ACSL1	437	211	310
SLED1	0	0	0
UQCRH	29021	24277	20507
LOC731424	345	208	270
MIR3945	0	0	0
LOC100506229	0	0	0
MIR4455	0	0	0
LOC101928810	0	0	0
HELT	0	0	2
LOC101928877	1	1	0
LOC101928905	0	0	0
SLC25A4	7776	5442	5760
KIAA1430	14168	10947	10453
NSUN4	1877	1117	1406
SNX25	5448	4217	4142
LRP2BP	434	310	310
ANKRD37	384	235	241
UFSP2	5657	4285	4026
C4orf47	843	568	538
CCDC110	804	519	663
PDLIM3	6494	5118	4935
SORBS2	6974	4563	5376
LOC101928929	0	0	0
TLR3	346	298	237
FAAH	1345	983	1022
FAM149A	1899	1384	1397
FLJ38576	87	59	56
CYP4V2	1168	853	916
KLKB1	2034	1646	1500
F11	33	15	19
LOC285441	5	5	3
SLC25A5P6	0	1	0
MTNR1A	44	14	49
FAT1	83938	55963	62682
LOC729041	34	25	24
LOC339975	11	4	6
LOC100652955	0	0	0
LOC100506272	0	0	0
ZFP42	26897	21314	19561
TRIML2	572	418	409
TRIML1	1	0	0
LOC101929651	8	8	6
RPL7AP27	0	0	0
LOC401164	294	238	199
HSP90AA4P	5	3	6
LOC101928971	0	0	0
FRG1_variant1	2015	1775	1489
TUBB7P_variant1	0	0	0
DUX4L9_variant1	2	0	0
DMBX1	200	117	156
FRG2_variant2	0	0	0
DUX2_variant1	0	0	0
DUX4L7_variant2	0	0	0
DUX4L6_variant1	0	0	0
DUX4L5_variant2	0	0	0
DUX4L4_variant2	0	0	0
MKNK1-AS1	26	22	16
DUX4_variant1	0	0	0
DUX4L3_variant2	0	0	0
DUX4L2_variant1	0	0	0
MGC39584	9	4	11
LOC100996703	2	2	2
LOC101926992	0	0	0
MAFIP	1	1	0
PLEKHG4B	9574	6212	6773
KNCN	0	1	1
LRRC14B	2	0	5
CCDC127	3415	2477	2683
SDHA	10750	6710	8761
PDCD6	8924	7026	6786
LOC100421419	26	19	10
AHRR	382	260	246
LOC100310782	0	0	2
C5orf55	412	239	296
EXOC3	5301	3327	4107
PP7080	1170	787	893
MKNK1	1467	873	1157
SLC9A3	208	108	171
LOC100288152	1445	962	1165
MIR4456	0	0	0
LOC100996325	4	5	6
CEP72	3161	1878	2447
TPPP	763	463	644
ZDHHC11B	92	51	85
LOC101928768	213	125	155
ZDHHC11	819	490	631
SKI	6323	2116	6013
LOC101929673	3	1	4
BRD9	5497	3414	4376
TRIP13	4380	3164	3367
LOC100506688	74	38	66
NKD2	409	233	335
SLC12A7	6872	2305	6560
MIR4635	0	0	0
LOC101928793	473	202	334
LOC101928857	5	8	9
SLC6A19	1	0	0
SLC6A18	1	2	1
MOB3C	895	622	689
TERT	1367	934	1096
MIR4457	0	0	0
CLPTM1L	8763	6084	6736
LOC101928884	49	17	57
LOC100506791	0	1	2
SLC6A3	76	63	62
LPCAT1	39810	22087	31949
SDHAP3	949	648	790
LOC728613	1027	787	862
LOC100132773	8	4	14
ATPAF1	9989	7185	7409
MIR4277	0	0	0
LOC101929003	1	0	2
MRPL36	1957	1439	1487
NDUFS6	6722	3889	6065
LOC101929034	0	0	1
IRX4	166	91	126
LOC101929056	7	3	0
LOC101929081	0	1	3
LOC101929108	29	12	19
LOC100506858	0	0	0
TEX38	8	1	0
IRX2	21758	16590	18518
C5orf38	1088	791	782
LINC01019	0	0	1
IRX1	4031	3245	3537
LOC101929153	0	0	0
LINC01020	0	0	0
LOC101929176	83	49	65
ADAMTS16	598	399	386
EFCAB14-AS1	2	4	5
LOC101929200	70	73	36
KIAA0947	19867	13091	14814
LOC101929214	0	0	0
FLJ33360	9	1	9
MED10	935	312	746
UBE2QL1	121	93	90
LINC01018	85	69	49
NSUN2	13577	8232	10423
SRD5A1	5065	3844	3540
EFCAB14	10870	8109	7325
LOC100505625	2	2	2
PAPD7	3007	1575	2436
MIR4278	0	0	0
LOC101929232	28	19	11
LOC442132	1	1	5
LOC101929261	0	0	0
ADCY2	2581	1590	1807
C5orf49	60	33	46
LOC101929349	1	2	2
MTRR	4615	3434	3267
FASTKD3	1668	1321	1230
LOC729506	0	0	0
MIR4458HG	0	1	1
MIR4458	0	0	0
LOC101929307	0	0	0
LOC101929284	1	1	0
SEMA5A	3664	2366	2755
CYP4B1	2	4	3
MIR4636	0	0	0
LOC101929338	11	6	8
SNHG18	1446	1023	982
SNORD123	0	0	0
LOC101929359	0	0	0
TAS2R1	1	0	2
LOC285692	4	0	1
FAM173B	1335	1003	1091
CCT5	71367	60376	53814
CMBL	1538	704	1490
CYP4Z2P	0	0	0
MARCH6	25011	16602	20162
ROPN1L-AS1	1	6	2
ROPN1L	20	16	6
LOC101929379	0	0	0
RPL30P7	0	0	0
LOC101929412	2	0	1
LOC389273	0	0	0
ANKRD33B	8369	3608	6687
DAP	3015	974	3053
LOC100533627	0	0	0
CTNND2	2916	1416	2459
CT49	0	1	0
RPL29P13	2	0	0
DNAH5	1012	601	720
TRIO	21326	13301	15807
FAM105A	1435	1072	1083
MORN1	1332	1013	1013
CYP4A11	44	14	32
FAM105B	5856	4444	4681
ANKH	590	341	470
LOC100130744	224	170	174
MIR4637	0	0	0
LOC101929454	0	0	0
CYP4X1	397	293	275
FBXL7	3843	2383	2748
LOC101929472	3	1	4
MIR887	0	0	0
MARCH11	63	35	38
LOC101929505	6	7	7
ZNF622	3824	2836	2872
FAM134B	149	122	113
LOC101929524	327	227	228
MYO10	40275	20815	32260
LOC285696	317	208	247
BASP1	23183	16870	17606
CYP4Z1	5	1	6
LOC646012	0	0	0
FTH1P10	0	0	2
LOC401177	0	0	0
LOC101929544	1	1	0
gene10435	0	0	0
LOC100533626	0	0	1
LOC646241	0	0	0
CYP4A22	10	2	4
CDH18	21	18	19
GUSBP1	1332	1015	1050
LOC100506217	258	165	197
CDH12	419	352	283
HSPD1P1	22	11	8
PMCHL1	0	0	0
LOC101929617	2	2	3
PRDM9	0	0	0
LOC503540	2	1	1
CDH10	272	195	177
LOC340107	0	0	0
LINC00853	11	7	11
MSNP1	2	0	2
CDH9	1509	1003	1117
LINC01021	920	590	745
LSP1P3	0	0	0
SUCLG2P4	0	0	0
LOC101929645	8	5	11
LOC101929660_variant1	0	0	0
PDZK1IP1	0	2	1
LOC101929681	0	0	0
RPL19P11	0	4	2
CDH6	133	121	133
DROSHA	10589	5963	8293
C5orf22	6686	4660	4920
TAL1	35	20	32
PDZD2	2906	1531	2250
RPL9P17	15	7	8
RPL21P56	9	14	1
RPL5P14	2	1	2
MIR4279	0	0	0
GOLPH3	14963	10214	11089
RPL27P10	7	4	5
MTMR12	13852	7846	10435
ZFR	28807	21457	21692
LOC100129534	435	261	341
STIL	6390	5441	4567
MIR579	0	0	0
SUB1	25051	21244	18354
NPR3	9	5	8
LOC340113	0	0	0
RPS8P8	9	7	5
TARS	54789	41447	39005
ADAMTS12	5832	3494	4311
CMPK1	6137	4657	4624
RXFP3	4	3	7
SLC45A2	4	3	3
PSMC6P3	0	0	0
C1QTNF3-AMACR	52	98	12
AMACR	2977	2198	2219
C1QTNF3	126	119	103
LOC646652	1009	685	878
RAI14	14448	9802	10649
FOXE3	2	1	4
LOC101929704	161	90	120
TTC23L	72	54	57
RAD1	5699	4237	4232
BRIX1	6892	4944	5066
DNAJC21	10376	7137	7879
AGXT2	0	0	0
PRLR	1199	941	825
SPEF2	287	216	238
IL7R	1	0	0
FOXD2-AS1	19	11	6
CAPSL	16	11	12
LOC100506406	0	0	0
UGT3A1	1117	819	766
UGT3A2	2826	1929	2089
LMBRD2	1554	1242	1178
MIR580	0	0	0
SKP2	13198	9654	9038
NADK2	5788	4267	4268
RANBP3L	19	19	19
FOXD2	4	7	5
SLC1A3	2021	1566	1639
LOC646719	2182	1775	1681
NIPBL	13417	4238	14229
KRT18P31	71	59	73
C5orf42	5831	4463	4265
RPS4XP6	7	7	6
OFD1P17	19	10	13
NUP155	21051	17304	14710
RPL21P24	0	0	0
WDR70	6923	5570	5134
GDNF	165	90	135
GDNF-AS1	99	77	72
LOC101929745	0	0	0
EGFLAM	42	32	31
EGFLAM-AS4	4	3	5
EGFLAM-AS2	3	0	0
LIFR	8157	5804	5557
LIFR-AS1	251	162	180
MIR3650	0	0	0
LOC101929768	0	0	0
LOC101926904	0	1	0
OSMR	330	177	242
RICTOR	10319	7846	7339
FYB	0	0	0
C9	3	2	1
TRABD2B	384	182	353
DAB2	742	471	510
LOC101926921	0	0	0
LOC101926940	0	0	0
PTGER4	84	52	44
TTC33	3531	2332	2539
PRKAA1	5460	4139	3830
LOC100506548	11599	7950	8579
RPL37	111667	91845	85998
SNORD72	0	0	0
CARD6	169	124	138
C7	14	9	12
MROH2B	0	0	0
C6	0	0	0
PLCXD3	5	2	11
OXCT1	9268	6681	7211
C5orf51	5891	4842	4127
SKINTL	3	4	5
FBXO4	106	86	71
LOC101926960	27	15	25
GHR	214	134	169
LOC101926985	0	1	4
CCDC152	4085	2860	3357
RER1	8037	5790	6193
SLC5A9	7	6	7
SEPP1	12417	8440	8101
LOC648987	395	300	316
LOC101927030	1	2	6
ANXA2R	2	3	4
LOC153684	3	3	4
LOC100132356	147	91	98
LOC101929699	14	7	12
LOC100506639	519	324	366
ZNF131	6558	4999	5245
NIM1	5	7	6
HMGCS1	16431	9179	13675
CCL28	15	4	20
C5orf28	1150	798	920
C5orf34	1430	1260	1146
SPATA6	2377	1554	1826
PAIP1	15240	12609	11108
NNT-AS1	817	555	606
NNT	5756	3513	4322
RPL29P12	4	0	1
FGF10	9	3	6
LOC101927075	0	0	0
LOC100506674	300	218	182
MRPS30	7449	6163	5689
HCN1	747	448	502
EMB	8673	7018	6684
LOC202319	1	1	0
PARP8	5456	3893	4287
LOC100287592	0	0	0
RPS10P12	0	0	0
LOC642366	5	7	5
ISL1	12	5	9
LOC644462	39	48	30
PELO	3538	2790	2617
ITGA1	747	515	509
ITGA2	2275	1516	1589
MOCS2	2520	2076	1832
LOC257396	510	356	352
FST	6366	5195	5258
NDUFS4	7341	6496	5420
ASS1P9	1	2	0
ARL15	1025	505	1080
MIR581	0	0	0
MIR4459	0	0	0
HSPB3	0	1	0
SNX18	4806	3610	3726
AGBL4	88	69	65
ESM1	0	0	0
GZMK	1	1	0
GZMA	0	0	1
CDC20B	7	4	3
GPX8	10351	8031	7460
MIR449A	0	0	0
MIR449B	0	0	0
MIR449C	0	0	0
MCIDAS	3	4	3
CCNO	5	4	11
BEND5	1319	845	912
DHX29	10769	8219	8008
LOC101928366	3	3	3
SKIV2L2	29817	21788	21767
PPAP2A	3457	2552	2511
MIR5687	0	0	0
RNF138P1	398	321	336
SLC38A9	4125	3166	2828
DDX4	2	2	2
LOC101929721	0	0	0
LOC101928393	0	0	0
IL31RA	13	19	20
IL6ST	5426	4310	4052
FLJ31104	305	189	241
ANKRD55	0	0	1
LOC101928419	0	0	0
RPL17P22	5	11	2
PSMC1P4	0	0	0
RNU6ATAC2P	0	0	0
RPL26P19	0	1	1
LOC101928448	0	0	0
MAP3K1	8567	6271	6025
SETD9	600	474	437
MIER3	10849	9058	8101
PEX10	3340	2310	2609
GPBP1	29853	23793	21535
ACTBL2	0	0	0
LOC100996645	0	0	0
LOC101928505	0	0	2
LOC101928539	1	2	3
LOC101928569	0	0	0
PLK2	1132	860	817
ELAVL4	310	212	223
GAPT	0	0	1
MIR548AE2	0	0	0
LOC101928600	3330	2011	2804
RAB3C	3221	2472	2366
PDE4D	112	100	92
NDUFB4P2	1	3	1
MIR582	0	0	0
RPL31P8	2	0	1
RPS2P11	10	7	3
PART1	59	45	73
DEPDC1B	8840	5645	6688
KRT8P31	9	2	6
ELOVL7	1458	1048	1095
ERCC8	2983	2564	2221
NDUFAF2	1713	1280	1404
SMIM15	6773	4756	5127
LOC101928630	0	0	5
ZSWIM6	3171	1368	2743
LOC100421561	63	42	46
RPL3P6	4	7	15
C5orf64	39	25	24
LOC101928651	0	0	1
LOC100506526	0	1	0
KIF2A	15145	10597	11902
DIMT1	4122	3169	3064
IPO11	10856	5779	8928
CKS1BP3	5	15	14
IPO11-LRRC70	729	335	580
LRRC70	62	47	66
ISCA1P1	4	8	0
HTR1A	722	449	603
RNF180	641	472	425
DMRTA2	2	3	0
RGS7BP	128	103	81
FAM159B	439	356	303
SREK1IP1	9101	6736	7188
CWC27	8595	4323	7124
LOC101928713	0	0	0
ADAMTS6	1377	1014	1030
RPS2P23	4	4	6
FAF1	9088	6540	6605
CENPK	3528	2941	2652
PPWD1	6989	5029	5464
TRIM23	4134	3199	3095
TRAPPC13	2986	2731	2341
SGTB	3287	2280	2563
NLN	25379	17828	19140
ERBB2IP	13930	10524	10280
LOC100303749	11	8	9
SREK1	12388	7280	10163
LOC101928741	0	0	0
LOC101928769	0	0	0
MAST4	1085	511	768
LOC101928794	20	20	22
CD180	0	0	0
LOC101928819	0	0	0
RPL21P55	0	0	0
LOC101928858	45	43	45
EEF1B2P2	0	1	0
PIK3R1	3613	1587	3032
LOC101928885	0	3	2
LOC100130639	0	0	0
SLC30A5	7528	5696	5410
CCNB1	27305	21444	20262
CENPH	10614	9343	7864
MRPS36_variant1	2581	2177	1872
CDKN2C	3	3	3
CDK7_variant2	4680	3679	3123
CCDC125_variant1	176	98	133
CFL1P5_variant1	0	0	0
CHCHD2P2_variant2	19	12	14
TAF9_variant1	6715	5128	4771
RAD17_variant1	3218	2252	2309
MARVELD2_variant2	0	0	0
RPS27P14_variant2	2	0	2
LOC101928924_variant2	0	0	0
OCLN_variant2	12102	7258	8916
PLCH2	147	114	114
C1orf185	0	0	0
GTF2H2C_variant1	692	503	367
LOC101929545	31	7	32
LOC100272216	325	207	249
GUSBP3	642	519	632
LOC101928993	26	23	18
LOC101929573	85	11	58
MIR4421	0	0	0
SERF1B	2289	1916	1687
SMN2	4749	3698	3582
LOC728519	0	0	0
SMA4_variant2	1902	1598	1610
GTF2H2B	4146	3107	2934
CFL1P2	16	8	5
SMA5	3534	2747	2780
LOC441081	513	363	429
LOC101928967	41	26	39
LOC101929599	192	146	111
LOC101928949	45	30	31
RNF11	12353	9743	8920
SERF1A_variant1	260	55	130
SMN1_variant2	45	37	33
NAIP_variant1	309	160	195
GTF2H2	2758	2491	1982
LOC647859_variant1	0	1	0
LOC653406_variant1	0	0	0
GUSBP9_variant2	1033	643	770
RPS2P8	15	5	7
PMCHL2_variant1	4	6	7
BDP1_variant2	7344	4556	5695
LOC101929035_variant1	27	21	17
MCCC2_variant2	10767	8756	7354
CARTPT	0	0	0
MAP1B	39179	20662	28266
MIR4803	0	0	0
MRPS27	25275	20179	17446
TTC39A	842	656	655
PTCD2	2225	1701	1676
ZNF366	22	12	12
TNPO1	64385	48447	47382
MIR4804	0	0	0
RPL35AP13	24	18	18
FCHO2	1317	675	1181
EPS15	14363	9320	11129
TMEM171	62	44	32
LOC101060067	1	0	0
TMEM174	0	0	0
LOC340090	5	3	3
FOXD1	220	146	169
BTF3	64825	48588	47439
ANKRA2	2318	1726	1665
UTP15	4085	3225	2922
ARHGEF28	186	119	131
LOC101929082	0	0	0
ENC1	1483	1155	1133
HEXB	7855	5600	5676
GFM2	7051	5826	5200
NSA2	10854	8453	8284
FAM169A	7470	6063	5312
LOC260421	36	24	20
RPL39P21	24	16	13
GCNT4	325	249	225
ANKRD31	87	73	58
HMGCR	24102	13763	19100
COL4A3BP	9289	3932	8162
POLK	2281	1895	1746
ANKDD1B	50	33	27
POC5	1456	1281	1054
OSBPL9	18973	14274	13712
LOC391798	0	0	0
LOC100996384	0	0	0
SV2C	11	12	10
RAP1BL	0	3	1
LOC100527947	6	7	4
PANK4	3846	2441	2890
IQGAP2	4660	2811	3770
LOC101929109	1	3	4
F2RL2	19	13	13
NCRUPAR	24	20	26
F2R	6659	4757	4663
F2RL1	13801	10586	9890
S100Z	5	7	2
CRHBP	4	6	4
AGGF1	7854	6080	5769
ZBED3	54	34	48
SNORA47	336	229	197
ZBED3-AS1	184	132	159
PDE8B	282	198	235
WDR41	11822	9010	8823
RPS2P24	0	0	2
RPL7P23	70	41	34
NRD1	21775	8885	19592
OTP	0	1	0
TBCA	9175	6340	6752
ACTBP2	76	39	67
LOC101929131	0	0	0
LOC101929154	0	0	0
AP3B1	14333	7232	11388
LOC728769	810	623	601
MIR761	0	0	0
SCAMP1	14096	10749	10121
LHFPL2	11983	8792	9010
LOC101929682	72	38	53
ARSB	4498	3078	3087
DMGDH	45	32	32
BHMT2	182	106	134
BHMT	32	24	34
JMY	7954	5413	6259
RPS3AP20	32	11	16
RAB3B	19369	14000	13552
LOC101929201	23	18	18
HOMER1	7638	5430	6118
RPL29P15	21	16	19
RPL7AP32	0	0	0
PAPD4	7226	5835	5232
CMYA5	390	328	293
MTX3	13955	9331	10462
THBS4	3789	1846	3187
LOC101929215	20	13	22
SERINC5	21076	11479	15981
KRT18P45	0	0	0
LOC644936	8	12	9
RPL39P20	4	1	6
SPZ1	2	0	0
RBMX2P5	1	0	1
CRSP8P	0	0	0
ZFYVE16	9743	7253	7756
FAM151B	68	65	61
RPL7P24	7	4	6
ANKRD34B	666	456	487
DHFR	20351	15554	15495
MTRNR2L2	190	113	136
MSH3	6974	4521	5438
LOC101929242	14	7	14
RASGRF2	853	564	561
TXNDC12	11448	9079	8045
CKMT2	153	126	124
CKMT2-AS1	1142	676	884
ZCCHC9	4054	3073	2946
ACOT12	29	25	29
SSBP2	9572	6962	6705
SHFM1P1	32	9	11
ATG10	1616	1038	1187
RPS23	169743	135285	112001
ATP6AP1L	206	124	139
KTI12	1383	913	1038
FLJ41309	20	24	24
MIR3977	0	0	0
TMEM167A	40136	31981	29666
SCARNA18	114	63	64
XRCC4	2303	1796	1618
VCAN	55835	31602	40610
BTF3L4	19306	15566	13157
LOC101929299	49	41	36
HAPLN1	121	110	83
EDIL3	9026	6914	6768
LOC101060076	0	0	0
LOC101929321	0	0	0
RPL5P17	0	0	0
HES5	179	83	91
ZFYVE9	9447	5972	7480
NBPF22P	5	4	7
COX7C	43263	37286	32959
MIR3607	1	0	1
LOC100505878	0	0	1
RPL10AP9	3	3	4
MIR4280	0	0	0
LOC101929380	26	10	25
RASA1	11146	6264	8885
CCNH	3970	3337	2993
TMEM161B	2491	2099	1929
TMEM161B-AS1	288	164	275
RPS3AP22	1	1	0
LINC00461	12	2	5
MIR9-2	0	0	0
MEF2C	76	67	57
LOC101929423	11	5	6
LOC724060	1	0	0
LOC101929404	0	0	0
MIR3660	0	0	0
LOC101929495	2	1	2
CETN3	4450	3860	3254
LOC731157	48	32	33
MBLAC2	1085	706	885
POLR3G	9085	7239	6474
LYSMD3	4096	1946	3347
GPR98	16234	10489	12326
PDCL3P6	1	3	3
LOC729040	8	4	4
LUCAT1	7	0	4
RPS18P7	0	0	1
ARRDC3	34405	26883	24773
ARRDC3-AS1	574	376	465
POLD2P1	0	1	0
NR2F1-AS1	135	101	100
NR2F1	2	1	1
FAM172A	4451	3206	3227
MIR2277	0	0	0
NPM1P27	75	63	58
POU5F2	4	6	2
KIAA0825	558	400	351
LOC100533629	6	7	4
ANKRD32	5150	4314	3780
LOC101929687	50	30	28
MCTP1	276	212	201
RPL7P18	2	2	3
FAM81B	8	8	8
TTC37	25500	20504	18744
ARSK	2526	1841	1841
GPR150	3	2	1
RFESD	375	288	268
SPATA9	25	17	17
RHOBTB3	3245	2289	2348
GLRX	817	508	720
C5orf27	177	156	138
ELL2	5705	3474	4032
LOC101929710	0	0	1
MIR583	0	0	0
PCSK1	809	617	638
CC2D1B	3858	2657	2898
CAST	10930	7299	7966
ERAP1	9748	7298	7291
LOC101929729	54	53	43
ERAP2	320	242	253
LOC101929747	82	34	64
LNPEP	1823	1156	1351
SETP22	0	0	0
LIX1	586	523	430
LOC101926893	1	0	1
RIOK2	6221	4803	4800
LOC101926909	16	17	23
PSME2P1	0	0	0
KRT8P32	0	0	0
ORC1	11009	7696	8117
RGMB	7552	5325	6015
RGMB-AS1	353	213	287
CHD1	23281	16511	17696
LOC100289230	203	144	140
LOC100652833	1	0	0
LOC115110	12	2	4
PRPF38A	8028	4255	6656
LOC100133050	111	78	76
LOC441098	11	6	5
FAM174A	554	468	430
ZCCHC11	16780	11896	12474
ST8SIA4	132	84	118
MIR548P	0	0	0
SLCO4C1	208	86	182
SLCO6A1	17	29	21
LINC00491	347	285	250
PAM	14030	10758	10092
EIF3KP1	6	6	4
GIN1_variant1	647	553	488
PPIP5K2_variant1	7292	5970	5196
C5orf30_variant2	1666	1141	1203
NUDT12	2996	2562	2172
RAB9BP1	0	0	0
EFNA5	9757	5771	7284
GPX7	1719	1309	1088
FBXL17	1104	704	809
LINC01023	38	21	34
FER	1574	1234	1134
LOC100820733	2	1	3
GJA1P1	398	231	271
LOC285638	70	57	77
PJA2	23687	15592	17941
KRT18P42	0	0	0
FAM159A	62	35	41
MAN2A1	32202	24606	23765
LOC101927004	26	33	33
LOC100289673	0	0	0
TMEM232	229	182	164
MIR548F3	0	0	0
SLC25A46	5748	4882	4297
SELRC1	5460	3353	4106
TSLP	20	15	19
WDR36	12855	9461	9513
RPS3AP21	0	2	2
CAMK4	1027	654	812
STARD4	6880	5677	4851
STARD4-AS1	2333	1741	1958
NREP	36572	29364	26161
NDUFS5P3	0	0	0
NREP-AS1	0	0	0
EPB41L4A	1610	1151	1382
EPB41L4A-AS1	4066	3160	3001
SNORA13	11	8	7
LOC101927023	1	0	2
EPB41L4A-AS2	78	51	63
APC	10900	8213	7837
ZYG11B	12955	9820	9217
SRP19	3695	3314	2800
REEP5	5805	3617	4846
ZRSR1	83	43	54
DCP2	49560	36577	36410
MCC	7758	5060	6009
TSSK1B	13	11	6
YTHDC2	6312	3959	5097
LOC101927041	13	8	15
KCNN2	4150	3070	3257
RPS13P2	6	8	8
LOC101927078	21	27	23
LOC101927059	0	0	0
TRIM36	3412	2505	2711
PGGT1B	4481	2932	3446
CCDC112	2972	2248	2107
CTNNA1P1	9	5	5
ZYG11A	301	237	261
FEM1C	3484	1878	2713
TMED7-TICAM2	160	114	137
TICAM2	457	371	306
LOC101927100	31	39	35
TMED7	14952	11716	11245
LOC101927162	1	0	1
CDO1	2110	1720	1565
ATG12	7196	5858	5028
AP3S1	8547	6198	6327
AQPEP	16	15	9
LOC100133445	0	0	0
ECHDC2	890	597	626
ARL14EPL	0	0	0
RPS25P6	116	136	111
COMMD10	4572	3907	3464
LOC101927190	18	6	8
LOC101927212	3	2	1
SEMA6A	35712	19019	29787
LOC101927233	1084	949	831
RPS14P8	99	65	85
RPS17P2	0	1	0
LINC00992	18	14	20
LOC100505811	28	13	21
LOC101927303	0	0	0
LOC101928127	0	0	0
LOC101927280	0	0	0
SCP2	6886	5332	4916
DTWD2	1454	1154	1081
PTMAP2	0	0	0
MIR1244-2	0	1	0
DMXL1	15119	11438	10718
MIR5706	0	0	0
TNFAIP8	2319	1722	1564
MIR1273F	0	0	0
HSD17B4	32230	23548	24045
RPL21P58	1	0	1
FAM170A	0	0	0
LOC348958	0	0	0
PRR16	137	92	91
MIR5095	0	0	0
FTMT	0	0	0
SRFBP1	4123	3312	3239
LOX	70	46	64
ZNF474	3	4	6
LOC100505841	0	0	0
