DUX4L5_variant2	0	0	0
DUX4L4_variant2	0	0	0
MKNK1-AS1	29	24	42
DUX4_variant1	0	0	0
DUX4L3_variant2	0	0	0
DUX4L2_variant1	0	0	0
MGC39584	11	5	9
LOC100996703	3	0	3
LOC101926992	1	0	0
MAFIP	4	3	0
PLEKHG4B	11415	9953	11139
KNCN	1	0	0
LRRC14B	2	2	8
CCDC127	3042	2973	3144
SDHA	17107	16402	16921
PDCD6	9178	9307	9589
LOC100421419	18	26	25
AHRR	1262	1036	1193
LOC100310782	1	2	1
C5orf55	344	275	365
EXOC3	4903	4746	4926
PP7080	1146	1129	1116
MKNK1	1450	1282	1458
SLC9A3	227	168	186
LOC100288152	1401	1169	1576
MIR4456	0	0	0
LOC100996325	10	7	6
CEP72	2870	2657	2918
TPPP	818	711	802
ZDHHC11B	129	117	115
LOC101928768	244	247	225
ZDHHC11	610	615	690
SKI	5269	4981	4889
LOC101929673	2	3	0
BRD9	5242	5065	5470
TRIP13	5240	5330	5590
LOC100506688	60	57	47
NKD2	888	797	765
SLC12A7	9270	8661	9420
MIR4635	0	0	0
LOC101928793	551	483	707
LOC101928857	8	0	9
SLC6A19	3	0	1
SLC6A18	3	2	2
MOB3C	633	701	774
TERT	1832	1607	1663
MIR4457	0	0	0
CLPTM1L	9717	9762	9944
LOC101928884	41	37	48
LOC100506791	6	10	14
SLC6A3	106	99	124
LPCAT1	46550	46547	47895
SDHAP3	694	611	794
LOC728613	1017	950	1069
LOC100132773	19	8	14
ATPAF1	7897	7767	7924
MIR4277	0	0	0
LOC101929003	7	3	0
MRPL36	2180	2217	2366
NDUFS6	10219	10216	10832
LOC101929034	0	0	0
IRX4	267	275	250
LOC101929056	2	13	8
LOC101929081	0	2	1
LOC101929108	27	22	32
LOC100506858	0	0	0
TEX38	4	3	2
IRX2	8998	8453	7778
C5orf38	206	164	151
LINC01019	0	0	0
IRX1	188	148	158
LOC101929153	0	0	0
LINC01020	0	0	0
LOC101929176	146	178	202
ADAMTS16	1685	1809	1948
EFCAB14-AS1	0	0	2
LOC101929200	77	51	73
KIAA0947	18123	18619	19838
LOC101929214	0	0	0
FLJ33360	7	9	8
MED10	797	825	833
UBE2QL1	243	238	221
LINC01018	153	151	148
NSUN2	12217	12504	13166
SRD5A1	4381	4292	4554
EFCAB14	6348	6107	6563
LOC100505625	2	6	3
PAPD7	3703	3344	3625
MIR4278	0	0	0
LOC101929232	20	26	26
LOC442132	9	3	4
LOC101929261	0	0	0
ADCY2	5948	5771	5918
C5orf49	34	33	34
LOC101929349	2	1	2
MTRR	3350	3481	3887
FASTKD3	1374	1286	1553
LOC729506	0	0	0
MIR4458HG	2	0	0
MIR4458	0	0	0
LOC101929307	0	0	0
LOC101929284	2	0	1
SEMA5A	2467	2207	2627
CYP4B1	12	5	10
MIR4636	0	0	0
LOC101929338	6	2	9
SNHG18	1275	1116	1258
SNORD123	0	0	0
LOC101929359	0	0	0
TAS2R1	1	0	0
LOC285692	0	4	1
FAM173B	1120	1083	1265
CCT5	88710	90164	94262
CMBL	2141	2080	2268
CYP4Z2P	2	0	1
MARCH6	17672	16916	20622
ROPN1L-AS1	1	5	3
ROPN1L	12	12	11
LOC101929379	0	0	0
RPL30P7	0	0	0
LOC101929412	3	2	3
LOC389273	0	0	0
ANKRD33B	8198	8206	8650
DAP	4004	3798	3951
LOC100533627	0	0	0
CTNND2	2110	1903	2097
CT49	1	2	1
RPL29P13	0	0	2
DNAH5	787	798	991
TRIO	17157	17681	20326
FAM105A	1776	1797	1877
MORN1	844	728	818
CYP4A11	24	35	43
FAM105B	5502	5473	5811
ANKH	857	852	957
LOC100130744	111	91	133
MIR4637	0	0	0
LOC101929454	0	0	0
CYP4X1	485	432	475
FBXL7	1966	1717	1718
LOC101929472	3	4	1
MIR887	0	0	0
MARCH11	20	25	23
LOC101929505	2	3	1
ZNF622	3458	3496	3587
FAM134B	241	258	236
LOC101929524	317	305	387
MYO10	44230	43437	45940
LOC285696	182	156	178
BASP1	23680	22162	20888
CYP4Z1	2	2	6
LOC646012	0	1	0
FTH1P10	0	1	0
LOC401177	1	0	0
LOC101929544	0	1	0
gene10435	0	0	0
LOC100533626	3	0	0
LOC646241	0	0	0
CYP4A22	7	5	5
CDH18	31	20	15
GUSBP1	1079	996	1245
LOC100506217	184	168	189
CDH12	59	50	67
HSPD1P1	18	15	20
PMCHL1	0	0	0
LOC101929617	0	0	0
PRDM9	2	1	0
LOC503540	1	0	0
CDH10	80	73	86
LOC340107	0	0	0
LINC00853	13	10	12
MSNP1	1	1	2
CDH9	137	161	165
LINC01021	892	810	1002
LSP1P3	0	0	0
SUCLG2P4	0	0	0
LOC101929645	3	9	4
LOC101929660_variant1	0	0	0
PDZK1IP1	1	0	0
LOC101929681	0	0	0
RPL19P11	6	6	2
CDH6	107	102	139
DROSHA	7880	7460	8185
C5orf22	5482	5332	5870
TAL1	77	65	61
PDZD2	1206	1106	1276
RPL9P17	6	8	6
RPL21P56	9	13	16
RPL5P14	1	2	3
MIR4279	0	0	0
GOLPH3	14207	13924	13905
RPL27P10	3	2	8
MTMR12	13329	13358	14272
ZFR	26272	26110	27874
LOC100129534	157	188	227
STIL	5940	5624	6149
MIR579	0	0	0
SUB1	24672	24697	28033
NPR3	18	13	23
LOC340113	0	0	0
RPS8P8	10	10	3
TARS	61843	63123	67285
ADAMTS12	4833	4843	5279
CMPK1	6510	6577	7081
RXFP3	22	25	23
SLC45A2	6	4	0
PSMC6P3	0	0	0
C1QTNF3-AMACR	61	52	53
AMACR	2197	2179	2342
C1QTNF3	85	77	115
LOC646652	800	708	936
RAI14	16502	16593	17566
FOXE3	6	7	7
LOC101929704	94	88	91
TTC23L	64	62	50
RAD1	5400	5491	6101
BRIX1	7682	7839	8391
DNAJC21	11301	11176	11889
AGXT2	0	0	0
PRLR	409	401	489
SPEF2	152	146	176
IL7R	0	3	1
FOXD2-AS1	13	9	7
CAPSL	4	9	9
LOC100506406	0	0	0
UGT3A1	926	870	852
UGT3A2	3011	2797	2966
LMBRD2	1600	1472	1694
MIR580	0	0	0
SKP2	10973	10693	12116
NADK2	4923	4826	5355
RANBP3L	9	12	19
FOXD2	12	5	9
SLC1A3	1690	1762	1881
LOC646719	2221	1988	2618
NIPBL	16097	14860	17271
KRT18P31	71	74	99
C5orf42	3101	2981	3558
RPS4XP6	3	1	4
OFD1P17	11	10	13
NUP155	21358	20717	22944
RPL21P24	0	0	0
WDR70	6474	6422	6605
GDNF	54	53	79
GDNF-AS1	70	62	76
LOC101929745	0	0	0
EGFLAM	61	46	61
EGFLAM-AS4	2	2	0
EGFLAM-AS2	0	0	0
LIFR	6169	6007	7138
LIFR-AS1	222	171	224
MIR3650	0	0	0
LOC101929768	0	0	0
LOC101926904	0	0	0
OSMR	709	736	856
RICTOR	6128	5519	6570
FYB	0	0	0
C9	8	4	3
TRABD2B	652	609	665
DAB2	725	693	694
LOC101926921	0	0	0
LOC101926940	0	0	0
PTGER4	122	113	136
TTC33	2691	2599	2960
PRKAA1	3815	3734	4524
LOC100506548	10866	10407	11558
RPL37	102364	102543	106401
SNORD72	0	1	0
CARD6	152	157	135
C7	111	112	106
MROH2B	0	0	0
C6	0	0	0
PLCXD3	14	13	18
OXCT1	11926	11641	12423
C5orf51	4515	4098	4793
SKINTL	4	0	3
FBXO4	93	118	114
LOC101926960	17	28	28
GHR	302	258	328
LOC101926985	2	5	6
CCDC152	3842	3757	4543
RER1	7958	7995	8182
SLC5A9	3	6	9
SEPP1	6979	6510	7065
LOC648987	413	447	511
LOC101927030	2	2	5
ANXA2R	2	2	2
LOC153684	3	5	3
LOC100132356	140	132	159
LOC101929699	7	7	12
LOC100506639	386	389	371
ZNF131	5722	5831	6190
NIM1	6	4	4
HMGCS1	23384	24393	26660
CCL28	6	8	5
C5orf28	751	780	808
C5orf34	1855	1761	1924
SPATA6	1537	1265	1649
PAIP1	15877	15603	16249
NNT-AS1	916	922	1088
NNT	5491	5312	5952
RPL29P12	3	1	3
FGF10	11	14	8
LOC101927075	0	0	0
LOC100506674	206	199	238
MRPS30	7528	7391	7890
HCN1	1672	1613	1655
EMB	8822	8567	9691
LOC202319	2	1	2
PARP8	3872	3726	4270
LOC100287592	0	1	1
RPS10P12	0	2	1
LOC642366	9	6	10
ISL1	9	10	20
LOC644462	26	22	34
PELO	4175	4077	4554
ITGA1	1164	1077	1186
ITGA2	2390	2370	2781
MOCS2	2059	1833	2090
LOC257396	445	419	481
FST	1806	1602	1812
NDUFS4	7489	7440	7705
ASS1P9	1	0	1
ARL15	1246	1151	1318
MIR581	0	0	0
MIR4459	0	0	0
HSPB3	0	0	0
SNX18	4307	4287	4433
AGBL4	46	53	43
ESM1	0	0	0
GZMK	0	0	0
GZMA	0	1	0
CDC20B	6	7	4
GPX8	9996	10090	10815
MIR449A	0	0	0
MIR449B	0	0	0
MIR449C	0	0	0
MCIDAS	10	7	14
CCNO	12	25	12
BEND5	797	742	764
DHX29	12934	12808	14118
LOC101928366	1	3	1
SKIV2L2	30188	29011	30744
PPAP2A	5342	5183	5262
MIR5687	0	0	0
RNF138P1	649	508	796
SLC38A9	3491	3564	3839
DDX4	6	8	8
LOC101929721	0	0	1
LOC101928393	0	0	0
IL31RA	7	29	25
IL6ST	2853	2922	3242
FLJ31104	236	263	283
ANKRD55	0	0	0
LOC101928419	0	0	0
RPL17P22	13	11	18
PSMC1P4	0	1	0
RNU6ATAC2P	0	0	0
RPL26P19	0	0	0
LOC101928448	0	0	0
MAP3K1	7480	7616	8210
SETD9	529	463	524
MIER3	7969	7769	8964
PEX10	2695	2747	2748
GPBP1	26883	25669	28709
ACTBL2	0	0	0
LOC100996645	0	0	0
LOC101928505	1	1	0
LOC101928539	2	0	1
LOC101928569	0	0	0
PLK2	2355	2531	2697
ELAVL4	244	247	287
GAPT	0	0	0
MIR548AE2	0	0	0
LOC101928600	2105	1841	2337
RAB3C	3522	3343	3691
PDE4D	251	282	342
NDUFB4P2	1	2	2
MIR582	0	0	0
RPL31P8	0	0	0
RPS2P11	12	7	12
PART1	62	53	49
DEPDC1B	9560	9312	10322
KRT8P31	8	7	7
ELOVL7	1950	1856	2061
ERCC8	2393	2276	2481
NDUFAF2	2908	2947	3167
SMIM15	5730	6009	6750
LOC101928630	2	2	1
ZSWIM6	2626	2289	2639
LOC100421561	45	37	82
RPL3P6	3	5	12
C5orf64	34	17	34
LOC101928651	2	0	3
LOC100506526	0	0	0
KIF2A	13567	13521	14723
DIMT1	3623	3750	4125
IPO11	11869	11390	12681
CKS1BP3	2	30	14
IPO11-LRRC70	991	1150	1307
LRRC70	54	44	40
ISCA1P1	7	2	0
HTR1A	70	99	84
RNF180	450	453	518
DMRTA2	3	3	2
RGS7BP	377	350	416
FAM159B	255	188	261
SREK1IP1	6284	6274	7224
CWC27	9551	9290	9897
LOC101928713	0	0	0
ADAMTS6	749	798	833
RPS2P23	3	3	4
FAF1	10665	10234	10281
CENPK	3809	3741	4241
PPWD1	6263	6050	6749
TRIM23	3152	3205	3543
TRAPPC13	3123	2953	3253
SGTB	3293	3198	3545
NLN	28736	27339	30204
ERBB2IP	10571	10414	11881
LOC100303749	7	6	11
SREK1	10488	10414	11616
LOC101928741	0	0	3
LOC101928769	0	0	0
MAST4	970	973	1164
LOC101928794	58	52	74
CD180	0	0	0
LOC101928819	0	0	0
RPL21P55	0	0	0
LOC101928858	37	29	37
EEF1B2P2	2	1	0
PIK3R1	3907	3655	4239
LOC101928885	1	5	3
LOC100130639	0	0	0
SLC30A5	7924	7551	8055
CCNB1	38147	37400	39493
CENPH	13458	12756	13238
MRPS36_variant1	2425	2449	2625
CDKN2C	1	6	9
CDK7_variant2	4125	4373	4567
CCDC125_variant1	170	204	199
CFL1P5_variant1	10	9	18
CHCHD2P2_variant2	9	12	16
TAF9_variant1	6532	6098	6499
RAD17_variant1	2893	2682	3159
MARVELD2_variant2	0	0	0
RPS27P14_variant2	2	1	0
LOC101928924_variant2	0	0	0
OCLN_variant2	12067	11895	13645
PLCH2	130	100	127
C1orf185	1	0	0
GTF2H2C_variant1	457	640	596
LOC101929545	12	17	51
LOC100272216	201	159	260
GUSBP3	554	529	627
LOC101928993	27	25	22
LOC101929573	27	76	26
MIR4421	0	0	0
SERF1B	1795	1799	2038
SMN2	3784	3846	4240
LOC728519	0	0	0
SMA4_variant2	1474	1265	1715
GTF2H2B	3719	3527	3902
CFL1P2	5	9	8
SMA5	3062	2889	3325
LOC441081	421	372	534
LOC101928967	24	22	33
LOC101929599	163	133	284
LOC101928949	17	29	36
RNF11	9068	8593	9789
SERF1A_variant1	162	30	31
SMN1_variant2	31	24	24
NAIP_variant1	217	30	95
GTF2H2	3207	2884	3303
LOC647859_variant1	0	1	3
LOC653406_variant1	0	0	0
GUSBP9_variant2	682	634	745
RPS2P8	8	4	12
PMCHL2_variant1	11	7	5
BDP1_variant2	6633	6400	8193
LOC101929035_variant1	22	18	22
MCCC2_variant2	8635	8047	9132
CARTPT	0	0	0
MAP1B	30021	29939	36481
MIR4803	0	0	0
MRPS27	19587	18854	20441
TTC39A	1805	1780	1885
PTCD2	2022	1814	1989
ZNF366	15	16	13
TNPO1	56860	56528	64840
MIR4804	0	0	0
RPL35AP13	14	14	11
FCHO2	1313	1235	1438
EPS15	17915	17550	19491
TMEM171	86	73	80
LOC101060067	0	0	0
TMEM174	0	0	0
LOC340090	1	2	7
FOXD1	246	252	248
BTF3	67830	66443	71197
ANKRA2	2239	2065	2309
UTP15	4336	4284	4820
ARHGEF28	383	349	403
LOC101929082	0	0	0
ENC1	1067	1119	1210
HEXB	11747	11436	11834
GFM2	7343	7183	7868
NSA2	11292	11551	12025
FAM169A	10294	10168	11592
LOC260421	37	32	49
RPL39P21	12	14	15
GCNT4	584	714	770
ANKRD31	106	91	102
HMGCR	29414	30086	32139
COL4A3BP	9883	9612	11055
POLK	1927	1856	2087
ANKDD1B	34	46	32
POC5	1563	1360	1550
OSBPL9	18374	18262	19381
LOC391798	0	0	0
LOC100996384	0	0	0
SV2C	19	17	10
RAP1BL	2	1	0
LOC100527947	5	6	5
PANK4	3654	3526	3555
IQGAP2	15538	15602	17968
LOC101929109	4	3	6
F2RL2	16	27	30
NCRUPAR	16	22	22
F2R	5056	4855	5300
F2RL1	13382	13534	14157
S100Z	12	9	15
CRHBP	10	18	36
AGGF1	7886	7609	8364
ZBED3	96	66	49
SNORA47	134	144	142
ZBED3-AS1	135	176	161
PDE8B	231	201	281
WDR41	10222	9986	10593
RPS2P24	0	0	2
RPL7P23	25	36	28
NRD1	30127	29064	31713
OTP	1	1	0
TBCA	12957	12900	13765
ACTBP2	83	76	119
LOC101929131	0	0	0
LOC101929154	0	0	0
AP3B1	14639	14832	15886
LOC728769	587	543	602
MIR761	0	0	0
SCAMP1	10003	9908	11911
LHFPL2	12004	11738	12796
LOC101929682	32	40	32
ARSB	3451	3343	3411
DMGDH	52	50	73
BHMT2	168	164	128
BHMT	101	89	107
JMY	6614	6179	7372
RPS3AP20	17	29	23
RAB3B	14220	13216	15535
LOC101929201	16	9	16
HOMER1	9211	9422	10337
RPL29P15	17	17	21
RPL7AP32	0	1	0
PAPD4	5065	4959	5186
CMYA5	342	346	379
MTX3	11171	10856	13267
THBS4	4217	3925	4042
LOC101929215	11	11	23
SERINC5	14681	14336	15859
KRT18P45	0	0	0
LOC644936	35	24	16
RPL39P20	1	2	3
SPZ1	0	0	0
RBMX2P5	0	0	0
CRSP8P	0	1	0
ZFYVE16	7988	7482	8939
FAM151B	64	69	74
RPL7P24	8	8	13
ANKRD34B	816	748	887
DHFR	23880	23266	25232
MTRNR2L2	2	2	0
MSH3	7635	7507	8082
LOC101929242	11	8	13
RASGRF2	2087	2098	2265
TXNDC12	11232	11027	11878
CKMT2	170	135	179
CKMT2-AS1	1006	965	1052
ZCCHC9	3552	3743	4028
ACOT12	31	29	34
SSBP2	5572	5333	6028
SHFM1P1	36	16	26
ATG10	1632	1490	1665
RPS23	137141	136936	150263
ATP6AP1L	145	135	128
KTI12	1102	1084	1242
FLJ41309	18	16	23
MIR3977	0	0	0
TMEM167A	36618	36184	42126
SCARNA18	31	26	16
XRCC4	2688	2686	2886
VCAN	50878	52201	62000
BTF3L4	15738	15237	16732
LOC101929299	27	29	49
HAPLN1	164	160	170
EDIL3	10651	10437	11919
LOC101060076	0	0	0
LOC101929321	0	0	0
RPL5P17	2	1	0
HES5	267	262	251
ZFYVE9	8844	8746	9090
NBPF22P	1	1	5
COX7C	40963	39399	42889
MIR3607	0	0	0
LOC100505878	0	0	2
RPL10AP9	1	1	2
MIR4280	0	0	0
LOC101929380	13	13	18
RASA1	10112	9516	10589
CCNH	4127	3966	4407
TMEM161B	2664	2598	3023
TMEM161B-AS1	425	427	381
RPS3AP22	0	1	1
LINC00461	80	60	78
MIR9-2	0	0	0
MEF2C	174	190	198
LOC101929423	30	27	22
LOC724060	0	0	0
LOC101929404	2	0	2
MIR3660	0	0	0
LOC101929495	0	2	0
CETN3	4857	4565	4930
LOC731157	58	47	70
MBLAC2	1110	1160	1285
POLR3G	17945	19570	22018
LYSMD3	3351	3403	3972
GPR98	12121	11320	14112
PDCL3P6	2	1	1
LOC729040	11	7	11
LUCAT1	2	4	4
RPS18P7	0	1	0
ARRDC3	23592	22263	24901
ARRDC3-AS1	444	399	475
POLD2P1	1	1	1
NR2F1-AS1	202	168	201
NR2F1	2	0	1
FAM172A	3981	3703	4260
MIR2277	0	0	0
NPM1P27	73	95	91
POU5F2	4	2	2
KIAA0825	612	564	649
LOC100533629	4	1	1
ANKRD32	5393	5117	5635
LOC101929687	30	30	41
MCTP1	572	615	685
RPL7P18	5	5	8
FAM81B	22	16	27
TTC37	24220	23924	26595
ARSK	2528	2320	2424
GPR150	16	9	10
RFESD	395	377	395
SPATA9	30	20	28
RHOBTB3	4591	4543	5198
GLRX	1231	1137	1114
C5orf27	166	124	146
ELL2	7792	7543	8670
LOC101929710	0	1	0
MIR583	0	0	0
PCSK1	1499	1578	1596
CC2D1B	3030	2824	3348
CAST	9035	8684	9369
ERAP1	5103	5208	5566
LOC101929729	38	25	35
ERAP2	75	110	89
LOC101929747	100	113	98
LNPEP	1395	1390	1717
SETP22	0	0	1
LIX1	20	29	21
LOC101926893	0	0	0
RIOK2	6134	5936	6435
LOC101926909	10	8	9
PSME2P1	0	0	0
KRT8P32	1	1	1
ORC1	10335	10405	10675
RGMB	3417	3408	3508
RGMB-AS1	118	119	168
CHD1	21194	20725	24133
LOC100289230	260	220	287
LOC100652833	0	0	0
LOC115110	15	6	6
PRPF38A	8626	8781	8793
LOC100133050	78	61	66
LOC441098	10	15	11
FAM174A	452	484	519
ZCCHC11	10173	9754	11123
ST8SIA4	111	108	111
MIR548P	0	0	0
SLCO4C1	1177	1173	1279
SLCO6A1	22	16	23
LINC00491	305	262	293
PAM	11168	11110	11524
EIF3KP1	6	4	3
GIN1_variant1	648	582	662
PPIP5K2_variant1	5460	5591	5991
C5orf30_variant2	1241	1248	1433
NUDT12	2622	2546	3078
RAB9BP1	0	0	0
EFNA5	2964	2577	2842
GPX7	1414	1356	1472
FBXL17	1017	919	1011
LINC01023	51	62	57
FER	1827	1805	2051
LOC100820733	1	2	2
GJA1P1	200	162	202
LOC285638	52	45	59
PJA2	20874	20259	22360
KRT18P42	1	0	0
FAM159A	40	39	39
MAN2A1	22695	22260	24229
LOC101927004	25	31	25
LOC100289673	1	0	0
TMEM232	139	128	160
MIR548F3	0	0	0
SLC25A46	5017	4904	5517
SELRC1	5642	5724	6022
TSLP	87	77	89
WDR36	11116	10974	12546
RPS3AP21	1	5	2
CAMK4	1220	1215	1282
STARD4	7331	7181	8281
STARD4-AS1	1084	972	1290
NREP	26657	24814	26834
NDUFS5P3	0	0	0
NREP-AS1	0	0	0
EPB41L4A	1323	1209	1527
EPB41L4A-AS1	2790	2617	2928
SNORA13	4	8	6
LOC101927023	2	0	1
EPB41L4A-AS2	95	67	62
APC	7709	7452	8874
ZYG11B	8585	8703	9807
SRP19	4185	4441	4751
REEP5	7255	7334	7524
ZRSR1	95	116	141
DCP2	52386	50439	60068
MCC	4053	4481	4592
TSSK1B	5	2	5
YTHDC2	5889	5789	6560
LOC101927041	11	14	16
KCNN2	1778	1695	1715
RPS13P2	9	12	4
LOC101927078	6	9	8
LOC101927059	0	0	0
TRIM36	2559	2485	2654
PGGT1B	4045	4006	4766
CCDC112	3511	3290	3525
CTNNA1P1	2	2	1
ZYG11A	463	429	457
FEM1C	3194	2824	3123
TMED7-TICAM2	756	654	317
TICAM2	217	223	448
LOC101927100	24	30	35
TMED7	12166	12055	13633
LOC101927162	1	1	1
CDO1	2818	2668	2658
ATG12	6377	6151	6845
AP3S1	8736	8550	9272
AQPEP	17	25	19
LOC100133445	0	0	0
ECHDC2	914	826	990
ARL14EPL	0	0	0
RPS25P6	156	166	116
COMMD10	4983	4827	5423
LOC101927190	8	11	11
LOC101927212	0	1	0
SEMA6A	12214	11210	12838
LOC101927233	268	222	317
RPS14P8	45	27	36
RPS17P2	0	2	1
LINC00992	18	15	15
LOC100505811	19	9	11
LOC101927303	0	1	0
LOC101928127	0	0	0
LOC101927280	1	2	1
SCP2	6351	6370	6928
DTWD2	1103	1154	1324
PTMAP2	0	0	0
MIR1244-2	0	0	1
DMXL1	16180	15871	19255
MIR5706	0	0	0
TNFAIP8	2288	2246	2535
MIR1273F	0	0	0
HSD17B4	56794	56397	60060
RPL21P58	2	0	1
FAM170A	1	2	2
LOC348958	0	0	0
PRR16	227	235	228
MIR5095	0	0	0
FTMT	0	0	0
