Gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
COL6A1	4551.37862818829	-2.64891393342343	0.109966002237423	-24.0884807988587	3.30090668329004e-128	1.95297173061948e-125
GYLTL1B	449.452099446258	-5.44687748795345	0.226293693910172	-24.0699481891687	5.16143626481989e-128	2.96649862580334e-125
POLR3G	1186.25827008969	-2.83653998986761	0.118421431289361	-23.9529277680876	8.61336574566002e-127	4.81295737054714e-124
RCAN1	885.039120506102	2.87185258932277	0.120008983909694	23.9303133462393	1.48156248680339e-126	8.05489486068565e-124
LBH	810.921094652044	-3.4196552686323	0.143362778099968	-23.8531598923658	9.39000048476832e-126	4.97076973030525e-123
SDC2	7275.91597327918	2.24210418578397	0.0941964969282289	23.8024157893291	3.15283534066207e-125	1.62621630032713e-122
VSNL1	443.724787890699	-4.69241517567148	0.197563564502799	-23.7514198910144	1.06223968768978e-124	5.34200338939189e-122
DKK1	564.760672706628	-5.92932176559401	0.25059889881166	-23.660605827523	9.18008335658534e-124	4.50406236100173e-121
PCSK9	1049.5673012384	-4.50300267978644	0.190946258624417	-23.5825656508078	5.81927654104773e-123	2.78715635475515e-120
ANXA1	1193.25612865437	2.62565748741676	0.111984686901624	23.4465761352116	1.43261773383445e-121	6.70198565902649e-119
ZNF503	1253.75889978814	-3.55225964967041	0.152241855172863	-23.3330029093314	2.05075948138088e-120	9.37569948351312e-118
ETV4	2127.64822111076	-2.28437186953737	0.0993788625122539	-22.9864964418938	6.36213841813249e-117	2.84401725375896e-114
EPHA1	891.454397017331	-8.14562168693145	0.355299832113466	-22.9260499181157	2.55494216508412e-116	1.11728731723548e-113
FAM181B	707.765191085162	-5.56669290014586	0.247327490755874	-22.5073762853176	3.51464309358451e-112	1.50426724405417e-109
ASAP3	945.597560612554	-2.43896924063606	0.108990476894209	-22.3778196970679	6.4733220514853e-111	2.65769877079102e-108
CALB2	386.809886963191	4.98374992528674	0.222709394720009	22.3778163087926	6.47381386800358e-111	2.65769877079102e-108
EMX2	632.668504728749	-7.37185582260301	0.32975899604109	-22.3552834376183	1.07268660417834e-110	4.3156327459303e-108
MMP14	1214.00009847856	-2.64942875393809	0.118628518399989	-22.333826550921	1.7342367384812e-110	6.84037377084073e-108
RGS5	1914.42746764591	2.69182471908017	0.120649415563509	22.3111293702307	2.88128811815876e-110	1.11461522663234e-107
PGM1	2336.21581897092	-3.49116559979043	0.158773124749302	-21.9883913307298	3.71940824975326e-107	1.41169087456673e-104
GRID2	560.248729491838	-7.07450065005008	0.322037048292061	-21.9679713485452	5.83155651967094e-107	2.17236279536483e-104
APLNR	1011.30865351408	-3.36799993735987	0.15421631558493	-21.8394527491162	9.79210544270044e-106	3.58141805609749e-103
CD9	879.509849502673	-4.40395526867903	0.202821001484702	-21.7135071636613	1.52931093149488e-104	5.49350333891983e-102
EMX2OS	660.766076065132	-7.09632304789414	0.327881802951977	-21.642930421892	7.0854065754314e-104	2.5005269942347e-101
IRX3	1607.27491081904	5.27252226174501	0.243817458312677	21.6248758322442	1.0479904039805e-103	3.63471982180546e-101
THBS2	1020.14706256074	-3.88596564096143	0.179865444994291	-21.6048482302133	1.6171913754213e-103	5.51380028948726e-101
IRF2BPL	2167.36568231413	-2.49811295395533	0.115788869786811	-21.5747243975593	3.10324206985979e-103	1.04041362462166e-100
ANKRD1	1368.22432636701	4.18793882521351	0.194206545176999	21.5643546997689	3.88295209023671e-103	1.28048302044593e-100
FLT1	414.637590739851	-6.02580814584074	0.280474684165758	-21.4843209958997	2.18231341285789e-102	7.08055106662085e-100
IGFBP3	465.639176966317	3.58184079499402	0.167465027095195	21.3885899469501	1.70639229402843e-101	5.44853768042475e-99
NODAL	587.963405167131	-6.7353143057558	0.316869786978914	-21.2557794479913	2.91481959726424e-100	9.16164234665117e-98
GAL	1457.26350628804	-7.17533781752892	0.338386954022651	-21.2045344308653	8.67244603709471e-100	2.68392191511073e-97
ZSCAN10	806.137145916134	-6.46907891024549	0.306104859399176	-21.1335387583948	3.91108458669503e-99	1.19205117493874e-96
EDNRB	599.126079749737	-4.39109428108695	0.208535198619536	-21.0568494439076	1.9790656583951e-98	5.94192310213073e-96
PRSS23	1256.81687412393	3.47188628560838	0.165525306494123	20.9749576010098	1.1106551172236e-97	3.28557916736323e-95
GAD1	533.075160990856	-7.25067497178831	0.346088718200225	-20.950336114665	1.86311685813148e-97	5.43166068379318e-95
FAM20C	453.685889617732	-4.79934762952313	0.229381613476341	-20.9229831318548	3.30762852832291e-97	9.50517935367767e-95
OLFML3	1185.62082156684	-2.51825123242313	0.120855891265121	-20.8368099069234	2.00780639262135e-96	5.68859625267198e-94
RSPO1	388.506828837018	-3.6431248547617	0.17545424938484	-20.7639590806998	9.1692395192914e-96	2.56178364125091e-93
EPCAM	505.60816378977	-7.10833205465631	0.343152293586825	-20.7148026911199	2.54747238634364e-95	7.01985678406695e-93
GABRB2	391.615511428296	-5.34949545559203	0.258879645804509	-20.6640249331601	7.3016959712238e-95	1.98487724536673e-92
FGF17	362.850733243888	-4.37387042659328	0.21187823878607	-20.6433206715934	1.12090724842637e-94	3.00642269457931e-92
PMEPA1	365.903238429383	-6.08922641889137	0.295267304476139	-20.6227588580958	1.71494847523342e-94	4.53919783260467e-92
SEZ6L	371.550739538982	-5.34731136939858	0.259408615350225	-20.6134686859926	2.07794068841397e-94	5.42855258287473e-92
CXCL12	588.363788637567	-7.7046642175473	0.373894441994256	-20.6065224624699	2.39857413159078e-94	6.18586118347182e-92
ID4	3100.07934503962	2.42938011778123	0.118011096136802	20.5860312912018	3.66162320084084e-94	9.3236977605208e-92
SOX1	1186.57933870634	3.24580945508624	0.157708915269783	20.5810143930915	4.06094043057402e-94	1.02112347126784e-91
DCLK1	1648.60927573935	-4.22022410063079	0.206165779145687	-20.4700514223002	3.98200052743231e-93	9.88912624812697e-91
EPB41L3	714.46869108914	-3.04394166188485	0.148940264813928	-20.4373321457946	7.78817418937888e-93	1.91057209748226e-90
CTGF	5177.78093852593	2.37255434161601	0.116919955114258	20.2921249781312	1.50928676732471e-91	3.65792923030166e-89
OLIG3	1056.52041083883	4.48910511872759	0.221505847061058	20.2663052839872	2.55105608341276e-91	6.10917192546798e-89
PHF15	400.97074209311	-4.32972030844166	0.214084377610351	-20.2243636680584	5.97563965904768e-91	1.41418785154592e-88
FST	5363.16195364188	-3.03808351987358	0.150415311290744	-20.1979671737085	1.02010920644738e-90	2.38610660429018e-88
LECT1	300.494008192152	-4.74941723801625	0.235781040247535	-20.1433382134122	3.0786976276541e-90	7.11851511240113e-88
CARD11	282.867425310012	-5.11259642549087	0.256624252869991	-19.9224990168056	2.59700740465828e-88	5.93652283546658e-86
SALL3_variant1	1461.23421880259	-2.84581714159604	0.142993955655451	-19.901660378241	3.93669577147416e-88	8.89781709426677e-86
SPINT1	315.473569002337	-5.83123338600528	0.293417327536493	-19.8735140660022	6.89993628301206e-88	1.5422124252119e-85
GRM4	301.369483935812	-4.97773690379129	0.250915838363159	-19.8382730092424	1.39157431311155e-87	3.07614383324746e-85
DPPA4	4674.24049946647	-1.75564764236361	0.0885436509674246	-19.8280466547457	1.70534879033124e-87	3.72878220285905e-85
SOCS2	375.239310850223	-3.94471433045116	0.199347046032147	-19.7881754907722	3.76423571310523e-87	8.14208232309944e-85
ENO2_variant1	667.223726494325	-3.72956787681311	0.188750629672142	-19.7592340925767	6.68108062797925e-87	1.41470124118348e-84
ENO2_variant2	667.223726494325	-3.72956787681311	0.188750629672142	-19.7592340925767	6.68108062797925e-87	1.41470124118348e-84
VASH2	1542.51024352518	-3.95571618735109	0.200773736174367	-19.7023587981431	2.05804695650701e-86	4.31246589344739e-84
RBM47	405.696328781078	-6.92889332879808	0.353694982963282	-19.5900243502108	1.88100288213227e-85	3.9008509254611e-83
DMRTA1	541.855513315162	-3.27605217729488	0.167692670661503	-19.5360486798363	5.42207142993469e-85	1.11296315188333e-82
TAGLN	8664.8623794094	2.62585270256091	0.134632040902175	19.5039210945996	1.01679971895708e-84	2.06605486328693e-82
TPM1	11685.8097941059	2.19840389088426	0.113087565575751	19.4398374365188	3.55289716088042e-84	7.14700792882705e-82
PLOD2	900.151022554763	-2.90995130142175	0.149770424903149	-19.4294120705306	4.35319508247522e-84	8.6701853741655e-82
PTX3	1440.65741572934	3.8829969730978	0.200982376668442	19.3200868527072	3.64037499813295e-83	7.17939053553358e-81
COL6A2	2361.57426914793	-3.36882278107712	0.174748488607756	-19.2781225629874	8.19990700964635e-83	1.6014498000587e-80
HEY1	427.488707647639	-2.84119973242377	0.147580761406649	-19.251830017295	1.36263526246273e-82	2.63565105189426e-80
NGFR	1004.1001304949	2.30867857692416	0.12022909593492	19.2023283463252	3.53868045034747e-82	6.77943770849425e-80
ABHD12B	330.341865677848	-6.19529381101575	0.325358093706086	-19.0414621024068	7.73382522016613e-81	1.46767573706474e-78
NES	34277.6548895016	2.00762800232367	0.105671677133681	18.99873321575	1.74710539763878e-80	3.28455814756091e-78
SERPINB9	1407.25824343049	-3.05129987595517	0.160972526185693	-18.9554077845264	3.98453516107371e-80	7.42156567594063e-78
PLA2G3	569.93338909781	-2.93560331632797	0.155113507336206	-18.9255169761915	7.02964254153626e-80	1.29732375564719e-77
OLFM2	604.982836947054	-2.59630900078709	0.138015612677932	-18.8117050702499	6.05583190035253e-79	1.10744649552265e-76
CLDN11	658.086299759197	-3.44398587545243	0.183103773253473	-18.8089290256454	6.38139544783865e-79	1.15646982728579e-76
RARRES2	318.561313104988	-6.36803513017048	0.339907643256752	-18.7346041093884	2.58557759732998e-78	4.64388204891875e-76
POU5F1_variant6	2365.02151980601	-11.2185403511171	0.601170282224739	-18.6611691941938	1.02464565382914e-77	1.82405061702894e-75
POU5F1_variant7	2360.33808424385	-11.2156807253673	0.601149250206996	-18.6570651489714	1.10643530729497e-77	1.95237303873207e-75
SPP1	401.35940102374	3.83515667973405	0.206246384227342	18.5950250429924	3.52548185080693e-77	6.16683416615932e-75
STC1	658.768002720559	-3.26853174231984	0.176269718093095	-18.542786462015	9.32619915967543e-77	1.61729157151751e-74
TNFAIP2	688.294986376546	-2.95706889196046	0.159535734855786	-18.5354641368189	1.06863770589848e-76	1.83732616169691e-74
CPT1A	225.528992392845	-4.77812565409056	0.258495491841782	-18.4843674450428	2.75915575935289e-76	4.70365908941888e-74
RBPMS2	1409.95926007295	-2.09100602319574	0.113258658521705	-18.4622178161771	4.15907796442078e-76	7.03058927162088e-74
TNFRSF8	304.691836320109	-6.43928309030648	0.35038440290513	-18.3777674945479	1.97949289895821e-75	3.31828992962027e-73
ARL4C	3298.79700560066	1.55494008342333	0.084733120979738	18.3510304523678	3.2391074673541e-75	5.3849492407682e-73
GDF10_variant1	545.388511856247	3.61935093346267	0.198287949753339	18.2530049756678	1.95834793916927e-74	3.2027745645796e-72
GDF10_variant2	545.388511856247	3.61935093346267	0.198287949753339	18.2530049756678	1.95834793916927e-74	3.2027745645796e-72
EOGT	711.145732509175	-3.38876249126624	0.186309715278369	-18.1888662445919	6.32346986374373e-74	1.0258299982183e-71
ADRA2A	309.259564524292	3.57301513907488	0.196472087518728	18.1858664210217	6.6791513376097e-74	1.07486246645885e-71
EGFLAM	310.294998529804	-3.75473369830122	0.207893433975457	-18.0608575581299	6.4807939799298e-73	1.03466390238308e-70
EFNB3	2888.92055099658	1.93545246340806	0.107291358451896	18.0392204119199	9.58870503071173e-73	1.51879047557321e-70
SLFN13	551.686448878684	-3.13758458832725	0.174037929354074	-18.0281654692866	1.17113281367564e-72	1.84050841249212e-70
SP6	367.493296442623	3.10040957462534	0.172404909758677	17.9833020936882	2.63332148998835e-72	4.10634845679113e-70
PLK2	866.11253027808	2.15228951503783	0.119819052463084	17.9628320437682	3.8086985311251e-72	5.89352151170097e-70
RHOU	1111.41118130704	-2.59853380153564	0.144923999015097	-17.9303208522761	6.83839187151253e-72	1.05008466326218e-69
IFITM1	3283.82221604004	-3.74472676523596	0.209941323568093	-17.837016084265	3.64655994782851e-71	5.55713635685745e-69
LEPREL1	1269.9031034085	-2.05910117489322	0.115857176559239	-17.7727546626373	1.14907030224229e-70	1.73794723307563e-68
OTX1	344.936812285146	-4.06879870578592	0.229399549288461	-17.7367336527308	2.18259194574399e-70	3.2764939985512e-68
PGPEP1	535.821540905737	-2.22397042021535	0.125748920995605	-17.6858012188676	5.39487136201742e-70	8.03875794950685e-68
GREM1	2368.5449885104	2.12682100532154	0.120443640132776	17.658225897	8.79612052733799e-70	1.3010497097642e-67
YBX2	238.316476300594	-4.01126925737521	0.227215912604711	-17.6539979589971	9.48012659245554e-70	1.3919870549915e-67
SLC16A3	940.663886125892	-5.83191127894747	0.334166489390437	-17.452112836286	3.31731691335627e-68	4.83559036442571e-66
EOMES	1505.5439776323	-10.5662702167039	0.609154812443211	-17.3457879686191	2.12247655402657e-67	3.07163585329485e-65
PLA2G16	229.78412487685	-4.90355982956194	0.282901904995717	-17.3330746204632	2.64786651195539e-67	3.80460591103534e-65
ERBB3	438.677213794607	-2.78091022697367	0.160801746777821	-17.2940299635927	5.21738481886816e-67	7.4434690082519e-65
LOC100996702	357.171587123162	-6.89530434376126	0.398739413169091	-17.2927584182334	5.3337719085208e-67	7.55592645857777e-65
TIMP3	887.152165140331	2.58799850630776	0.149905141506739	17.2642411080437	8.74458433408774e-67	1.23011229695461e-64
TES	497.89979317366	-2.61978824477164	0.151775683117241	-17.2609221119298	9.26200004455704e-67	1.29384995066882e-64
TPD52	410.775545138008	-2.88832763712364	0.167854872881031	-17.2072909624183	2.34131134347269e-66	3.24812544726184e-64
VRTN	2162.39900798272	-2.32379595675192	0.135266652853105	-17.1793705820125	3.79000983341368e-66	5.22190669924313e-64
VAMP8	395.867156266772	-3.79452558086737	0.222382063255593	-17.0630918938195	2.79369133272025e-65	3.82298604414969e-63
MMP25	266.553986700774	-3.61825067440255	0.212346545023945	-17.0393668236728	4.19245877306878e-65	5.69834464047645e-63
MUC3A	249.504953606893	-4.62482654907616	0.271507725196181	-17.0338672527069	4.60573417722757e-65	6.21805024893355e-63
CNN1	591.803630536437	2.13446174553837	0.125337577902601	17.0297031525298	4.94544514308208e-65	6.63217163321594e-63
ZIC3	1334.68427289807	-1.73937003679705	0.102203562183727	-17.0186831029456	5.96982346994893e-65	7.95291184910548e-63
PRDM16	221.578235387762	-5.90595071224275	0.347553518147001	-16.9929245536936	9.26521056440253e-65	1.22617747179948e-62
D21S2088E	200.571234857312	-4.36975020584977	0.258568068877445	-16.8998060155715	4.51389107390321e-64	5.93473417272137e-62
CDH3	430.556054230462	-2.98384209275733	0.176649394172061	-16.8913236682317	5.21204443786014e-64	6.8081484358438e-62
CA12	209.215104272198	-4.9822482334543	0.295413383632868	-16.8653436489056	8.09300615748365e-64	1.05031556041252e-61
UBE2L6	1843.08067065671	2.09622928640393	0.124626979868838	16.8200279635283	1.7407653864816e-63	2.24469464836307e-61
PIM2_variant1	338.87903359275	-2.53835316642949	0.151624784364689	-16.7410174864567	6.5852849563889e-63	8.38415140396956e-61
PIM2_variant2	338.87903359275	-2.53835316642949	0.151624784364689	-16.7410174864567	6.5852849563889e-63	8.38415140396956e-61
WNT4	1435.09982976918	3.68423706488723	0.220101139208036	16.7388368735564	6.83099442497065e-63	8.64228200331506e-61
ZC3HAV1	1225.88303689004	-3.29312595401797	0.19678591848112	-16.7345609860491	7.33962821075192e-63	9.22774756796786e-61
PRUNE2	304.213744318293	-3.39470176466964	0.203402535923734	-16.6895744404213	1.56079329445807e-62	1.95011912492662e-60
NEFL	961.02208673168	-1.94606040002879	0.117035132936863	-16.6280017905276	4.36924350446081e-62	5.425413724428e-60
HAS3	2121.37773582329	-3.76490450398168	0.226896473398232	-16.5930498944944	7.82441109468559e-62	9.65618733623897e-60
RSPO3	797.470597427171	-1.92627401642677	0.116452051608781	-16.5413489055397	1.84836658925104e-61	2.26717940910816e-59
LIX1	2548.53443767641	2.45969873504917	0.14908959050726	16.4981252324883	3.78461321704565e-61	4.61401693782365e-59
PMAIP1	353.162479854229	-4.19983915236937	0.254952154297464	-16.4730483017187	5.7308379593871e-61	6.94467086692958e-59
COL2A1	20843.3359828157	1.358288994766	0.0825830602761949	16.4475497786504	8.73303480385945e-61	1.05193849170321e-58
LAMC3	206.676240839502	-3.9505019927164	0.241173066603771	-16.380361407465	2.64168857145622e-60	3.16310757758412e-58
NPTX2	1157.73670797249	1.69595458654108	0.103573206925137	16.3744527845596	2.91113891206993e-60	3.46511658906501e-58
CSRP1	742.205950111043	1.95108871110792	0.119222199810311	16.3651460400177	3.39213083855679e-60	4.01388846755344e-58
IL17RD	10757.6255001409	-2.40061780400551	0.146944545393794	-16.3368963276053	5.39290904321685e-60	6.34407943352924e-58
FGFR3	1932.09151995639	1.52808938187079	0.0937000702545048	16.3083056151426	8.61494457143191e-60	1.00628955411024e-57
SOX21	251.771030964533	3.2673006600711	0.200349220599395	16.3080278041319	8.65421022375577e-60	1.00628955411024e-57
ZIC4	189.667732342344	-4.99068442674204	0.306133710984929	-16.3023027117315	9.50428775705859e-60	1.09878306046546e-57
MECOM	526.727522474425	-3.53531430634178	0.21698834234828	-16.2926462688368	1.11306971815472e-59	1.27945774002287e-57
ACTA2	1280.33307301794	1.88218791499609	0.11564156209645	16.2760505900661	1.45992213039576e-59	1.66862463494551e-57
PDGFB	268.10962173896	5.10778313323792	0.315331337425366	16.1981462893673	5.19701853075445e-59	5.90639687935913e-57
SCUBE1	409.572710853027	-2.46327222419677	0.152217712424844	-16.1825597360293	6.69521036406874e-59	7.56633998222511e-57
ADAMTS19	1215.347796075	-2.30013886137361	0.142155761711922	-16.1804124832789	6.93284209357372e-59	7.79112019856586e-57
IGSF1	367.310536649461	-2.39509938843165	0.148450968862825	-16.1339424510245	1.47309231886251e-58	1.64626250479101e-56
FZD5	320.7667714818	-2.98926721092846	0.185780993724401	-16.0902746346751	2.98510274684951e-58	3.31758711909529e-56
PAPSS2	266.203300730757	-3.17570897608219	0.19880198248326	-15.9742319287465	1.9321975474564e-57	2.13560911344137e-55
TFPI2	490.859799688252	2.73250916054593	0.1714110140937	15.9412694393852	3.27630042013373e-57	3.60142400280929e-55
AGPAT2	168.219946068187	-5.08829163440444	0.31984988650739	-15.9083740499838	5.54345397306324e-57	6.06044131098588e-55
NANOG	1169.67442293924	-10.4678601872873	0.658543796542864	-15.8954654834502	6.81205761900859e-57	7.40710005751226e-55
CD47	1268.37992442284	1.83512078742894	0.115503673612977	15.8879863300102	7.67538038840371e-57	8.30096515554457e-55
CDH1	765.747538141146	-9.59128582364014	0.604222816548581	-15.8737564371156	9.63006546809486e-57	1.03592725645025e-54
SCG3	396.760837539053	-2.96173671187373	0.187089587577244	-15.8305801526818	1.91447816100928e-56	2.04849163227993e-54
LITAF	1711.36862544311	-1.84257033836065	0.116438742849104	-15.8243750600131	2.11286538005951e-56	2.24880423202525e-54
STXBP6	483.474829748699	2.33635497285405	0.147750705073782	15.812817757366	2.53854281402774e-56	2.68764880247274e-54
KIAA1244	275.016861699772	-3.94557893569254	0.249604425011654	-15.807327676616	2.76968425025301e-56	2.91701405120888e-54
HK1	3337.57707440952	-1.59637472135801	0.101121435743297	-15.7867094115485	3.84101011656678e-56	4.02425830754465e-54
NID2	1853.56915371485	2.85702157405508	0.180982663309524	15.7861616234969	3.874503132912e-56	4.03831632236569e-54
CRABP1	15499.994331389	3.87961271245338	0.245792907415128	15.7840710427864	4.00502125733604e-56	4.15283544394699e-54
EPS8L2	188.508045845962	-3.18437093055457	0.202011842708281	-15.7632883689548	5.56599240531123e-56	5.74182067821747e-54
IGFBP5	16808.9522639301	3.92641001146817	0.24915863884188	15.7586749940464	5.98751826977427e-56	6.14514885279486e-54
LRFN5	204.122914398634	-4.17342583076285	0.265051745718642	-15.7457021060069	7.35106679846552e-56	7.50629744761078e-54
NCALD	1450.3508263022	1.63413143004422	0.104538387086183	15.6318791172568	4.41586034451411e-55	4.48633569142656e-53
AFAP1L2	336.018463628168	2.54120511115004	0.162794585015964	15.6098872140056	6.2347106967199e-55	6.30238393845314e-53
ZNF503-AS2	174.247096628878	-4.18292616865143	0.268593204746243	-15.5734623763222	1.10272969409015e-54	1.10912552631587e-52
PCDH1	1390.47294609985	-2.09907956874543	0.134826440231336	-15.5687531699555	1.18698466138035e-54	1.18792952479239e-52
BMP7	4352.25571695549	1.34024246242179	0.0860964852410719	15.5667500092377	1.22473994903086e-54	1.21964697102499e-52
WNT7B	616.232899841642	-2.21179874511774	0.14219998839785	-15.554141530093	1.49141572876751e-54	1.47789747782696e-52
RIMKLA	204.389440694724	-4.43091608381861	0.286499012624625	-15.4657289853353	5.91004015892422e-54	5.82776312926077e-52
GLDC	1525.54766192058	-1.42319818567829	0.0920642053699468	-15.4587570702356	6.58570424321519e-54	6.46234275885447e-52
PPL	256.130637335912	-3.46824474326725	0.225085094592778	-15.4085935789838	1.43296647048426e-53	1.3992987145758e-51
RYR1	197.323643749964	-3.99223047694526	0.259184608420032	-15.4030384029421	1.56156165803452e-53	1.51750600546002e-51
LGI1	959.371816694348	-2.0768938282112	0.135008058571706	-15.3834804394888	2.11278553971848e-53	2.04330739985466e-51
CABLES1	502.589580156006	-2.46041498299248	0.160108587796615	-15.3671643529699	2.71807720755424e-53	2.6161167993857e-51
NR3C1	171.468451692685	-4.11013517545119	0.268271185498912	-15.3208223529764	5.55107243372419e-53	5.31739871794265e-51
HTR7	144.839915285763	-4.67459384782974	0.305698382670768	-15.2915229939709	8.70894278826768e-53	8.30280062221766e-51
CACNA2D1	255.743965889438	-3.23511990057244	0.211796332634449	-15.2746738356235	1.12790945865257e-52	1.0702371070875e-50
NR5A2	218.984284422568	-6.77441728673825	0.447892512253386	-15.1250960920413	1.10639023525714e-51	1.04488948227383e-49
GATA6	191.667639733486	-6.35555042490269	0.420581182123791	-15.1113523263436	1.36313242733263e-51	1.28134448169268e-49
ADD2_variant1	1194.48262538144	-2.40750443503903	0.159546991363459	-15.0896260372254	1.8951335856599e-51	1.76493088931179e-49
ADD2_variant2	1194.48262538144	-2.40750443503903	0.159546991363459	-15.0896260372254	1.8951335856599e-51	1.76493088931179e-49
EFEMP1	1140.55938671239	1.65849553976315	0.109977704495195	15.0802887492129	2.18312115925401e-51	2.02376337509464e-49
CP	339.419832518103	3.59033088352463	0.238513068854176	15.052973410525	3.30059595828075e-51	3.04563249067778e-49
TMEM132D	205.103255986192	-4.00507490081689	0.267736334867847	-14.9590263973464	1.36001137399196e-50	1.2492232328412e-48
STEAP3	249.164858610117	-2.80971598800031	0.188300886124465	-14.9214167061493	2.39141552738791e-50	2.18662339767887e-48
NTRK2	318.712591470872	3.60799049002481	0.242292726525263	14.891039206035	3.76865949428987e-50	3.43033277769842e-48
VGF	490.361617070346	3.3466445419772	0.225087398616674	14.8682003637021	5.3019464211617e-50	4.80423217153553e-48
C6orf132	139.60212311157	-4.91961222082007	0.331315762007101	-14.8487116671335	7.09184792643672e-50	6.39729205776686e-48
SERPINE1	470.983647240971	3.31856377051543	0.223908039693707	14.8211014443922	1.07015184619229e-49	9.61034577589467e-48
FXYD5	430.60666467644	-2.75237389923088	0.185739295796461	-14.8184792422548	1.11275219342822e-49	9.94849916577869e-48
STAT6	478.586515860889	-1.84953930055071	0.125148430791089	-14.7787654136723	2.00813413928207e-49	1.78741709494682e-47
TBC1D2	168.023054845906	-3.9932210027833	0.270280060718024	-14.7743825133638	2.14312320640906e-49	1.89916592159139e-47
VLDLR	489.630772293082	-2.3363151702508	0.158640377226097	-14.7271155748769	4.31743956745519e-49	3.80919361135652e-47
EZR	2864.14285681471	-1.37837459973251	0.0936181331564041	-14.7233719927924	4.56327071688144e-49	4.00850453016537e-47
