Gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
SLIT3	645.731975441076	-3.61769389703002	0.157989003391423	-22.8983905168834	4.82094763600629e-116	2.38962041660089e-113
SPATS2L	1746.02971433351	-2.09456675236221	0.0915493956795492	-22.8790887893333	7.50525038067894e-116	3.63561151394979e-113
NR2F1	4509.5437746726	1.85097223453984	0.0811513870871058	22.8088798106809	3.74316790480286e-115	1.77293068273263e-112
EDIL3	388.992695281649	-4.30231511123508	0.188944337825725	-22.7702780657199	9.03708957581634e-115	4.1873158091076e-112
ZIC4	473.97856028892	-6.27919293980019	0.276056170645662	-22.7460698491684	1.56948341531226e-114	7.1174403221203e-112
SPINT1	519.575723255532	-6.50052706431043	0.28810864091866	-22.5627632811807	1.00636007624438e-112	4.46865805522348e-110
PPP1R3B	699.776516160721	-3.48318984995635	0.155068850813168	-22.462214891584	9.72192215374983e-112	4.22883773030661e-109
AMER2	508.619486403005	-5.59640936983837	0.250452210561867	-22.3452185040944	1.34389038393115e-110	5.72873592862169e-108
EPB41L3	814.032385470758	-3.18779455805839	0.14361321924361	-22.1970830738844	3.66473126923093e-109	1.53157024063506e-106
TES	639.121909640719	-2.96451458680018	0.134107707140245	-22.1054751439453	2.79972617755912e-108	1.14756468747106e-105
FAM198B	611.626262774339	-7.14511679370643	0.325104400991604	-21.9779147003641	4.68491875764706e-107	1.88404449812244e-104
ASCL1	829.570615872314	5.36851927747939	0.245577439268048	21.8607999720188	6.13594464420003e-106	2.42188007678666e-103
FLT1	575.559350100046	-6.44643449534466	0.296021490628941	-21.7769138370605	3.84090189096542e-105	1.48845423461885e-102
HLA-B_variant4	1130.93950218863	-3.69659446091017	0.170101333691827	-21.7317194444066	1.02877013471695e-104	3.91557261631375e-102
GPC3	3984.92276498386	2.05277060588147	0.0945977701956689	21.6999893510752	2.05210305646366e-104	7.67342535885378e-102
LBH	773.501682584894	-3.28055794842716	0.151369055018508	-21.6725799604553	3.72300665194014e-104	1.36814075481814e-101
CDX2	978.641421004273	-8.46823868682654	0.394049320335067	-21.4903014668972	1.91861608702942e-102	6.9310819116856e-100
IGFBPL1	4626.15793738483	1.73728984190458	0.0809473863126476	21.4619633942787	3.53074957529552e-102	1.25423994079748e-99
ZIC3	1634.36842947316	-2.03563672434023	0.0951340725540946	-21.3975568341483	1.40795001898906e-101	4.91951585323488e-99
COL9A2	1300.73549590693	-2.71446168925276	0.1269472365634	-21.382597705442	1.94023287203846e-101	6.67001990881093e-99
APLNR	1454.02817624514	-3.86950090324406	0.181036007364941	-21.3742059359702	2.32240075412674e-101	7.85708724975515e-99
PKP2	923.17812414097	-2.90255007830856	0.135959531739784	-21.3486325023818	4.01516435696586e-101	1.33717520475579e-98
PMEPA1	412.215521206889	-6.20415808170677	0.291544652343688	-21.2803014283829	1.72827794514289e-100	5.66715632658085e-98
EPHA3	328.670281224487	-4.40689778995737	0.207336931126222	-21.254765207625	2.97848086452023e-100	9.61868805248245e-98
TMEM132D	341.800618629025	-4.71467666071727	0.224733371484476	-20.9789789098721	1.02061392041084e-97	3.24677091039354e-95
CLIC6	919.149685204397	-8.57507225311447	0.40994845251151	-20.9174402307903	3.71527944725349e-97	1.16452156086413e-94
RHOBTB3	1193.20537190547	-3.31817621507193	0.158676069133217	-20.9116360973509	4.19595484515744e-97	1.29612437057516e-94
PRUNE2	377.876374854314	-3.67005729368727	0.176146629444271	-20.8352399660784	2.07472602745619e-96	6.3172443641716e-94
SFRP1	10484.1237204727	3.34477787160238	0.162124131234112	20.630968666672	1.44721970004855e-94	4.34451277279363e-92
NR2F2	2659.76673536119	1.87544774469109	0.0912710663364834	20.5481081789599	8.002140751001e-94	2.36885594398382e-91
HS3ST1	348.1425757598	-4.11540694505824	0.200488065688833	-20.5269422442607	1.23719372840059e-93	3.61226672974385e-91
EPS8L2	311.548771281569	-3.90826099404951	0.190412117511246	-20.5252745735506	1.28038056168039e-93	3.68784206643997e-91
ESRG	6394.20167794851	-7.51440052601458	0.36623303865336	-20.5180847518428	1.4844632714538e-93	4.21864668903551e-91
SOCS2	389.125176731063	-3.93775536542824	0.192911889835903	-20.4121963077435	1.30296150078725e-92	3.65412124049729e-90
CALB2	431.791005319232	3.25007667919777	0.159295487277148	20.4028170210697	1.57854734961398e-92	4.36950106619122e-90
AGPAT3	489.610444757431	-4.03203752736526	0.198957368534253	-20.2658366315852	2.57546005512031e-91	7.03760969420954e-89
MEGF10	510.053369847524	-4.0857243885903	0.2017956105824	-20.2468446999345	3.78735649922668e-91	1.02181919524706e-88
COL6A2	2514.99270272638	-3.40246073950007	0.168308681791719	-20.2155985257528	7.13743561166579e-91	1.90159128283806e-88
ANXA11	506.356398191384	-2.65364555709757	0.131296796069909	-20.2110457873217	7.82719076871178e-91	2.05961412400399e-88
PGM1	1369.70629731682	-2.55796562436646	0.127178592099682	-20.1131777143872	5.65803168490012e-90	1.47067423575562e-87
WIPI1	396.789146738411	-3.43241581551373	0.17141372246953	-20.0241600617702	3.39183365850031e-89	8.71006537316575e-87
FBLN2	1840.49640759109	-2.30178584646693	0.115061608314145	-20.0048120323723	5.00067786275813e-89	1.26886247579556e-86
COL5A2	4770.88465106939	-3.07636245781077	0.153965888503892	-19.9808054089396	8.09080421646823e-89	2.0287929537624e-86
TNFRSF19	792.546973945119	-2.51859522306966	0.126629227157637	-19.8895253457904	5.01474359229975e-88	1.24284005728229e-85
LOX	275.86085115125	-4.86727179915348	0.245057981996008	-19.8617150092779	8.72787738832834e-88	2.13822963971069e-85
DLL1	971.482554825668	2.5616868886336	0.129470608344418	19.7858565846775	3.94143818019066e-87	9.54634242870269e-85
LEPREL1	1490.23372686656	-2.26932409066162	0.114867109901517	-19.756082420871	7.1114638385303e-87	1.7030757331959e-84
SERPINB9	1481.65115536734	-3.06920523336532	0.155479626900802	-19.7402405353308	9.73136675228154e-87	2.30460389953476e-84
IRX3	1704.50964193918	4.53759116779427	0.230464430611537	19.6889001732449	2.6845507490064e-86	6.28774886421126e-84
SOX1	1266.07677246979	2.92403459178374	0.14915276065803	19.6042941403399	1.42110298552589e-85	3.29232489494552e-83
DPYSL5	8710.26669492581	1.62137378066755	0.0831336245127075	19.5032249606742	1.03073565013395e-84	2.36226877924247e-82
COL1A1	11622.2667241508	-3.09735561974692	0.158919666647822	-19.4900712107011	1.33295458158223e-84	3.02240361189826e-82
PHF15	394.54481806724	-4.24363269285479	0.217954172384653	-19.4702980283648	1.96127146798117e-84	4.40026737563692e-82
BNC2	367.335098460275	-4.42999323417343	0.22958476136181	-19.2956762805004	5.83959077604776e-83	1.29651081042377e-80
GATA6	576.115823063264	-7.89575377444846	0.411907947609643	-19.1687337432273	6.75326340515379e-82	1.48390779605616e-79
SP5	1486.89398974932	-3.14278045480998	0.163961361650775	-19.1678113865867	6.8740516997874e-82	1.49503610131907e-79
SCUBE1	525.098639403883	-2.81111543489369	0.146750444568789	-19.1557541318111	8.6660929490225e-82	1.86574853651985e-79
AK4	530.884512335808	-3.01708932313323	0.158054292915191	-19.0889425872927	3.1202141364085e-81	6.65042441034107e-79
PGPEP1	645.609746473494	-2.47442471304938	0.129820878371319	-19.0602986522086	5.396590484708e-81	1.13884088704026e-78
IRF2BPL	1862.52892724009	-2.16481322924348	0.113624176128327	-19.0523997885673	6.27581347938372e-81	1.31139890685867e-78
MAFB	260.006381347112	-4.38330670943899	0.230729167926751	-18.9976271696631	1.78430881747927e-80	3.69230661512167e-78
TM4SF1	253.436486804685	-4.89390689899829	0.257987518759431	-18.9695490794722	3.04507337533731e-80	6.24064364634032e-78
ETV4	1738.7608335663	-1.84995701760621	0.0980647825126921	-18.8646420274962	2.22774908629682e-79	4.5221184786029e-77
CXCL12	407.779373218079	-7.11345395438453	0.37762998663772	-18.8371003524379	3.74952507848395e-79	7.53937523800065e-77
CNTFR	1692.59953772538	1.65872290072734	0.0883974576894148	18.7643733664296	1.47729357038744e-78	2.91546621844796e-76
NEFL	1282.52869619175	-2.38329570031346	0.127010188128557	-18.7646025522073	1.47093616628757e-78	2.91546621844796e-76
EPHB3	683.765118375752	-2.59961400174734	0.138873789138862	-18.7192559363951	3.44935775415976e-78	6.74491845616156e-76
CARD11	253.756802703982	-4.89013210921699	0.261283178088304	-18.715832167214	3.6783139962621e-78	7.12723495603004e-76
ERBB4	410.223779170137	-5.91490560135151	0.317204880047438	-18.6469565047894	1.33673335337889e-77	2.56676889134393e-75
F13A1	568.75014931265	3.86443250011816	0.207586362518406	18.6160230047652	2.3826584989362e-77	4.53428421842197e-75
GRID2	286.806258169292	-6.03838383255924	0.324775551539802	-18.5924827282426	3.69663980673872e-77	6.97258237529461e-75
KCTD12	1915.52752990978	-3.04146498043583	0.163619479863252	-18.5886483869633	3.97057886921244e-77	7.42358929985912e-75
S100A10	1465.94450604415	-2.88005371777932	0.155093376235554	-18.5698047697738	5.64076765755471e-77	1.04545497263584e-74
TP53INP2	607.893278621433	-3.39509948685103	0.182954040563492	-18.5571167293941	7.14372029414424e-77	1.31259702025336e-74
F2RL1	337.980488765809	-3.23874173351379	0.175673772192538	-18.4361142422794	6.7415459840728e-76	1.22811377012417e-73
LPL	268.652297400573	-4.10425912489686	0.22265208171427	-18.4335088776034	7.0742341387499e-76	1.27779852909589e-73
ALCAM	1633.30155846642	-2.54672304698591	0.138400833173761	-18.4010673099671	1.28802627959929e-75	2.30697412801506e-73
LYPD1	637.668048030352	-2.43969845101888	0.133101465985992	-18.3296136743952	4.8030413171422e-75	8.53100188613074e-73
ACTG2	488.469234876821	-3.8527056972447	0.210359604821209	-18.3148551763027	6.29942748954336e-75	1.10963634307543e-72
PRRX1	450.258202104867	-7.53619958620291	0.411625284516739	-18.308398122459	7.09257499683981e-75	1.23910773346429e-72
EMILIN2	499.258185050515	-2.92829013499105	0.160201634768195	-18.2787781112731	1.22131636634953e-74	2.11635260425804e-72
ZNF503	752.623795841359	-2.66295244705311	0.145884808008096	-18.2538023212487	1.92996821763213e-74	3.31736633795251e-72
WNT5A	1411.03466081852	-3.79407711817578	0.207909131528872	-18.2487276546047	2.11784491190313e-74	3.61117971618426e-72
ME1	320.064241857287	-3.22939077038186	0.176992735943009	-18.2458944045122	2.23055975867122e-74	3.77318656319987e-72
EFNB3	3172.49726425007	1.60034553935931	0.0877775997310652	18.2318216066796	2.88548022192152e-74	4.84260830315238e-72
EGFLAM	329.244558125384	-3.78329705042036	0.207551935144734	-18.2281945373438	3.08333136925409e-74	5.13422850033451e-72
DKK1	266.841797591724	-4.75901717745903	0.261144772506337	-18.2236739100092	3.34895997910311e-74	5.53331263524059e-72
RBM47	317.139877826384	-6.51177443052117	0.35833111196969	-18.1725064137662	8.52152675855323e-74	1.39713708716772e-71
LOC100506013	283.923141057867	-4.33302761687183	0.23868519161002	-18.1537345808676	1.19960559590351e-73	1.95178577641889e-71
PDGFA	257.438845543412	-3.59802577268059	0.198258481040927	-18.1481556490783	1.32785019852671e-73	2.1440756917726e-71
GAD1	309.210261415817	-6.39725959370374	0.353016331910598	-18.1217100044081	2.14813659606382e-73	3.44251003071461e-71
SALL3_variant1	1224.7952554884	-2.48318097531803	0.1374165105698	-18.0704703170054	5.4447577774899e-73	8.66041546786714e-71
CYB5A	680.52630174766	-2.33435481435924	0.129682348255221	-18.0005594112556	1.92861123657759e-72	3.04491999232701e-70
FAM181B	364.743513815783	-4.51808559954778	0.251181362361016	-17.9873441129524	2.44813272163896e-72	3.83672800213329e-70
MYLIP	455.548145526789	-2.82637276183446	0.157708311318247	-17.9215206745255	8.01080933639471e-72	1.2462948189483e-69
EZR	3458.20564078312	-1.66501988951253	0.0931059912770724	-17.8830585086369	1.59823961578667e-71	2.46846950513603e-69
FAM114A1	356.422034970793	-2.6113616246404	0.146107250645731	-17.8729092026529	1.91729648404777e-71	2.93994656553914e-69
PTPRT	292.974987590592	-4.11979067674997	0.230525440589683	-17.8713059444179	1.97320449885944e-71	3.00406290633501e-69
ZNF703	280.984203963526	-3.62297517265905	0.202754305152919	-17.868795288596	2.06403756117924e-71	3.1200635871613e-69
UBE2L6	1821.7676462357	2.55362473449116	0.143257457232782	17.8254227306417	4.48686401487231e-71	6.73471969105553e-69
MRC2	4142.04309876617	-1.49718408714614	0.0841342035984225	-17.795189389232	7.70066020139803e-71	1.14777532540278e-68
ANO4_variant1	237.141619734903	-4.20652168226193	0.236745043771495	-17.7681509832241	1.24734850047889e-70	1.84624902355605e-68
SPARC	20827.2359625451	-1.36690349583638	0.0770023770405517	-17.7514454536452	1.67974449998791e-70	2.46910857053395e-68
LECT1	221.961800995496	-4.2307298776252	0.238757767923201	-17.7197580393953	2.95179225704176e-70	4.30921234017726e-68
CADPS	252.92020411598	-5.58149368833299	0.31551910357331	-17.6898755895335	5.01861021312861e-70	7.27664340698118e-68
EPHA1	285.073522191526	-6.431110741202	0.36407900280038	-17.6640528339617	7.93332769972108e-70	1.14250639589091e-67
CYP2S1	327.380754615887	-3.07441508019707	0.174516119022774	-17.6167972185759	1.830810031784e-69	2.61891845754659e-67
SLCO2A1	314.595573841982	-5.07220808431223	0.28794190250117	-17.6153871327971	1.87700655121304e-69	2.66710117550365e-67
NODAL	231.036564708967	-5.30699233497743	0.301935248982138	-17.5765908514093	3.72299334739949e-69	5.25509140440217e-67
DES	238.197993229591	-3.82555472450119	0.217940591976617	-17.553199657784	5.62215520792542e-69	7.883593164587e-67
OAF	390.718255640125	-2.79904812876496	0.159608910285351	-17.5369164776627	7.48818588961197e-69	1.04315813105353e-66
DCLK1	1135.80367102856	-3.58461265936583	0.204962460128744	-17.489118041978	1.73420326803976e-68	2.40018236720776e-66
PPL	326.570229459295	-3.78334418904626	0.216430311129648	-17.4806577197956	2.01165271646322e-68	2.76621716120626e-66
MIXL1	348.30481575322	-7.16586549112452	0.410085975048891	-17.4740564835708	2.25850719699609e-68	3.08575784594709e-66
SLCO4C1	221.073117057632	-4.62861473603167	0.265430713446066	-17.4381279240022	4.23727868644305e-68	5.75244317979918e-66
SEPP1	740.573309255016	-2.24779577364383	0.129699719082254	-17.3307682510732	2.75622017148498e-67	3.7181061224703e-65
DBNDD1	264.295926618512	-3.13130254293274	0.180913384380381	-17.3082967501675	4.07285848847586e-67	5.45967961153299e-65
ITGA3	513.355924378336	-2.86676433441218	0.165889494121616	-17.2811687056597	6.52131223792948e-67	8.68720306495181e-65
LRAT	250.867666577732	-4.39770374098654	0.254629236800676	-17.2710086093886	7.77712372251338e-67	1.02957524858168e-64
APCDD1	2285.58958121243	-2.01589962983264	0.116787195474745	-17.2613069578212	9.20047391775583e-67	1.21048704372252e-64
CD9	516.248622899068	-3.52110425886293	0.205101216877873	-17.1676419694749	4.63885889453172e-66	6.06580604159811e-64
CDKN1A	1235.21366869377	-1.7747017649284	0.103552151106204	-17.1382414171991	7.69427798168579e-66	9.99974639644213e-64
SYNPO	268.42959360648	-3.64107859018342	0.212492344575108	-17.1351047844288	8.12064995091424e-66	1.04899110941689e-63
TFPI2	525.072020743805	2.46222588185652	0.143749533856534	17.1285834172784	9.08397022372964e-66	1.16635988764201e-63
DOK4	1698.97211446517	-2.32633107145164	0.135978041193396	-17.1081378363364	1.29060026385808e-65	1.64717688765695e-63
GFRA1	1329.86423659621	-5.18089131913173	0.304515104631951	-17.0135774558492	6.51360927994538e-65	8.26375405909261e-63
PITX1	661.582940971087	-8.90539683989447	0.526492994938456	-16.9145590264415	3.51437293503025e-64	4.432268919363e-62
TBX3	280.443739778411	-6.65514234589532	0.393763300415234	-16.9013779061616	4.39514840796487e-64	5.51048195102137e-62
ZSCAN10	423.260081363924	-5.46134624108064	0.324120769487726	-16.8497262600984	1.05401413575047e-63	1.31375773622137e-61
PPM1H	847.011793465023	-2.65798758433382	0.158202386216863	-16.8011851647438	2.39216033223213e-63	2.96433170472068e-61
ACTA1	531.228034034487	-2.08836751727262	0.124506413109107	-16.773172281837	3.83477668993066e-63	4.72453354735156e-61
ANXA2	8381.76679015641	-2.37938484944747	0.141916578108144	-16.7660810397663	4.32083466357412e-63	5.29277413904706e-61
DKK2	762.084976083712	-3.49068195194595	0.208576616655009	-16.7357300541491	7.19692820796408e-63	8.76544730425979e-61
ACSS2	822.573685323687	-2.38920079135816	0.142793546632668	-16.73185411876	7.68095118612122e-63	9.30180645346521e-61
RIPPLY3	815.465401205342	-5.48393942975861	0.328081877396597	-16.7151549889768	1.0165533107057e-62	1.22411396973906e-60
CDH1	1069.68867190027	-10.0150895478143	0.601046513130725	-16.6627529301315	2.44506356355154e-62	2.92775757267064e-60
CHL1	188.430597945957	-4.79810814167534	0.288910023093773	-16.6076209135811	6.13796450535554e-62	7.28153374415153e-60
MATN3	323.114465596193	-2.86596250475203	0.172570275778294	-16.6075095599547	6.14936696043575e-62	7.28153374415153e-60
ANKRD1	1731.7988180952	1.82748593724038	0.110225813614518	16.5794733312785	9.80846315970261e-62	1.15501427506023e-59
PLOD2	624.403573381143	-2.22276381438012	0.134071798972498	-16.5789064621716	9.90141601292894e-62	1.15955374120641e-59
TPD52	354.255964477282	-2.57378522155058	0.156033459505795	-16.4950852830061	3.97997479804942e-61	4.63547447243855e-59
LMO7	256.191365667726	-3.26976912443982	0.198373980045773	-16.4828528604676	4.8730109921723e-61	5.64474762430219e-59
OTX1	280.164969451804	-3.68637181491717	0.224034733037731	-16.4544656309891	7.79063879653537e-61	8.95315571293124e-59
TGFB2	455.985089617108	-2.69964949996685	0.164069631860778	-16.4542912015409	7.81311327111387e-61	8.95315571293124e-59
NPTX2	1128.54727195344	2.15728620603138	0.13167975877456	16.3828231924751	2.5368957473446e-60	2.89151850047609e-58
ASAP3	732.965821700687	-1.91760416318223	0.117170974882743	-16.3658633471407	3.35239725259556e-60	3.80069122562882e-58
PMP22	1426.3085586975	-2.37830457460033	0.14533773717321	-16.3639851621326	3.45743149367172e-60	3.89903147386873e-58
IGFBP7	467.38365110659	-4.30157028062437	0.263000610213506	-16.3557425860431	3.95853309474769e-60	4.44064075691854e-58
CLDN11	463.378679185501	-2.81269792164733	0.171998444574966	-16.3530427766247	4.13791128117818e-60	4.61756235848333e-58
POU5F1_variant6	948.629267907287	-9.84066075661246	0.602172269220858	-16.3419361196176	4.96509045486274e-60	5.51176760182002e-58
POU5F1_variant7	941.583792123838	-9.82989693013164	0.602180940334099	-16.3238260657633	6.68135973652491e-60	7.37857520333119e-58
NRP1	1087.71822121672	-2.2929207957831	0.141085246405923	-16.2520238947312	2.16110678836089e-59	2.37432113851154e-57
VASH2	1026.08617081942	-3.25627009558106	0.20088291356379	-16.2097912550787	4.30026721810503e-59	4.7003023326508e-57
CACNA2D1	300.550485221463	-3.42675119706183	0.21169628898146	-16.1871103813347	6.21808446616009e-59	6.76184960774164e-57
PTX3	1570.39138870647	3.10626242049157	0.192137549503101	16.166868103215	8.63792961846936e-59	9.34562598416527e-57
PPFIBP2	333.243715182276	-2.91580052821997	0.180426814594472	-16.1605720013044	9.566983477122e-59	1.02985194864332e-56
GLUL	10583.0696897704	1.18114625048112	0.0732237535200984	16.1306433185909	1.55393332074117e-58	1.66434848232549e-56
FOXC1	238.970961170614	-3.32354720069889	0.206171903293865	-16.120272198107	1.83797919764012e-58	1.95676784708492e-56
WNT5B	843.682704524524	-3.25192793497336	0.201732176116242	-16.120026054245	1.84531452221108e-58	1.95676784708492e-56
COL8A1	300.086507268987	-3.91832383299334	0.244540324206206	-16.0232217149155	8.7971713505909e-58	9.28232228547002e-56
LDLRAD4	171.09923118937	-4.6150536231012	0.28807243770192	-16.0204622834364	9.19640199841558e-58	9.65576907360737e-56
ACTA2	4400.26362068478	-1.67519924756018	0.104627116968866	-16.011138374946	1.06837072414492e-57	1.11623792227572e-55
GPR153	1221.99271598349	1.78725050516337	0.111785564840464	15.9882048072492	1.54417029993355e-57	1.60548515964798e-55
LAMA4_variant2	209.788994229453	-4.06425321845807	0.254318787317122	-15.9809397541289	1.73510256028683e-57	1.79524155193949e-55
APOB	516.018265451243	-5.0960457522935	0.319550136669059	-15.9475624245193	2.96235706035319e-57	3.05022600890666e-55
LIFR	1389.29832784897	-3.61834265652104	0.227141983331371	-15.9298717192336	3.93162863687742e-57	4.02878522915411e-55
HMHA1	968.178259435842	1.94314397321674	0.1220111058951	15.9259598457158	4.18541324302877e-57	4.26832047186197e-55
TRIL	1133.40671823067	-1.57059014487529	0.0986234550757937	-15.9251178501936	4.24213693826261e-57	4.30556698581567e-55
KLF8	229.618389226382	-4.15762060519294	0.261313701296806	-15.9104577546457	5.36200131600245e-57	5.41638369901783e-55
ARHGAP10	269.132357202737	-3.0289531812742	0.190517384987286	-15.8985658000519	6.48320462102016e-57	6.51806713643508e-55
VAMP8	371.458055931109	-3.63029331598133	0.228409587229295	-15.8937869465915	6.99698065704841e-57	7.00157961147089e-55
GABARAPL1	967.764219764426	-1.8236396516202	0.114804459376939	-15.8847457800626	8.08249663790963e-57	8.05001557665448e-55
COBL	190.423613563967	-4.09938661666842	0.258280177880448	-15.8718591968987	9.92565828821706e-57	9.83978980256086e-55
LRFN5	208.896882217098	-4.14511741982764	0.261725775599235	-15.8376354424289	1.71136068509657e-56	1.68870100195131e-54
CTNNA2	668.152587507055	2.31984845701493	0.14740923601089	15.7374701870346	8.37245967987854e-56	8.22353021276181e-54
MCHR1	204.239842251497	-3.33163433420537	0.212404598381441	-15.6853211257807	1.90596792713367e-55	1.86347708251959e-53
ZFP36L2	2405.24373117044	-1.34463800933886	0.0858119275431784	-15.6695933518364	2.44136348531356e-55	2.37603750346909e-53
PTH1R	178.688600700734	-4.83945802249528	0.3091587011377	-15.653636804289	3.13764551640878e-55	3.03980802439712e-53
RGS4	201.806572123022	-5.01950878815417	0.322164095128127	-15.580596547104	9.8629987672013e-55	9.51221519113704e-53
DSP	6177.05953470357	-3.95604314024191	0.254124103803553	-15.5673668142085	1.21298879677687e-54	1.16457852317578e-52
PRSS8	429.864904235736	-4.13981608449731	0.266211959632393	-15.5508268306724	1.57064919777917e-54	1.50120255611951e-52
FURIN	1575.3283203688	-1.6224804611867	0.104448282945322	-15.5338165016658	2.04818618507043e-54	1.94888572984782e-52
LAMA2	266.182187186692	-4.77561360934177	0.307591374157764	-15.5258372326539	2.3195678754646e-54	2.19730087545122e-52
IL13RA1	679.915156923214	-2.30912844516805	0.14914368442793	-15.4825761079	4.54886551500012e-54	4.2900229905625e-52
SLC22A23	1181.92566050905	-2.25729262765825	0.145838203330189	-15.4780611397657	4.879585528402e-54	4.5816513635401e-52
AGPAT2	178.543858573689	-5.11484408928361	0.330682862873901	-15.4675208894452	5.74783355339028e-54	5.37321598056844e-52
NDRG2	212.668900839839	-3.57853026714627	0.231791524906591	-15.4385725215293	9.00717455866296e-54	8.38335888835556e-52
