Gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
CYP2S1	3412.66522652946	3.39572008684608	0.0520080960713709	65.2921437882694	0	0
DCHS1	2685.85378047422	-2.53541230332669	0.050429013186047	-50.2768573712286	0	0
DDIT4	4840.01215929259	2.8493587421877	0.0469215220573478	60.7260510156766	0	0
DNAJA1	7478.51712142945	-1.4339622051145	0.0304047258678352	-47.1624776802039	0	0
DNMT3B	21601.4644693755	2.59246548275691	0.0266023182945934	97.4526149957316	0	0
DPPA4	9167.80728681601	2.12459918924655	0.0310342714846369	68.4597732638352	0	0
DPYSL3	16351.185412851	1.91099056385019	0.0259832906180364	73.5469033519438	0	0
DPYSL5	2582.27113769525	-2.34500136571305	0.0496042094940954	-47.274241231325	0	0
DSP	7766.63388784045	-1.62057215776893	0.0305942076682005	-52.9699012095463	0	0
DUSP6	3271.22750484189	-2.46127247631288	0.0508169030689601	-48.4341297416897	0	0
EEF1A1	292863.182268167	1.03992145886175	0.0244742427739856	42.4904446877151	0	0
EEF2	84071.195701684	1.24258168256817	0.0193997808592456	64.0513257125774	0	0
EFNB1	1546.45438379206	-3.65240968673773	0.078874219879523	-46.306761478169	0	0
EFNB2	4122.98221016082	-3.55515703731509	0.0480866585959923	-73.932295175348	0	0
EIF4A2	8955.07536405973	1.1537093604837	0.0285142637316475	40.4607803077594	0	0
EIF4B	18160.3433166284	1.27921819652913	0.0238758331773744	53.5779500143837	0	0
ENC1	3405.63133001623	-4.21255206626154	0.0589123463112515	-71.5054200015286	0	0
ENO2_variant1	1351.81821801333	3.01619481514776	0.0735152996173581	41.0281238170399	0	0
ENO2_variant2	1351.81821801333	3.01619481514776	0.0735152996173581	41.0281238170399	0	0
EPHA1	1818.15316170247	2.42857929275868	0.0596912929623118	40.6856540080652	0	0
EPHA2	2125.61683538785	-2.40772442238786	0.0555445826925246	-43.3476012542246	0	0
EPHA7	3005.95991206789	-4.37343765179891	0.0676800144729072	-64.6193368287417	0	0
ERBB2	7739.60657033341	1.28985534990567	0.0312002611897042	41.3411715390163	0	0
ESRG	76062.9489728618	3.43900272195022	0.0679539764068571	50.6078217021484	0	0
ESRP1	2429.49160080962	2.6651948880547	0.0550657204357528	48.4002545860502	0	0
F11R	4822.24958400235	1.62363160871195	0.0383351787303244	42.3535682495097	0	0
FADS2	18743.498702268	-0.928637310605984	0.0246882542132528	-37.6145393912658	0	0
FAM160A1	1464.24844402567	3.43086096850404	0.0763820993212691	44.9170813448524	0	0
FAM162A	1346.78476991874	2.86211552190121	0.0733996638888151	38.9935780392225	0	0
FAM46B	2423.64366136853	2.07210007172572	0.05084526588789	40.7530580387669	0	0
FAT1	7425.18393404415	-1.54691339664832	0.0350633166455872	-44.117714598542	0	0
FBL	7475.42611457971	1.20888558383927	0.0306660332769874	39.4209962834172	0	0
FBN1	2048.12295380631	-3.59097601441491	0.0684131503198351	-52.4895578938684	0	0
FBN2	8335.97553405074	-3.32964243041615	0.0354326171438645	-93.9711118966191	0	0
FBXO2	1143.20378298199	3.13856400347805	0.0831568630559701	37.7426936050436	0	0
FGF11	1094.86450670134	3.2746667668665	0.0837472860177435	39.1017658312258	0	0
FGF2	2974.11825408242	2.28857530903111	0.0500799113254933	45.6984696749275	0	0
FJX1	2132.13272748704	-3.46473555950703	0.0635772035958976	-54.4965076087523	0	0
FLNC	4472.00611146443	-3.81084284298732	0.0509732085726947	-74.7616826504563	0	0
FN1	51129.9330003353	-4.40616758336028	0.0281718759040213	-156.403059504154	0	0
FOXN3	3395.21539956863	1.81650207485276	0.0451042031072135	40.2734545721804	0	0
FREM1	1382.41907515894	-4.82966036518461	0.10286443964196	-46.9517005293104	0	0
FSCN1	17629.2712945316	-1.25753035062374	0.026923588030037	-46.7073834743268	0	0
FST	2679.53964136711	-3.86473216233591	0.0644342901823869	-59.9794325567403	0	0
FSTL1	16971.7714665703	-0.952734536672432	0.0239678748827812	-39.7504802295547	0	0
GABRB3	3649.30903533837	1.79543431615879	0.0441216459559404	40.6928227009413	0	0
GAPDH	98713.0195202728	0.92064732735463	0.0199283759268647	46.197810134319	0	0
GFRA1	1356.12805440615	-4.73233746575889	0.101604546013091	-46.5760406542162	0	0
GNB2L1	26901.2379745986	0.95887815923551	0.0223488256628439	42.9050802803341	0	0
GNG4	1119.18901910485	3.31060266105998	0.0832613080772821	39.7615980040467	0	0
GPI	9788.53191003558	1.63162801239328	0.0290026141218258	56.2579636973276	0	0
GPR176	4152.80632551431	5.78112527806433	0.076990769922758	75.0885500153371	0	0
GREB1L	1396.93863462208	-5.42697031580823	0.119802162672058	-45.2994352920307	0	0
H19	3036.27644125129	-5.54890865054946	0.131471560903255	-42.2061517519573	0	0
H1F0	5423.21006584926	2.06224985989692	0.0419335201316841	49.1790303657033	0	0
H2AFY2	2345.28523641232	-3.07140199002898	0.0575729164734231	-53.3480354681495	0	0
HAPLN1	2140.51722887462	-6.80275225320671	0.147109187006224	-46.2428784472779	0	0
HAPLN3	1517.16495582093	3.85373132630806	0.085032591365665	45.3206384095233	0	0
HAS2	1227.92834000598	-4.80084015919906	0.109102895686854	-44.0028665506587	0	0
HEG1	1601.1223745026	-2.9418035567505	0.0680727433621949	-43.2155869067599	0	0
HIPK2_variant2	3815.37093627227	-2.22248069795348	0.0455036903001539	-48.8417682894163	0	0
HK2	5127.43536947025	1.50774100523	0.0370762330006039	40.6659707097385	0	0
HMGA1	60166.2801398624	1.20461868621483	0.0210900545504766	57.1178554010717	0	0
HMGA2	10444.2298850037	-1.38259732847681	0.0275799215204382	-50.1305751523706	0	0
HMGCS1	13667.8177978567	-1.20349411685117	0.0241989658529588	-49.7332871232602	0	0
HSPA2	1182.14144793834	3.46756813751721	0.0887438504678372	39.0738977319215	0	0
ID3	3867.83109486258	-1.85174881295479	0.0404734470788758	-45.7521893142941	0	0
IGDCC3	3975.78688607212	-1.88096505220306	0.0410995094728204	-45.7661192634664	0	0
IGFBP2	16202.0160260861	1.35934503747559	0.0272202309396994	49.9387768049041	0	0
IGFBP5	7099.55422428195	-4.17560546347068	0.0450310181520748	-92.7273162993825	0	0
IL17RD	7063.52930648257	-2.65266262975032	0.033779802393642	-78.528068306569	0	0
IL6ST	1272.12048673835	-3.10249948549959	0.08162859041578	-38.0075102325892	0	0
ILDR2	1039.9563611137	-5.2861554756231	0.133163352032347	-39.6967738867001	0	0
IMPDH2	6279.19145835031	1.60667177324054	0.0347884205749861	46.1840965092787	0	0
ITGA5	2523.35596540067	-2.42142332622129	0.0523312986428988	-46.2710345245726	0	0
JARID2	5986.7591017271	1.29306718124038	0.0323211699258523	40.0068185714437	0	0
JPH4	1231.2227793575	3.34246409508256	0.0842733294382125	39.6621815865622	0	0
KCTD12	1990.79707497628	-2.69912332154085	0.0616950044603108	-43.7494631072962	0	0
KIAA1244	1185.30559890574	3.19607147256737	0.0793732873819256	40.2663361691022	0	0
KITLG	1077.58514395608	-3.36405735887325	0.0886106695739656	-37.9644728456226	0	0
KRT18	12114.5345460821	-1.50893129807587	0.031117436154062	-48.4915045894261	0	0
KRT8	21134.7513131572	-2.04536776824388	0.0254309006808461	-80.4284438806525	0	0
LAMA1	6456.76951119469	-1.80862619765948	0.0329573117385167	-54.8778435574213	0	0
LDHA	20576.146410487	2.40053117262002	0.0269033338817212	89.2280184743573	0	0
LECT1	1952.75853441859	3.0327175737463	0.0618849679328977	49.0057226342057	0	0
LIN28A	47841.3144679735	1.19639719752624	0.0223704404385112	53.4811641645918	0	0
LINC00678	2563.29326302063	4.04850615031704	0.0804135255417677	50.3460844807034	0	0
LIPG	1520.74026161364	-3.06972210015251	0.0766785852528557	-40.0336298593639	0	0
LRIG1	4318.77871161064	2.34587518342479	0.0484566497433772	48.411831933251	0	0
LRP2	1010.108195609	-3.96324764504828	0.101796666313874	-38.9329807012367	0	0
LZTS1	1687.06717327845	-2.94955964336339	0.0669951798998037	-44.0264456006339	0	0
MAF	1466.55402033716	-3.36241098623782	0.076296277931167	-44.0704458646242	0	0
MAL2	2088.77322539707	2.55195701777291	0.0580369216874305	43.9712676615928	0	0
MAP1A	1670.82947590219	-3.01960864096704	0.0699849820824001	-43.1465230270655	0	0
MAP1B	9131.28063388515	-1.96780971218886	0.0323191465693233	-60.8868092468959	0	0
MAP2	1969.90951692668	-2.90114857442115	0.0602584489567349	-48.1450920932955	0	0
MAP7	1573.72123060402	2.99925646788004	0.0728570695985649	41.1663066385409	0	0
MDK	12025.4817188776	-1.16097529916823	0.0282950633613554	-41.0310195931158	0	0
MFGE8	18238.3044929278	3.21632613910794	0.0283922240927702	113.28193693452	0	0
MIAT	6118.15913886703	4.20129737696239	0.0501260499215022	83.8146509358239	0	0
MMP2	5633.0756649778	-2.82322489834541	0.0438181436590292	-64.4304998476048	0	0
MN1	1798.44049498003	-3.0806172489609	0.0644707978829706	-47.7831413619688	0	0
MRC2	3771.98038710298	-2.17429209222013	0.0473979602880871	-45.873115193242	0	0
MYL9	6530.00616836924	-3.2582786101244	0.041991861109989	-77.5930983766119	0	0
MYOF	992.559960438684	-4.02607620523404	0.101520249901762	-39.657863422617	0	0
NASP	15803.7231745171	0.905000463313044	0.0233182463438543	38.8108286518537	0	0
NBPF14_variant2	1350.78761011819	-2.66818488631457	0.0696282170183431	-38.3204539850798	0	0
NES	16820.6247773999	-1.65243682070405	0.0338766773444621	-48.778007474047	0	0
NID2	2138.32536954104	-3.374502322917	0.0692375773076704	-48.7380184884539	0	0
NKD1	1516.48255342113	-3.71429036155811	0.0808769576221571	-45.9251988546678	0	0
NLGN4X	2759.30571209401	2.08203366361829	0.0477760528546689	43.5790221086634	0	0
NOTCH2_variant1	5672.85851723167	-1.98394959272706	0.0376047996770881	-52.7578822321407	0	0
NPTX1	5091.52375819635	7.44884901969076	0.194750283221345	38.2482063516422	0	0
NRIP1	1327.35359047468	-2.78239119437153	0.0734652609306129	-37.8735630844551	0	0
NRP1	943.934191019593	-4.86060818916211	0.125004382357406	-38.8835023020627	0	0
ODC1	5196.24329766157	-2.18932669655203	0.0392359566952766	-55.798988503206	0	0
PABPC1	34189.037382943	0.925087048219418	0.0232468764709199	39.794036389217	0	0
PALLD	4022.84304686703	-2.70098252140565	0.0452649515317163	-59.6705051040013	0	0
PARVA	1513.26798495356	-2.94421723485944	0.0698028867327738	-42.1790182708457	0	0
PCDH7	2491.81450777319	-4.40993499828633	0.0710171476506592	-62.0967631645706	0	0
PCDHGC3	3329.51092977359	-2.03099507430205	0.0454437208372984	-44.6925347854678	0	0
PDGFRB	1336.47065346638	-3.2578211291049	0.0765879544079329	-42.5369910228005	0	0
PDLIM1	3745.38347002554	1.56989889797206	0.0408960973206456	38.387499072669	0	0
PDLIM7	2986.45230668983	-2.4796128990243	0.0496145783984834	-49.9775061899971	0	0
PEA15	4235.03857157937	-2.04571318373296	0.0423984624237216	-48.2497021540196	0	0
PEBP1	9440.36936331909	1.09570718309337	0.0276325475198814	39.6527747687765	0	0
PEG10	11255.5077150195	-1.75380704594337	0.0271272468630989	-64.6511256669051	0	0
PEG3	3771.34092673916	-1.79434571850482	0.0402158166621935	-44.6179107483267	0	0
PGAM1	18928.7656136709	1.44824102514092	0.0218964095321691	66.1405708097135	0	0
PGK1_variant1	8310.73703438249	2.11599827707973	0.0301251874374914	70.2401696743081	0	0
PGK1_variant2	8310.73703438249	2.11599827707973	0.0301251874374914	70.2401696743081	0	0
PHC1	17975.834954092	2.96199130482974	0.0255958095231711	115.721727892542	0	0
PHGDH	9819.08165644916	1.27437972417738	0.0301389898943159	42.2834251793464	0	0
PLA2G16	1435.02763411265	3.38023668591224	0.0763491545427978	44.2734003559585	0	0
PLK2	1102.73114069102	-3.96690341902411	0.0973634250526535	-40.7432607971508	0	0
PMAIP1	1710.31379875531	3.06959519579507	0.0668876350920441	45.8918182945323	0	0
PMEL	1996.25442136535	2.69033997206621	0.05805533272211	46.3409620774013	0	0
POU5F1_variant2	14486.9943182558	2.59874747178388	0.0355642979412531	73.0718057777106	0	0
POU5F1_variant6	6578.28688367036	2.55304862051529	0.0366193145954239	69.7186347893668	0	0
POU5F1_variant7	6559.96781637858	2.56090760525049	0.0367309906587716	69.7206244460202	0	0
PRTG	8726.46187697278	-5.74131905993904	0.0583150217176985	-98.453518335852	0	0
PSIP1	9910.28762706696	1.45181935566458	0.0296643574193044	48.9415406894941	0	0
PTMA	42367.7979282004	0.955108870922145	0.0197315780454961	48.4050930300608	0	0
PTPRD	3029.03915927986	-2.0540922494138	0.0449583793269748	-45.6887521339398	0	0
PTPRM	1174.6451652287	-4.0536830796793	0.0948420761436054	-42.7413996456742	0	0
RABGAP1L	2064.00283003421	2.66948509122711	0.0582218936165282	45.8501935510612	0	0
RAI1	1181.60049177504	-4.71909192157601	0.110699963329977	-42.6295707750981	0	0
RAP1GAP2	1271.23673557011	2.82040293097116	0.0750012878975124	37.6047266658298	0	0
RARRES2	2548.81187062265	4.09474879991634	0.0681620221867496	60.0737576226478	0	0
RGS5	3136.37743934422	-2.53417137902286	0.048850197725572	-51.8763791552941	0	0
RHOB	2317.09110757651	-3.00615241249494	0.0578800358120393	-51.9376391240871	0	0
RIMS4	1375.77414596779	3.80835854172138	0.0860100556985194	44.2780615684096	0	0
RNF152	1049.57662185136	-5.28340595859967	0.132105942864265	-39.9937038716586	0	0
RNR2	51881.2895681069	1.87353490767009	0.0252657053931306	74.1532792581154	0	0
RPL12	21457.5202767043	1.25129278852517	0.0251447713098202	49.7635382365352	0	0
RPL13	25768.0270502097	0.877931085268029	0.0228570971918025	38.409561717351	0	0
RPL13A	56240.0317554254	1.18475026285991	0.017899187295771	66.1901707201996	0	0
RPL15	28464.2412967048	1.00548631711505	0.0229812327406015	43.7524970250458	0	0
RPL17	17976.8647950883	1.05122237634275	0.0253046558599664	41.5426466244046	0	0
RPL18A	22650.2924297769	1.00952993309093	0.0258975890736084	38.9816183360372	0	0
RPL27A	23427.6962527074	1.0553345935127	0.0210845089925442	50.0526046817537	0	0
RPL3	51711.1822265946	1.13447879723423	0.0217301783344049	52.2075235543756	0	0
RPL31	16443.7169484142	0.933946410344565	0.0238004091222323	39.2407712635557	0	0
RPL8	38419.1971042989	0.888639884026321	0.0230819641916117	38.4993181970738	0	0
RPLP0	49106.7029578884	0.916810668844968	0.0196681832175293	46.6138971101234	0	0
RPS3	32143.4862737758	0.927609541940115	0.0201006168746742	46.1483121500045	0	0
RPS3A	28315.7171473252	0.955078069934971	0.0223819036516721	42.671887288891	0	0
RPS8	25439.2392082403	0.968288622816865	0.0249513863877754	38.807006864006	0	0
RPSA	38268.9457599331	1.08033778918534	0.0205036088639685	52.6901286672437	0	0
S1PR3	1396.53022585267	-3.41090862482324	0.080151173557321	-42.555941147685	0	0
SALL2	9669.37980254442	1.18703697537498	0.0277576704150609	42.7642866863537	0	0
SCNN1A	2169.28433651452	2.40052503247283	0.061481753209177	39.0445116993592	0	0
SCUBE3	884.073458298482	-4.59418125895103	0.12171532880503	-37.7452971951482	0	0
SDK2	1753.85551662205	-2.42485500088841	0.06044838114472	-40.1144737868669	0	0
SEMA3C	1595.06640748185	-6.92143182336515	0.173817807131232	-39.8200387957921	0	0
SEMA6B	1638.98001855949	2.90092823719933	0.0692184008101974	41.9097841505167	0	0
SEPHS1	10078.1371100214	1.62552808013628	0.0309992492099198	52.4376596713222	0	0
SEPT11	7287.22004924944	-1.4220444171277	0.0300499024243958	-47.3227632171354	0	0
SERPINE2	3499.91131628803	-1.73856956938555	0.042047190226332	-41.3480558398114	0	0
SFRP1	16727.1165376192	4.05761398163058	0.0341929133328995	118.668273221588	0	0
SHC3	1405.27336907907	-3.1339070250913	0.0745305467893644	-42.0486251623544	0	0
SIPA1L2	2783.45425067351	-3.05314908634763	0.0552841838810427	-55.2264476385727	0	0
SLC16A1	11667.565774614	1.54169962887757	0.0275505129017489	55.9590173284833	0	0
SLC6A6	5545.46507879818	1.59440550142653	0.0399621015536844	39.8979392834142	0	0
SLC7A3	2374.65310409779	2.84271480901308	0.0586292573399858	48.4862837768596	0	0
SLC7A5	13498.0300158469	-1.89292851940193	0.038162465912972	-49.6018397689154	0	0
SLIT2	3867.64461236476	-4.73434185664363	0.063004918806	-75.1424165980002	0	0
SNRPN	8867.81574032982	2.04727832037459	0.0318215147469133	64.3362937514839	0	0
SORL1	2714.51844660117	2.16859484350998	0.05150707820715	42.1028510836583	0	0
SOX2	7784.33088873745	1.38217762294819	0.0299939801671415	46.0818342629421	0	0
SP5	1362.13258417029	-6.65443422213282	0.174878253900733	-38.0518107523541	0	0
SPARC	18706.2302527503	-2.0942892213919	0.0255627662104372	-81.9273315004855	0	0
STC1	1888.25495920168	3.5081218446699	0.0720362285966962	48.6994101858186	0	0
SULF1	3452.84756297212	-3.27414315095546	0.0516431770368344	-63.3993363464101	0	0
TAGLN	11868.8943359149	-5.0153587034457	0.0468819076131455	-106.978554388845	0	0
TALDO1	4010.96508235227	1.48512798502498	0.0385878417656488	38.4869408878692	0	0
TCF7L1	2875.09323569559	2.10181415240102	0.0478409478097507	43.9333719047397	0	0
TDGF1	8964.66878457739	3.90963407716608	0.0933824408189374	41.8669081990116	0	0
TENM4	1125.61079093898	-3.62775980786796	0.090919054169267	-39.9009849037148	0	0
TERF1	8680.94408360522	3.1253955692434	0.0331899400721695	94.1669542773328	0	0
TGFBI	1142.81389189151	-3.02209154284633	0.0805017114414282	-37.540711728162	0	0
THBS1	3096.97544904295	-3.53791818605301	0.0541309413507889	-65.3585195041402	0	0
TKT_variant1	8359.01413461091	1.44082426117968	0.0285200572179086	50.5196833993355	0	0
TKT_variant2	8359.01413461091	1.44082426117968	0.0285200572179086	50.5196833993355	0	0
TMEM2	5048.13463184008	-1.86226453845373	0.0402241108919915	-46.2972206757839	0	0
TNC	2991.40627772106	-3.39214314027139	0.0553001565307093	-61.3405703180543	0	0
TNRC18	2626.60972439999	-5.1150163439253	0.0814789339992653	-62.7771632845788	0	0
TPBG	4097.75247692498	-2.59551272451034	0.0477403647729151	-54.3672579138497	0	0
TPI1_variant1	9641.48213709327	1.3748092610504	0.0281749296018825	48.7954816738402	0	0
TPI1_variant2	9641.48213709327	1.3748092610504	0.0281749296018825	48.7954816738402	0	0
TPM1	13854.8619797317	-1.85037026575257	0.0302937611366416	-61.0809023483872	0	0
TSPAN18	2142.58969994397	-3.54619564269577	0.0650206042785127	-54.5395676039214	0	0
TTC3	4492.5804623395	-2.38801685751718	0.0392568337930079	-60.8306026438258	0	0
TUBA1A	19115.5185571023	-1.60172987944379	0.0289624754367997	-55.3036249590957	0	0
TUBB2A	8348.11234378968	-1.2531971718844	0.0316317333210166	-39.6183528473213	0	0
UGP2	12162.5020589267	2.48746847054401	0.032779021240612	75.8859897702535	0	0
UNC5C	1684.31900235927	-6.66330700145733	0.156267533238563	-42.6403800160134	0	0
USP44	2468.77892549214	3.32506865005039	0.0590923788243471	56.2689929937362	0	0
USP9X	12472.0489739405	1.871195378607	0.0297730139401173	62.8487052862888	0	0
VIM	23061.3348687655	-2.21208279693816	0.026608245011409	-83.1352385694611	0	0
VRTN	4688.35269243802	1.85016449414	0.0398236604621182	46.4589259919979	0	0
WLS	11642.8893293777	-8.77023416871124	0.118499581052883	-74.0106765845642	0	0
ZFHX4	1127.56208337848	-5.09394007456152	0.122226855370542	-41.6761116787204	0	0
ZIC1	2549.73221949596	-7.51177716703233	0.164888282030288	-45.5567677371548	0	0
ZSCAN10	2873.21289320952	2.5536815742576	0.0575805937191259	44.3496916116266	0	0
PLXNA2	1046.02648269316	-4.9277814177044	0.131490020550325	-37.4764670130871	2.22691757037482e-307	1.74095294517421e-305
WNT4	906.758855091515	-4.01967237928406	0.107389439765855	-37.4307975537285	1.23335493539821e-306	9.60860579358668e-305
PMP22	1225.37769845303	-6.10021063951832	0.163004771504805	-37.4235096506885	1.62044038978339e-306	1.25805609085017e-304
AMOT	1275.19198346636	-2.83373660892844	0.0764493001808007	-37.0668744151579	9.6049825448656e-301	7.43127563307412e-299
RPLP1	32262.4063707744	0.912028282342483	0.0246170718570249	37.0486095031738	1.89088588793055e-300	1.4579315006013e-298
CITED2	4077.49000284483	-1.47191131403622	0.0397704913297348	-37.0101365314471	7.86728435143981e-300	6.04514585593339e-298
MEST_variant1	4376.35374781214	-1.52829247347058	0.0413092580672753	-36.9963670366976	1.30998475787893e-299	9.99732245324134e-298
MEST_variant2	4376.35374781214	-1.52829247347058	0.0413092580672753	-36.9963670366976	1.30998475787893e-299	9.99732245324134e-298
TEAD1	3591.53559071104	-1.64461006370272	0.044453434177553	-36.9962432403743	1.31600265423843e-299	1.00092039163212e-297
KIF1A	8985.29516727866	1.16159987947121	0.0314029459087496	36.99015636452	1.64861602835966e-299	1.24966208879411e-297
PHC2	1756.54902459924	-2.18291119641884	0.0590856197183804	-36.9448811203681	8.8010633262259e-299	6.64880329463066e-297
ANXA1	1562.2991631846	-7.30420019912761	0.198081845338954	-36.8746574762004	1.17767323836389e-297	8.86693102321162e-296
RPL22	13242.7780207389	0.897845190736746	0.0243519601915651	36.8695244109235	1.42325502341193e-297	1.06801247358841e-295
DNAJB6	6696.17900830498	1.14957766631612	0.0311804898005571	36.8684928835078	1.47846716056814e-297	1.10574558938891e-295
SLC39A10	4522.45829016857	1.46604738084224	0.0398180818933512	36.8186339253835	9.29371911828059e-297	6.9276802610253e-295
RPS12	15834.2944849951	0.889180561980599	0.0242354466794011	36.6892582481823	1.08346588329381e-294	8.049577491213e-293
CUEDC1	924.026982157505	-3.39884817530607	0.0926768603490821	-36.6741834207997	1.88428043894369e-294	1.39530033691682e-292
EPCAM	3606.17375621126	1.5778799373655	0.0430803221788207	36.6264655778555	1.08451772831513e-293	8.00438298362059e-292
FZD7	5652.06018858815	1.19880958318924	0.0327600113181948	36.5936864778623	3.60410966260744e-293	2.65132486884994e-291
RAB11FIP4	1946.93855157536	1.97474271397113	0.0539924932720581	36.5743938517669	7.30386413057632e-293	5.35545096397846e-291
DLC1	829.347894289503	-4.44284933109146	0.121598470738039	-36.5370493898952	2.86334995853741e-292	2.09267045666788e-290
PLAGL1	1004.21391085275	-6.0030555713095	0.164430685920583	-36.5081221774437	8.24230225665607e-292	6.00430310820105e-290
ZFHX3	827.941689417925	-4.29641884443991	0.11772618425803	-36.4950148645191	1.33041462909748e-291	9.66036020487386e-290
MAGED2	5525.66292433418	-1.28170635111723	0.0351368395171015	-36.4775651063723	2.5159365506143e-291	1.82096994793978e-289
