Gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
RARRES2	2528.93421087331	4.03195442010256	0.0818015493853829	49.289462735079	0	0
RDH10	1755.68899172345	-3.71207292557852	0.0871415806384538	-42.5981821580645	0	0
RHOU	2864.5990918492	-4.14767955056366	0.0708275460358773	-58.5602605582675	0	0
SCNN1A	1872.49557642093	4.7254886898829	0.0974282899262432	48.5022234656923	0	0
SCUBE3	1396.35111671408	-5.29080140192315	0.120239537460002	-44.0021769352127	0	0
SFRP1	18841.0449258552	2.27367444483786	0.0411967596363782	55.1906136527817	0	0
SLC7A3	2354.00407814065	2.82228040269946	0.0654663053159964	43.1104274034821	0	0
SLIT2	2425.5107776244	-4.0446034280532	0.0772356944378801	-52.3670235308913	0	0
SNRPN	8545.11532568762	2.25620827061011	0.0488741895005953	46.1635946020676	0	0
SPINT1	1699.79490804774	4.25311447758906	0.0905955039630971	46.9461981173095	0	0
SPINT2	3865.62842420284	2.76850652358627	0.0578352621721059	47.8688332966791	0	0
SPRY1	2141.60316380142	-3.09099030777796	0.0721930877503431	-42.8155991674323	0	0
SULF1	5301.2978305825	-3.95939483977039	0.0591652159070825	-66.9209902992413	0	0
TDGF1	8635.0237525191	4.70662212583937	0.0601885060312045	78.1980221173664	0	0
TERF1	8637.93633541988	3.0499243934926	0.0470827390920139	64.7779728263499	0	0
TLE4	3205.51731958195	-2.50573779570931	0.0634104528323423	-39.5161630896172	0	0
TMEM132C	2365.24454312679	-7.18819338240839	0.15809415947445	-45.467798470886	0	0
TNRC18	2060.16260624267	-4.76739593632762	0.092135403678606	-51.7433662412511	0	0
TPBG	6572.34756067245	-3.38066211224437	0.0530191155307159	-63.7630801344815	0	0
TSPAN18	2367.14834818399	-3.71782633732493	0.0715295603994138	-51.9760825673325	0	0
TTC3	5487.21495171334	-2.74339150506252	0.059827940856356	-45.854687054152	0	0
UGP2	11269.3937988275	3.27308989347023	0.047983800381052	68.2123939220686	0	0
UHRF1	4847.17803611271	-2.50172130030887	0.052829633743295	-47.3545077458801	0	0
USP44	2536.27904286455	2.81656200318662	0.0699707134539686	40.2534412492384	0	0
VRTN	4066.41117934981	3.06490641191433	0.0572322255707371	53.5521095213432	0	0
WLS	5642.19964215878	-7.73833603817908	0.129994786477747	-59.5280491460615	0	0
WNT8B	3287.83357649272	-8.93302682017137	0.234514527912563	-38.0915711264676	0	0
ZFP42	2355.20310242461	3.05678673988111	0.0694183327871365	44.0342862922739	0	0
ZIC1	1933.30206613087	-7.12559390219882	0.170432859043959	-41.8088034324469	0	0
ZNF521	1861.02111890973	-2.96239910027107	0.0764693655293772	-38.7396845751651	0	0
ZSCAN10	2641.96512911782	3.51643746228894	0.0752818597749753	46.7102894747806	0	0
RNF152	1036.72365065451	-5.28089952621716	0.140864919426849	-37.4891033743821	1.38629637349492e-307	2.67022961298266e-305
ZNF664	5621.52245240022	-2.0653214698161	0.0550953765043012	-37.4862937846492	1.54038996027707e-307	2.9407816471732e-305
HSPA2	1161.20394942317	3.60604058739253	0.0963870898871643	37.41207034691	2.48689938472765e-306	4.70612986199382e-304
COL11A1	2964.86871112749	-2.16072244573445	0.0581915435225716	-37.1312103947946	8.81391900873759e-302	1.65341456326518e-299
LRP4	2196.97832969976	-2.65296209609056	0.0714562236508108	-37.1270962912194	1.0269681440307e-301	1.90989515268744e-299
ACTN3	960.020274181644	4.58329198577109	0.123655687695593	37.0649508420017	1.03153470816587e-300	1.90199130421046e-298
FOXO1	1333.23351513962	2.97966399998037	0.0806228632004197	36.9580523650375	5.40767808037357e-299	9.88642705321179e-297
VASH2	2484.98028493827	2.41289868571048	0.0653293367310331	36.934382108372	1.29745012357314e-298	2.35209172402046e-296
LRP2	1243.66209783094	-4.29845350892266	0.11675158365909	-36.8170895349391	9.83789580580039e-297	1.76860771848777e-294
CCND1	4983.45934475805	-2.27330020809693	0.0619702873183308	-36.6837125737271	1.32812383925353e-294	2.36790211439805e-292
PPAP2C	908.848307291822	4.9535158558497	0.135475462923886	36.5639337850628	1.07102908707801e-292	1.89387790946999e-290
LCK	890.304431878874	4.64860268828124	0.127196460439912	36.5466355919333	2.01664013100035e-292	3.53699004439598e-290
LIN28A	42653.6712547941	1.76524555572278	0.0484853164156373	36.4078382120955	3.19953949734287e-290	5.52189324609422e-288
RARG	1050.48746919631	3.52150758667221	0.096723529077593	36.4079724990928	3.18392305397873e-290	5.52189324609422e-288
WNT7B	1453.97716859303	-7.07145407267099	0.194840812938683	-36.2934950127539	2.04915813793386e-288	3.50845146901962e-286
CNTFR	1036.96315238564	-5.70445854108017	0.157481822665031	-36.2229649399839	2.64873407473413e-287	4.49930237749916e-285
CPXM1	3414.47822347354	-2.16747943731441	0.0600670830807026	-36.0843131736947	3.99685089542899e-285	6.73625502867888e-283
FZD5	1338.0521434828	2.94129557819978	0.0815188799312266	36.0811578947258	4.47920324422116e-285	7.49068616958008e-283
SLC2A3	15934.0412583972	1.55183819630463	0.0430205843548782	36.0719925025533	6.23609888509591e-285	1.03485662498595e-282
KIAA1244	1163.63251738429	3.30907497036415	0.0917392220711004	36.0704494289207	6.59332696196776e-285	1.08578505763764e-282
HK1	5945.51451623427	1.8308153168495	0.0508839403856053	35.9802189644776	1.70569272241948e-283	2.78764462884511e-281
SPRY2	1619.14920917433	-2.60937556283743	0.0725338706141141	-35.9745804373175	2.08963068643047e-283	3.3894438194259e-281
GLI3	3320.64103844767	-2.67255617852556	0.0745789334587511	-35.8352694867073	3.11939911395315e-281	5.02199978248592e-279
PCDH7	1193.17160793721	-3.29022803798138	0.091843218712435	-35.8243981875594	4.60646235562246e-281	7.36112684428468e-279
OSBPL10	1063.47492064042	3.31001862492949	0.0924792462865986	35.7920155909527	1.4701151526916e-280	2.33197016095705e-278
C6orf132	838.626169078465	4.61809255860337	0.129150817579059	35.7573621690505	5.08361828980184e-280	8.00502900480986e-278
CHGA	869.794537378381	4.95827151121591	0.138785373818786	35.7261819079726	1.55076285733539e-279	2.42424689284757e-277
CRB2	2005.86314003423	-2.52038585210142	0.0705970010711678	-35.701032818103	3.80994512075465e-279	5.91308964676547e-277
PHF17	3332.73949456139	1.90725448838156	0.053574427976983	35.6000905730802	1.39643049116114e-277	2.15179964184424e-275
H2AFY	4883.61100594552	-1.90628640255078	0.0538042492315368	-35.4300344262296	5.88899030846071e-275	9.01015517194489e-273
ATCAY	1286.33979646123	3.01739143823352	0.0851852532110976	35.4215233798287	7.96323142203399e-275	1.20979430610943e-272
APLP1	1782.96310316253	-2.75840211949679	0.0785923937229986	-35.0975710094652	7.34115578659767e-270	1.1074877887012e-267
GREB1	2569.9363157381	-2.11798087398573	0.060432269442552	-35.0471841207143	4.30395133657801e-269	6.44785709611093e-267
DPYSL3	17146.3986070812	1.54956605897115	0.044388590946697	34.909106730419	5.40862812549995e-267	8.04691962423521e-265
SP5	1043.33772129656	-6.2799915997221	0.180253193422748	-34.8398354585244	6.06899125940188e-266	8.96755811226552e-264
JAG1	3902.16355634157	-1.86546280361049	0.0537201527788881	-34.7255677266728	3.2408719769001e-264	4.75614497671197e-262
GNG4	1133.08023324677	2.9811058715348	0.0859824301729644	34.6711050796997	2.14810827567509e-263	3.13115809669856e-261
ZDHHC22	924.245429333155	5.0574788559442	0.146071534388957	34.6233020492357	1.12706987809102e-262	1.63183077047366e-260
LEF1	1341.1776868555	-7.22752765479484	0.209572482896542	-34.4870068574928	1.25619857715808e-260	1.80666479366875e-258
JPH4	1248.67818278279	2.99242169714538	0.0869301442409256	34.4232915207402	1.13051425531746e-259	1.61513801522937e-257
MLLT6	1471.3720444996	-2.79761624338653	0.0815996434366701	-34.2846625985293	1.32841400730845e-257	1.88538653813586e-255
PPL	968.245791370195	3.26173722251574	0.0952391147080985	34.2478742322705	4.69105530950703e-257	6.61438798640491e-255
LOC100506013	840.200301323085	5.70273254004696	0.166590397037384	34.2320604396376	8.06539252327478e-257	1.12983579808186e-254
FZD1	874.500829577901	-3.80469200060591	0.111251155051354	-34.1991235852756	2.4915680418694e-256	3.46778047530636e-254
PDPN	2103.50049001663	2.39591457917138	0.070461174450189	34.0033301724926	1.98910398522715e-253	2.75070129957085e-251
NRIP1	1416.34252879266	-2.90671483518245	0.0860440066431187	-33.7817234294831	3.65928831115499e-250	5.02814183035329e-248
COL9A2	1052.31832008675	-3.84107762213219	0.113957635114183	-33.7061893069606	4.69143382320835e-249	6.40558872582745e-247
SLC16A1	11854.3135129763	1.39820438633178	0.0414939482054349	33.6965858107626	6.48618065881314e-249	8.8004009655708e-247
ADCY2	1328.03162287192	2.97529368235653	0.0884413649556416	33.6414265411757	4.16152652244495e-248	5.61103822929405e-246
HEY1	982.867741484972	-6.25140137505312	0.185831995787461	-33.6400701534894	4.35599085268267e-248	5.83675718415672e-246
EDIL3	1030.62311401634	3.58238861446207	0.106722957000941	33.5671791255791	5.0557948036706e-247	6.73263341355468e-245
GNAO1	803.2800271666	3.79986193725602	0.113480822269627	33.4846175878746	8.07165028712459e-246	1.06828043953459e-243
LINC00599	843.542388108078	5.9202093035211	0.176839872441601	33.4777967309163	1.01445015839853e-245	1.3344349553129e-243
TUBA1A	18128.9131365	-1.51979577601169	0.0454352027031015	-33.4497412929544	2.59613639307508e-245	3.39433032774599e-243
ESRG	71913.3563837387	4.51922276452807	0.135176751951701	33.4319526048592	4.70875777388377e-245	6.11939948530088e-243
S100A10	1090.84419847569	3.3507697287057	0.100301960857007	33.4068217617664	1.09138448164724e-244	1.40984655225006e-242
PLEKHG1	738.111548117441	-4.43122840666771	0.132650741620302	-33.4052290438874	1.15108045033759e-244	1.47811062828172e-242
DMKN	853.197215840013	3.37767983669609	0.101300918115766	33.3430328127538	9.1917510753822e-244	1.17333518313148e-241
NETO2	1215.42991492789	-2.98313706744627	0.0896085903344186	-33.2907487587208	5.25526255427007e-243	6.66892818136872e-241
LINC00617	1538.48084385917	3.05249103442026	0.0917329606899148	33.2758368580145	8.63647356877407e-243	1.08955932338692e-240
SEPHS1	10230.1892961528	1.48194164243077	0.0445582084944812	33.2585553257671	1.53546907227309e-242	1.92585315675275e-240
PLAGL1	815.646322468239	-5.71419961383414	0.171971644578277	-33.2275685788025	4.30535981618436e-242	5.36875880430897e-240
APOE	16683.4982935872	2.24151390069057	0.0674873922187935	33.2138170848802	6.80126121512861e-242	8.43239127551549e-240
USP9X	11921.6946534071	2.11993512895296	0.063953714461507	33.1479593766039	6.06007061152602e-241	7.47050876014005e-239
PIM2_variant1	1035.38776937541	2.95852119418212	0.0897917161086452	32.9487097740999	4.41431100793931e-238	5.38022211154095e-236
PIM2_variant2	1035.38776937541	2.95852119418212	0.0897917161086452	32.9487097740999	4.41431100793931e-238	5.38022211154095e-236
LHX5	770.312792996165	-5.36191625988356	0.163107334065028	-32.873544838553	5.25042546245541e-237	6.36333867986239e-235
AKAP1	2470.00797017103	1.91360139769033	0.0582134602090497	32.8721465932177	5.49762331100434e-237	6.62571104403892e-235
PAPPA	888.492710469422	-5.53803857866611	0.16863445657134	-32.8404923362935	1.55695936849441e-236	1.86601580314055e-234
RAP1GAP2	1212.33298146449	3.31283353441057	0.100878947633929	32.8396916513465	1.59848083506987e-236	1.90519486491505e-234
HLA-C_variant6	2779.0707291182	2.02442415883096	0.0617291262507558	32.7952829043353	6.87428675055015e-236	8.14829604778123e-234
LINGO1	1259.57182868053	2.68604879557232	0.0819897230752355	32.7607984857754	2.1309855750797e-235	2.51211758531116e-233
PIPOX	694.959747105323	4.62250545206492	0.141630429429337	32.637798746287	1.1938389833046e-233	1.3997113253712e-231
CCDC80	877.161082632449	-3.54586535209008	0.108983728804583	-32.5357316269487	3.33259941614321e-232	3.88617120024095e-230
SLC6A6	5372.0180836365	1.7203274289934	0.0528821414905286	32.5313495351075	3.84376366979601e-232	4.45814589508115e-230
RRM2	5186.64063881774	-1.58983106677036	0.0488770969948285	-32.5271172905089	4.41167105830128e-232	5.08946415725848e-230
COL4A5	2586.92695501801	-2.21759006500096	0.0682017269198894	-32.515160028217	6.51094307975214e-232	7.47130718401558e-230
DACH1	1008.09662945395	-6.67987407378846	0.205749541209921	-32.4660460213282	3.21604295199301e-231	3.67088331234631e-229
SEZ6L2	1813.56640940042	2.40562272024236	0.0741306187917894	32.4511350296297	5.22053557881529e-231	5.92750600219906e-229
VIM	21393.2018563637	-2.09780170409898	0.0649775109491528	-32.2850425240293	1.13435398565051e-228	1.28122610117479e-226
CUEDC1	962.669062478885	-3.47969042936426	0.107873747455588	-32.2570644984486	2.80053084474635e-228	3.14665895383922e-226
NLGN4X	2815.16375699612	1.86451915621587	0.0578108874336184	32.2520417690667	3.29356413454599e-228	3.68145383806014e-226
ST6GALNAC5	1065.10472235826	-4.06643360378854	0.12617009118674	-32.2297746283623	6.75695582908877e-228	7.51380454128515e-226
CXCR4	772.380799041354	-5.37080744807625	0.166730898059979	-32.2124303927409	1.1821975352396e-227	1.30787422706276e-225
PREX1	2737.98006663029	-2.23670043832527	0.0696780386176695	-32.1005080323554	4.3374721578019e-226	4.77409626838063e-224
BEND4	1143.06955552574	3.32521390504226	0.103683600171011	32.0707797526109	1.12691337471916e-225	1.23405595090439e-223
FBN1	1384.40296220714	-2.98544614356099	0.0931641100883392	-32.0450239982989	2.5752836171936e-225	2.80588855927866e-223
MEGF10	1061.53518565644	2.89425782247012	0.0904109748920834	32.0122399512312	7.36699175537494e-225	7.90716826920317e-223
PGK1_variant1	8736.29339620093	1.70184392944195	0.053162290247272	32.0122387791462	7.36726844717859e-225	7.90716826920317e-223
PGK1_variant2	8736.29339620093	1.70184392944195	0.053162290247272	32.0122387791462	7.36726844717859e-225	7.90716826920317e-223
CGN	1535.96939521474	2.33851176061087	0.0732442166939629	31.9275960091415	1.10576964812999e-223	1.18092913955981e-221
EPHA4	1306.22118579714	-2.74594629367849	0.0860273889019891	-31.919442502282	1.43488563420979e-223	1.52486639343881e-221
ASS1	1274.08296820763	2.69267071415779	0.084425806957171	31.8939292522697	3.24114434411358e-223	3.42751014390011e-221
ESRP2	685.845357766853	4.05818150890249	0.127326292564263	31.8722977569953	6.46422425363669e-223	6.8025712109124e-221
UNC13A	1370.77068022606	2.7572787303798	0.0869527152243932	31.7100935061576	1.12782042671708e-220	1.18109077988192e-218
EFNA5	1666.93485724454	-2.61569344624943	0.0825655521090821	-31.68020293492	2.91134224201038e-220	3.03412493656473e-218
DUSP4	1346.03206690521	-2.57805453530243	0.0814659825642414	-31.6457796758231	8.66803913333537e-220	8.99017347228096e-218
SMPDL3B	723.167159995642	3.84282563178762	0.121443624450193	31.6428766778421	9.50290532160383e-220	9.80890796664877e-218
GYLTL1B	1309.64124602208	2.57482307985647	0.0817255478244494	31.5057304404654	7.25041899257927e-218	7.4482518536625e-216
TMEM2	5080.37204558741	-1.89402742892594	0.0603358213375279	-31.3914253082006	2.64918033674961e-216	2.70856717557816e-214
FLNC	2022.53963597465	-2.55366048210217	0.0814187518935541	-31.3645250352253	6.16681161390967e-216	6.27531259183364e-214
CTSV	2022.09280126181	2.37447072026947	0.0757380515679054	31.3510932894883	9.40084462504852e-216	9.52133432376393e-214
ZBTB16	961.477674405946	-6.82791052909729	0.217987146407828	-31.3225373221001	2.30245727901231e-215	2.32107060187535e-213
L1TD1	5716.37601427626	1.98114813242233	0.0632870436863843	31.3041661772007	4.09523684706625e-215	4.10914160473303e-213
TCF7L1	3004.13005824452	1.72673855818805	0.0551659151319067	31.3008232358562	4.54748137312931e-215	4.5417970214129e-213
ITPR3	1515.76857152387	3.30632249845862	0.105952984778261	31.2055625934287	8.95515639028806e-214	8.90274602800388e-212
THY1	3822.44358993157	1.72955514604947	0.0555629412125353	31.1278544350938	1.01152089395601e-212	1.00098808464739e-210
IDO1	692.645294866714	5.63141325099284	0.18092326947909	31.1259754878776	1.07250936545241e-212	1.0564951845162e-210
TMEM109	1688.75222546464	-2.35396004102956	0.0756768261266808	-31.1054276653873	2.03403199575292e-212	1.99455328383536e-210
FOXH1	1264.57745098817	2.61815509891349	0.0842205247719641	31.0869008000416	3.62092327677355e-212	3.53457818325049e-210
KIF5A	848.452132876567	3.12454002065918	0.100722214013585	31.0213596003534	2.77756623961783e-211	2.69911876068808e-209
GFPT2	1788.87404383906	2.1539391568311	0.069443930419722	31.0169534444925	3.1848082456158e-211	3.08098064047846e-209
TYMS	3774.92700586285	-1.7720852643946	0.0572813762981439	-30.9364994159895	3.85974560967978e-210	3.71724518025097e-208
PTRF	1180.77737409969	3.11416679301358	0.101177204699271	30.7793321852469	4.95484996459373e-208	4.75071014605246e-206
ALDH1A1	730.694774094791	-5.50438228842677	0.179216044772401	-30.7136690546718	3.73902325438553e-207	3.56911277286987e-205
PAX6	709.683589366201	-5.78796408066195	0.188668786961714	-30.6779100765431	1.12193163946674e-206	1.06623045190379e-204
FGF11	1158.75961657424	2.47071428236565	0.0805930246372447	30.6566764740066	2.15312422538588e-206	2.03725214536183e-204
ATP2A3	692.414285936562	3.93940241795561	0.128734826473439	30.6009067310811	1.19042647208732e-205	1.12144411713274e-203
ZFHX4	840.268530845318	-4.66918895752267	0.152788819620477	-30.5597554135231	4.19576362095731e-205	3.9354438519527e-203
DPYSL4	1820.96483648279	-2.26723625304152	0.0742439702631342	-30.5376483101055	8.2494026428869e-205	7.7040849876623e-203
LPHN3_variant1	1209.58691902497	-2.70779619917612	0.0887479698239977	-30.5110776567187	1.85795529937812e-204	1.72765817558121e-202
SNURF	4097.32797705642	2.01211268166718	0.0660059772231762	30.4837950488018	4.2734388470693e-204	3.95669082608695e-202
KDR	3765.560402737	2.37366724083598	0.0779521102411866	30.4503269185628	1.18602273958455e-203	1.09342173337852e-201
DLL1	1031.91406884135	-3.24854798891384	0.106859516764813	-30.4001748020586	5.46378093552259e-203	5.01575089880974e-201
FLRT2	896.327676156387	-2.9880539918285	0.098322833823273	-30.3902346549458	7.39349205781384e-203	6.75846627810245e-201
S1PR3	978.596701311329	-2.85748358085104	0.0940382604832546	-30.3863934335522	8.30995784376918e-203	7.56416542462585e-201
ADAMTS9	1054.4257155879	-7.21529028406556	0.237885866425047	-30.3308909961616	4.48919034545838e-202	4.06913039170478e-200
LOC101928229	2102.75069812567	-2.05693942262505	0.0683014424106673	-30.115607372646	3.02707047772665e-199	2.732342737071e-197
STC2	1653.29325333884	2.17935498523213	0.0723689341531039	30.1145099169414	3.12890035288582e-199	2.81249030470024e-197
ID3	3744.34214364065	-1.81125037122143	0.06048127080041	-29.9472935547041	4.77180887447959e-197	4.27146194394806e-195
ETV5	2006.26181985678	-1.97831455178273	0.0661068253169638	-29.9260256758249	9.02612865719717e-197	8.04630882321134e-195
KLHL14	673.579682061503	-3.50131158591094	0.117112348810491	-29.897031538294	2.15063814918823e-196	1.90928875689044e-194
EXT1	1633.76765629145	-2.04259818723338	0.0683816567818415	-29.8705571546752	4.74838037055713e-196	4.19822990713234e-194
SCD5	696.63983827055	-3.58258376083736	0.119949104417971	-29.8675323856826	5.19788383353941e-196	4.57689583432432e-194
ZFHX3	782.598624726933	-4.22545745291096	0.141500374195622	-29.8618111572576	6.16757260349937e-196	5.40866031606878e-194
NCALD	795.655320819747	-3.78983975578962	0.126985769373306	-29.8446020722877	1.0315286084722e-195	9.00937921885455e-194
LIX1	775.815643204894	-6.45601241856941	0.216725499321273	-29.788891656902	5.44125312929066e-195	4.73323200637852e-193
SCG3	872.424784550156	3.32307821577048	0.111751787464124	29.7362421772207	2.61214825786103e-194	2.26312748461189e-192
PGAM1	19761.265594548	1.17910032111622	0.0398799537355544	29.5662409473913	4.06116842658492e-192	3.50446345866866e-190
RAB17	821.589866310098	6.66787349379277	0.225680259657309	29.5456656418148	7.46546750650033e-192	6.41643547879409e-190
TC2N	549.442284364037	4.6724644799718	0.158415389763913	29.4950161530088	3.33544122589972e-191	2.85537593517201e-189
ERBB2	7649.38511702912	1.29610231242048	0.0439998340119009	29.4569818620206	1.02470626143381e-190	8.73754473435236e-189
TUBA4A	546.378345899765	4.58603953437841	0.155882339808351	29.4198787368518	3.05848970349375e-190	2.597669227302e-188
RBPMS	3368.72027665426	1.84317783514642	0.0628496183864939	29.32679437784	4.7241896956259e-189	3.99666448249951e-187
LRIG1	4697.29847352957	1.66474980439982	0.0568159382491783	29.3007535508559	1.0144556553603e-188	8.54877025511242e-187
PAM	3739.33975845892	-1.56861220684352	0.0535362951232949	-29.2999768331182	1.03783491354759e-188	8.71175587158064e-187
CTSC	5215.28379675416	1.53143891020012	0.0523484092523885	29.2547363343279	3.90868342979291e-188	3.2682956446094e-186
MMP24	570.812553177419	4.76489898706886	0.163081758266292	29.2178539017734	1.15048061697487e-187	9.58274839768297e-186
ADM	645.439557874673	4.26845742076348	0.146559784082468	29.1243429941303	1.76580856563313e-186	1.46514569947706e-184
