Gene,0hrs.RNASeq_REPLICANT.1,0hrs.RNASeq_REPLICANT.2,0hrs.RNASeq_REPLICANT.3,24hrs.RNASeq_REPLICANT.1,24hrs.RNASeq_REPLICANT.2,24hrs.RNASeq_REPLICANT.3
CEP72,3109,3071,2296,3161,1878,2447
TPPP,428,446,391,763,463,644
ZDHHC11B,83,95,59,92,51,85
LOC101928768,205,196,140,213,125,155
ZDHHC11,701,789,640,819,490,631
SKI,6289,6286,8888,6323,2116,6013
LOC101929673,0,3,0,3,1,4
BRD9,6828,7125,4877,5497,3414,4376
TRIP13,8729,8157,5167,4380,3164,3367
LOC100506688,33,60,45,74,38,66
NKD2,504,516,362,409,233,335
SLC12A7,7120,7587,7231,6872,2305,6560
MIR4635,0,0,0,0,0,0
LOC101928793,649,784,690,473,202,334
LOC101928857,6,4,3,5,8,9
SLC6A19,6,11,8,1,0,0
SLC6A18,0,5,3,1,2,1
MOB3C,957,950,622,895,622,689
TERT,2242,2442,1729,1367,934,1096
MIR4457,0,0,0,0,0,0
CLPTM1L,19275,18158,11008,8763,6084,6736
LOC101928884,35,52,92,49,17,57
LOC100506791,1,0,1,0,1,2
SLC6A3,108,102,84,76,63,62
LPCAT1,47433,47498,32236,39810,22087,31949
SDHAP3,496,634,417,949,648,790
LOC728613,638,685,478,1027,787,862
LOC100132773,12,3,7,8,4,14
ATPAF1,7413,6935,4676,9989,7185,7409
MIR4277,0,0,0,0,0,0
LOC101929003,6,9,1,1,0,2
MRPL36,3931,3639,2316,1957,1439,1487
NDUFS6,14871,13670,9866,6722,3889,6065
LOC101929034,0,0,0,0,0,1
IRX4,102,77,51,166,91,126
LOC101929056,0,2,0,7,3,0
LOC101929081,0,0,1,0,1,3
LOC101929108,18,13,6,29,12,19
LOC100506858,0,0,0,0,0,0
TEX38,3,10,6,8,1,0
IRX2,2548,2548,1764,21758,16590,18518
C5orf38,49,52,32,1088,791,782
LINC01019,0,0,0,0,0,1
IRX1,191,198,138,4031,3245,3537
LOC101929153,0,0,0,0,0,0
LINC01020,0,0,0,0,0,0
LOC101929176,180,222,172,83,49,65
ADAMTS16,2196,2363,1539,598,399,386
EFCAB14-AS1,2,3,1,2,4,5
LOC101929200,100,107,54,70,73,36
KIAA0947,28757,26544,18762,19867,13091,14814
LOC101929214,0,0,0,0,0,0
FLJ33360,4,7,9,9,1,9
MED10,777,799,753,935,312,746
UBE2QL1,76,48,39,121,93,90
LINC01018,219,163,120,85,69,49
NSUN2,26524,25555,17618,13577,8232,10423
SRD5A1,4534,3989,2279,5065,3844,3540
EFCAB14,7448,7037,6281,10870,8109,7325
LOC100505625,3,3,2,2,2,2
PAPD7,3921,3885,3085,3007,1575,2436
MIR4278,0,0,0,0,0,0
LOC101929232,40,45,27,28,19,11
LOC442132,0,9,4,1,1,5
LOC101929261,3,4,2,0,0,0
ADCY2,8460,8620,6459,2581,1590,1807
C5orf49,104,69,61,60,33,46
LOC101929349,0,0,0,1,2,2
MTRR,6756,6499,4162,4615,3434,3267
FASTKD3,2149,2087,1101,1668,1321,1230
LOC729506,0,0,0,0,0,0
MIR4458HG,1,4,1,0,1,1
MIR4458,0,0,0,0,0,0
LOC101929307,0,0,0,0,0,0
LOC101929284,0,0,0,1,1,0
SEMA5A,2256,2061,1801,3664,2366,2755
CYP4B1,3,2,5,2,4,3
MIR4636,0,0,0,0,0,0
LOC101929338,7,8,9,11,6,8
SNHG18,656,693,377,1446,1023,982
SNORD123,0,0,0,0,0,0
LOC101929359,0,0,0,0,0,0
TAS2R1,1,0,1,1,0,2
LOC285692,0,0,0,4,0,1
FAM173B,2300,2146,1194,1335,1003,1091
CCT5,133958,120451,73158,71367,60376,53814
CMBL,2064,2177,1867,1538,704,1490
CYP4Z2P,0,0,0,0,0,0
MARCH6,17194,16788,12542,25011,16602,20162
ROPN1L-AS1,1,3,2,1,6,2
ROPN1L,30,24,12,20,16,6
LOC101929379,0,0,0,0,0,0
RPL30P7,0,0,1,0,0,0
LOC101929412,0,1,0,2,0,1
LOC389273,0,0,0,0,0,0
ANKRD33B,9533,9229,7397,8369,3608,6687
DAP,2978,3091,3392,3015,974,3053
LOC100533627,0,0,0,0,0,0
CTNND2,2877,2638,2379,2916,1416,2459
CT49,0,0,0,0,1,0
RPL29P13,2,1,0,2,0,0
DNAH5,212,230,141,1012,601,720
TRIO,22218,20188,13685,21326,13301,15807
FAM105A,2052,1940,1078,1435,1072,1083
MORN1,484,519,344,1332,1013,1013
CYP4A11,18,21,28,44,14,32
FAM105B,7279,6841,4304,5856,4444,4681
ANKH,803,736,607,590,341,470
LOC100130744,123,157,107,224,170,174
MIR4637,0,0,0,0,0,0
LOC101929454,0,0,0,0,0,0
CYP4X1,390,415,238,397,293,275
FBXL7,1181,1341,2384,3843,2383,2748
LOC101929472,3,3,4,3,1,4
MIR887,0,0,0,0,0,0
MARCH11,9,9,9,63,35,38
LOC101929505,6,5,7,6,7,7
ZNF622,6527,6076,3724,3824,2836,2872
FAM134B,431,436,276,149,122,113
LOC101929524,268,328,334,327,227,228
MYO10,45223,43670,32196,40275,20815,32260
LOC285696,91,106,71,317,208,247
BASP1,16226,14900,9808,23183,16870,17606
CYP4Z1,2,1,4,5,1,6
LOC646012,0,0,0,0,0,0
FTH1P10,1,0,1,0,0,2
LOC401177,0,1,0,0,0,0
LOC101929544,0,2,3,1,1,0
gene10435,0,0,0,0,0,0
LOC100533626,2,0,0,0,0,1
LOC646241,0,0,0,0,0,0
CYP4A22,2,0,0,10,2,4
CDH18,36,47,28,21,18,19
GUSBP1,1315,1273,1072,1332,1015,1050
LOC100506217,162,174,121,258,165,197
CDH12,58,47,22,419,352,283
HSPD1P1,20,25,11,22,11,8
PMCHL1,0,0,0,0,0,0
LOC101929617,0,0,0,2,2,3
PRDM9,1,3,1,0,0,0
LOC503540,0,2,1,2,1,1
CDH10,20,31,19,272,195,177
LOC340107,0,0,0,0,0,0
LINC00853,4,2,1,11,7,11
MSNP1,2,3,2,2,0,2
CDH9,381,398,268,1509,1003,1117
LINC01021,489,593,478,920,590,745
LSP1P3,0,0,0,0,0,0
SUCLG2P4,0,0,0,0,0,0
LOC101929645,3,5,2,8,5,11
LOC101929660_variant1,0,0,0,0,0,0
PDZK1IP1,0,1,2,0,2,1
LOC101929681,0,0,0,0,0,0
RPL19P11,4,3,0,0,4,2
CDH6,577,590,445,133,121,133
DROSHA,9062,8982,9884,10589,5963,8293
C5orf22,6942,6256,4205,6686,4660,4920
TAL1,25,7,12,35,20,32
PDZD2,1292,1172,1257,2906,1531,2250
RPL9P17,5,6,3,15,7,8
RPL21P56,7,11,6,9,14,1
RPL5P14,2,2,0,2,1,2
MIR4279,0,0,0,0,0,0
GOLPH3,17924,16448,10322,14963,10214,11089
RPL27P10,4,4,3,7,4,5
MTMR12,14627,14229,10163,13852,7846,10435
ZFR,33457,30439,21349,28807,21457,21692
LOC100129534,134,147,128,435,261,341
STIL,8060,7507,5935,6390,5441,4567
MIR579,0,0,0,0,0,0
SUB1,36096,31633,17660,25051,21244,18354
NPR3,11,12,5,9,5,8
LOC340113,0,1,0,0,0,0
RPS8P8,13,4,2,9,7,5
TARS,121915,111428,68094,54789,41447,39005
ADAMTS12,4951,4321,3590,5832,3494,4311
CMPK1,6425,5588,3374,6137,4657,4624
RXFP3,13,10,11,4,3,7
SLC45A2,3,2,7,4,3,3
PSMC6P3,0,0,1,0,0,0
C1QTNF3-AMACR,23,40,0,52,98,12
AMACR,2468,2406,1413,2977,2198,2219
C1QTNF3,70,62,35,126,119,103
LOC646652,918,906,716,1009,685,878
RAI14,27092,26063,18963,14448,9802,10649
FOXE3,12,9,10,2,1,4
LOC101929704,51,52,28,161,90,120
TTC23L,28,42,28,72,54,57
RAD1,8676,8172,5042,5699,4237,4232
BRIX1,13463,12769,7668,6892,4944,5066
DNAJC21,11665,11374,7251,10376,7137,7879
AGXT2,0,0,0,0,0,0
PRLR,844,667,574,1199,941,825
SPEF2,88,124,37,287,216,238
IL7R,0,1,0,1,0,0
FOXD2-AS1,2,1,3,19,11,6
CAPSL,6,1,1,16,11,12
LOC100506406,0,0,0,0,0,0
UGT3A1,512,472,294,1117,819,766
UGT3A2,4624,4286,3191,2826,1929,2089
LMBRD2,1439,1288,820,1554,1242,1178
MIR580,0,0,0,0,0,0
SKP2,24073,22055,13302,13198,9654,9038
NADK2,4305,3974,2175,5788,4267,4268
RANBP3L,5,6,6,19,19,19
FOXD2,0,1,5,4,7,5
SLC1A3,3421,3249,2217,2021,1566,1639
LOC646719,1906,1718,1040,2182,1775,1681
NIPBL,14286,14777,17092,13417,4238,14229
KRT18P31,47,58,55,71,59,73
C5orf42,2906,2694,1808,5831,4463,4265
RPS4XP6,3,4,2,7,7,6
OFD1P17,15,13,9,19,10,13
NUP155,29295,26155,17958,21051,17304,14710
RPL21P24,0,0,0,0,0,0
WDR70,7304,6651,4136,6923,5570,5134
GDNF,22,28,17,165,90,135
GDNF-AS1,12,20,24,99,77,72
LOC101929745,0,0,0,0,0,0
EGFLAM,29,28,26,42,32,31
EGFLAM-AS4,4,2,4,4,3,5
EGFLAM-AS2,0,0,0,3,0,0
LIFR,6191,5674,3425,8157,5804,5557
LIFR-AS1,91,89,53,251,162,180
MIR3650,0,0,0,0,0,0
LOC101929768,0,1,0,0,0,0
LOC101926904,0,0,0,0,1,0
OSMR,621,596,492,330,177,242
RICTOR,5655,5422,5104,10319,7846,7339
FYB,1,2,0,0,0,0
C9,18,17,7,3,2,1
TRABD2B,359,372,367,384,182,353
DAB2,649,682,518,742,471,510
LOC101926921,0,0,0,0,0,0
LOC101926940,0,0,0,0,0,0
PTGER4,119,134,72,84,52,44
TTC33,2104,1777,1019,3531,2332,2539
PRKAA1,5132,4536,2792,5460,4139,3830
LOC100506548,4969,5268,3477,11599,7950,8579
RPL37,121070,113451,73712,111667,91845,85998
SNORD72,1,0,0,0,0,0
CARD6,138,140,129,169,124,138
C7,22,34,21,14,9,12
MROH2B,0,0,0,0,0,0
C6,0,0,0,0,0,0
PLCXD3,31,22,11,5,2,11
OXCT1,10931,9816,6305,9268,6681,7211
C5orf51,7392,6111,4102,5891,4842,4127
SKINTL,7,5,2,3,4,5
FBXO4,89,78,60,106,86,71
LOC101926960,24,37,18,27,15,25
GHR,68,81,76,214,134,169
LOC101926985,1,1,0,0,1,4
CCDC152,2974,2786,1702,4085,2860,3357
RER1,12009,11321,6806,8037,5790,6193
SLC5A9,7,8,12,7,6,7
SEPP1,3518,3229,1889,12417,8440,8101
LOC648987,528,523,392,395,300,316
LOC101927030,4,1,2,1,2,6
ANXA2R,2,3,2,2,3,4
LOC153684,3,0,2,3,3,4
LOC100132356,91,81,57,147,91,98
LOC101929699,17,17,4,14,7,12
LOC100506639,195,208,165,519,324,366
ZNF131,8474,7988,5108,6558,4999,5245
NIM1,2,1,2,5,7,6
HMGCS1,151589,138412,92662,16431,9179,13675
CCL28,7,7,5,15,4,20
C5orf28,775,691,428,1150,798,920
C5orf34,1750,1685,983,1430,1260,1146
SPATA6,1522,1458,1032,2377,1554,1826
PAIP1,18932,16856,9125,15240,12609,11108
NNT-AS1,493,431,291,817,555,606
NNT,4508,4262,2614,5756,3513,4322
RPL29P12,3,2,2,4,0,1
FGF10,55,61,41,9,3,6
LOC101927075,0,1,1,0,0,0
LOC100506674,93,84,39,300,218,182
MRPS30,11220,10030,6489,7449,6163,5689
HCN1,464,408,323,747,448,502
EMB,11716,10082,6138,8673,7018,6684
LOC202319,2,1,2,1,1,0
PARP8,4458,4255,3122,5456,3893,4287
LOC100287592,0,0,0,0,0,0
RPS10P12,1,0,0,0,0,0
LOC642366,7,5,9,5,7,5
ISL1,13,32,15,12,5,9
LOC644462,33,34,14,39,48,30
PELO,5957,5534,3434,3538,2790,2617
ITGA1,1534,1485,1007,747,515,509
ITGA2,2283,2135,1431,2275,1516,1589
MOCS2,2326,2152,1485,2520,2076,1832
LOC257396,440,360,250,510,356,352
FST,2265,2269,1432,6366,5195,5258
NDUFS4,6561,5798,3368,7341,6496,5420
ASS1P9,2,0,0,1,2,0
ARL15,1058,1083,1004,1025,505,1080
MIR581,0,0,0,0,0,0
MIR4459,0,0,0,0,0,0
HSPB3,0,0,0,0,1,0
SNX18,5267,4641,3043,4806,3610,3726
AGBL4,73,77,51,88,69,65
ESM1,0,0,1,0,0,0
GZMK,1,1,0,1,1,0
GZMA,0,1,0,0,0,1
CDC20B,3,8,2,7,4,3
GPX8,13204,12199,7659,10351,8031,7460
MIR449A,0,0,0,0,0,0
MIR449B,0,0,0,0,0,0
MIR449C,0,0,0,0,0,0
MCIDAS,1,4,2,3,4,3
CCNO,5,3,1,5,4,11
BEND5,670,661,381,1319,845,912
DHX29,16925,15782,9541,10769,8219,8008
LOC101928366,0,3,0,3,3,3
SKIV2L2,37920,35238,21155,29817,21788,21767
PPAP2A,4660,4257,2524,3457,2552,2511
MIR5687,0,0,0,0,0,0
RNF138P1,397,528,330,398,321,336
SLC38A9,7351,6725,3964,4125,3166,2828
DDX4,6,3,1,2,2,2
LOC101929721,0,0,0,0,0,0
LOC101928393,0,0,0,0,0,0
IL31RA,34,42,14,13,19,20
IL6ST,2596,2411,1596,5426,4310,4052
FLJ31104,193,285,234,305,189,241
ANKRD55,0,0,1,0,0,1
LOC101928419,0,0,0,0,0,0
RPL17P22,3,5,4,5,11,2
PSMC1P4,0,0,0,0,0,0
RNU6ATAC2P,0,0,0,0,0,0
RPL26P19,1,3,0,0,1,1
LOC101928448,0,0,0,0,0,0
MAP3K1,7632,6895,4375,8567,6271,6025
SETD9,733,734,420,600,474,437
MIER3,9838,8698,5573,10849,9058,8101
PEX10,4463,4524,2799,3340,2310,2609
GPBP1,25126,22963,13571,29853,23793,21535
ACTBL2,0,0,0,0,0,0
LOC100996645,0,0,0,0,0,0
LOC101928505,0,0,0,0,0,2
LOC101928539,2,0,0,1,2,3
LOC101928569,0,0,0,0,0,0
PLK2,1759,1749,1037,1132,860,817
ELAVL4,187,162,91,310,212,223
GAPT,3,2,4,0,0,1
MIR548AE2,0,0,0,0,0,0
LOC101928600,1967,2091,1815,3330,2011,2804
RAB3C,2758,2514,1948,3221,2472,2366
PDE4D,443,438,272,112,100,92
NDUFB4P2,0,2,0,1,3,1
MIR582,0,0,0,0,0,0
RPL31P8,0,0,0,2,0,1
RPS2P11,11,7,10,10,7,3
PART1,46,68,36,59,45,73
DEPDC1B,13155,12316,7341,8840,5645,6688
KRT8P31,7,4,5,9,2,6
ELOVL7,1379,1274,689,1458,1048,1095
ERCC8,3050,2734,1551,2983,2564,2221
NDUFAF2,3598,3378,2086,1713,1280,1404
SMIM15,9703,8745,5419,6773,4756,5127
LOC101928630,2,1,0,0,0,5
ZSWIM6,1659,1576,1401,3171,1368,2743
LOC100421561,51,54,36,63,42,46
RPL3P6,9,4,6,4,7,15
C5orf64,32,35,14,39,25,24
LOC101928651,2,2,0,0,0,1
LOC100506526,0,0,0,0,1,0
KIF2A,17820,16531,14164,15145,10597,11902
DIMT1,6956,6402,3682,4122,3169,3064
IPO11,16423,15563,10078,10856,5779,8928
CKS1BP3,19,20,9,5,15,14
IPO11-LRRC70,1174,1387,716,729,335,580
LRRC70,34,32,30,62,47,66
ISCA1P1,4,2,2,4,8,0
HTR1A,590,611,483,722,449,603
RNF180,332,344,195,641,472,425
DMRTA2,1,2,1,2,3,0
RGS7BP,883,855,628,128,103,81
FAM159B,494,458,324,439,356,303
SREK1IP1,7874,7153,4229,9101,6736,7188
CWC27,10713,10295,7743,8595,4323,7124
LOC101928713,0,0,0,0,0,0
ADAMTS6,371,387,255,1377,1014,1030
RPS2P23,1,1,1,4,4,6
FAF1,10246,9342,5994,9088,6540,6605
CENPK,5066,4458,2461,3528,2941,2652
PPWD1,8547,8172,5400,6989,5029,5464
TRIM23,3908,3642,1914,4134,3199,3095
TRAPPC13,4132,3750,2048,2986,2731,2341
SGTB,4363,4116,2680,3287,2280,2563
NLN,40608,38191,27321,25379,17828,19140
ERBB2IP,11876,11065,7150,13930,10524,10280
LOC100303749,5,4,5,11,8,9
SREK1,12808,12571,8253,12388,7280,10163
LOC101928741,0,2,1,0,0,0
LOC101928769,0,0,0,0,0,0
MAST4,748,701,596,1085,511,768
LOC101928794,37,34,26,20,20,22
CD180,0,4,0,0,0,0
LOC101928819,0,0,1,0,0,0
RPL21P55,0,1,0,0,0,0
LOC101928858,14,17,17,45,43,45
EEF1B2P2,2,0,0,0,1,0
PIK3R1,2602,2549,2100,3613,1587,3032
LOC101928885,8,8,2,0,3,2
LOC100130639,0,0,0,0,0,0
SLC30A5,8380,7620,4114,7528,5696,5410
CCNB1,41983,38683,21796,27305,21444,20262
CENPH,10049,9203,4819,10614,9343,7864
MRPS36_variant1,3103,2757,1447,2581,2177,1872
CDKN2C,3,2,3,3,3,3
CDK7_variant2,6756,5957,3578,4680,3679,3123
CCDC125_variant1,139,125,99,176,98,133
CFL1P5_variant1,3,0,0,0,0,0
CHCHD2P2_variant2,20,14,11,19,12,14
TAF9_variant1,8208,7286,4596,6715,5128,4771
RAD17_variant1,3118,2787,1859,3218,2252,2309
