Gene,6hrs.RNASeq_REPLICANT.1,6hrs.RNASeq_REPLICANT.2,6hrs.RNASeq_REPLICANT.3,24hrs.RNASeq_REPLICANT.1,24hrs.RNASeq_REPLICANT.2,24hrs.RNASeq_REPLICANT.3
LOC101928081,37,20,37,46,30,41
NAF1,899,833,869,2095,1159,1597
NPY1R,870,808,838,1309,1145,994
NPY5R,125,125,131,225,192,182
TKTL2,0,1,3,1,1,0
TMA16,6028,6193,6740,5902,4615,4646
MARCH1,554,473,854,927,854,694
GPBP1L1,22188,21391,23213,25573,18688,18559
ANP32C,0,1,0,0,0,0
LOC100505989,45,38,48,60,38,52
LOC100506013,25612,25695,28336,7577,5659,5414
RPL26P16,15,3,8,5,6,4
LOC101059914,7,2,0,0,1,1
RPS15AP10,86,77,82,78,64,72
NACA3P,1,3,0,0,0,2
TRIM61,1335,1299,1481,1660,1129,1158
FAM218A,446,393,506,375,332,286
RPL21P51,20,21,19,17,28,10
TRIM60,3,3,2,2,0,3
RPL7AP16,85,91,124,141,81,147
TMEM192,2508,2418,2595,2486,1546,1882
KLHL2,2304,2175,2211,1905,1267,1458
GK3P,16,24,24,19,10,13
MSMO1,11530,11462,12826,10432,8504,6982
CPE,4555,4462,4790,3634,2921,2797
MIR578,0,0,0,0,0,0
HADHAP1,9,12,6,5,6,6
LOC402191,0,0,0,0,0,0
TMEM69,4003,3650,4241,5346,4115,3420
LOC101928151,62,59,66,77,43,67
LOC101928131,16,22,18,21,12,14
TLL1,96,108,104,28,24,28
SPOCK3,72,79,63,21,15,30
ANXA10,1,0,2,0,0,0
DDX60,2099,2020,2234,3184,2447,2297
DDX60L,451,456,464,837,643,604
LOC100506504,190,161,199,297,172,214
IPP,1238,1159,1328,1642,933,1448
PALLD,11744,11172,11885,8244,3981,7107
RPL9P16,4,3,2,5,5,2
LOC101928172,57,55,63,54,41,35
CBR4,6975,6554,7416,6557,4636,5130
SH3RF1,2831,2769,2882,3131,1969,2377
RPL6P12,0,0,2,5,3,1
NEK1,4396,4132,4554,4143,2081,3446
CLCN3,13831,13449,14222,13227,7811,10450
RPL6P1,0,0,0,0,0,0
C4orf27,5577,5246,5843,4956,3364,3811
LOC100506085,293,308,292,269,138,194
MFAP3L,1130,1085,1171,1136,890,788
LOC101928198,0,0,0,1,0,0
AADAT,1059,961,1130,860,535,677
LOC101928223,84,66,90,100,84,68
LOC100506107,0,0,0,0,0,0
MAST2,5668,5367,5846,6156,2626,4848
LOC100506122,5,0,3,0,0,0
LOC101929135,0,0,0,0,0,0
LOC101928288,69,66,51,64,43,49
LOC441052,1,6,8,9,3,2
GALNTL6,11,5,12,8,4,4
LOC101928314,0,0,0,0,0,0
GALNT7,17613,17581,19893,19509,11284,16092
MIR548T,0,0,0,0,0,0
HMGB2,59662,59286,61935,56305,41037,41350
TMA16P2,11,18,16,19,7,9
SAP30,2144,2157,2009,2139,1780,1683
LOC101928383,4,8,6,11,10,7
SCRG1,2,0,4,3,3,9
RPL5P11,2,1,1,3,2,2
LOC101928409,2,3,2,4,0,8
LOC101928439,0,0,0,0,0,0
HAND2,2,0,2,7,2,2
HAND2-AS1,0,0,0,0,0,1
PIK3R3,4663,4458,4801,8556,4584,6477
LOC101928478,6,6,4,4,5,3
LOC101928509,9,9,7,12,6,8
FBXO8,1334,1256,1371,1571,1188,1153
CEP44,4813,4401,5002,4770,3721,3713
MIR4276,0,0,0,0,0,0
HPGD,119,137,137,44,31,33
GLRA3,10,11,19,9,8,11
LOC101928551,8,6,6,6,8,6
ADAM29,2,5,3,3,1,4
LOC101929626,3,2,2,1,8,6
TSEN2P1,0,0,0,0,0,0
GPM6A,923,824,975,584,514,428
LOC101928590,0,0,1,0,0,0
WDR17,1003,1018,1188,818,594,571
SPATA4,4,3,5,4,8,5
ASB5,1,1,2,10,9,9
TSPAN1,8,7,16,11,8,10
SPCS3,21437,21313,24874,25532,19399,18869
VEGFC,111,112,90,87,54,54
NEIL3,1698,1716,1826,1157,833,805
AGA,1742,1730,1828,1590,1238,1144
LOC285500,2,3,6,10,2,6
LOC285501,0,0,0,0,0,0
LOC101928656,0,0,0,0,0,0
RPL19P8,1,0,1,1,0,2
POMGNT1,5702,5654,5825,8138,5706,5812
LINC00290,0,0,0,0,0,0
LOC101928679,2,1,4,0,0,0
LOC101928703,53,71,63,53,39,40
MGC45800,1994,1847,2047,2704,1962,1928
TENM3,15065,14351,15688,24311,12555,19404
MIR1305,0,0,0,0,0,0
DCTD,6734,6292,6751,6791,4512,5112
LURAP1,294,304,379,343,200,240
FAM92A1P2,16,10,23,17,8,9
WWC2-AS2,403,421,376,346,218,247
WWC2,29953,28827,31596,20360,12511,15438
LOC101928734,1,0,2,4,1,3
CLDN22,0,0,0,0,0,0
CLDN24,3,8,11,11,5,9
CDKN2AIP,3100,3106,3256,4114,2986,3292
RAD54L,3191,2923,3240,3297,1869,2491
VTI1BP2,13,8,11,15,10,14
LOC389247,60,41,29,43,26,23
ING2,2255,2239,2266,2002,1276,1835
RWDD4,4572,4670,5069,4394,3780,3079
TRAPPC11,12449,12152,12882,14187,10747,10166
LOC101928783,371,349,410,515,224,366
LOC101929169,99,93,81,50,46,51
STOX2,1728,1724,1939,1536,1039,998
ENPP6,35,40,52,36,23,21
C1orf86,3225,3021,2922,3337,1505,2770
LRRC41,7603,7081,7637,10802,7773,6972
LOC391722,1,3,0,6,0,0
LOC728175,9,19,18,14,12,11
IRF2,1995,2028,2206,2689,1911,1821
CASP3,12636,12752,13883,9538,7457,6898
CCDC111,1133,1106,1113,1065,855,781
MLF1IP,21774,20970,22636,18899,16563,13928
ACSL1,1235,1171,1264,437,211,310
SLED1,1,0,0,0,0,0
UQCRH,30951,31006,32317,29021,24277,20507
LOC731424,273,262,226,345,208,270
MIR3945,0,0,0,0,0,0
LOC100506229,0,0,0,0,0,0
MIR4455,0,0,0,0,0,0
LOC101928810,0,0,0,0,0,0
HELT,4,5,7,0,0,2
LOC101928877,0,0,0,1,1,0
LOC101928905,0,0,0,0,0,0
SLC25A4,7862,7659,8078,7776,5442,5760
KIAA1430,15461,14936,16366,14168,10947,10453
NSUN4,1554,1399,1535,1877,1117,1406
SNX25,4698,4454,4571,5448,4217,4142
LRP2BP,328,280,366,434,310,310
ANKRD37,283,228,256,384,235,241
UFSP2,5551,5594,6118,5657,4285,4026
C4orf47,338,281,345,843,568,538
CCDC110,727,613,708,804,519,663
PDLIM3,2576,2572,2836,6494,5118,4935
SORBS2,1365,1443,1503,6974,4563,5376
LOC101928929,0,0,0,0,0,0
TLR3,287,263,319,346,298,237
FAAH,886,772,934,1345,983,1022
FAM149A,1981,1834,2039,1899,1384,1397
FLJ38576,197,182,212,87,59,56
CYP4V2,1258,1120,1160,1168,853,916
KLKB1,2288,2308,2418,2034,1646,1500
F11,61,62,60,33,15,19
LOC285441,15,9,10,5,5,3
SLC25A5P6,0,1,0,0,1,0
MTNR1A,134,131,110,44,14,49
FAT1,56638,55042,67751,83938,55963,62682
LOC729041,27,42,29,34,25,24
LOC339975,9,4,4,11,4,6
LOC100652955,0,0,0,0,0,0
LOC100506272,0,0,0,0,0,0
ZFP42,27987,27943,29707,26897,21314,19561
TRIML2,1125,1178,1286,572,418,409
TRIML1,0,0,0,1,0,0
LOC101929651,3,1,3,8,8,6
RPL7AP27,1,0,0,0,0,0
LOC401164,209,238,249,294,238,199
HSP90AA4P,11,23,12,5,3,6
LOC101928971,0,0,0,0,0,0
FRG1_variant1,2189,2259,2407,2015,1775,1489
TUBB7P_variant1,0,0,0,0,0,0
DUX4L9_variant1,4,2,0,2,0,0
DMBX1,10,3,10,200,117,156
FRG2_variant2,0,0,0,0,0,0
DUX2_variant1,0,0,0,0,0,0
DUX4L7_variant2,0,0,0,0,0,0
DUX4L6_variant1,0,0,0,0,0,0
DUX4L5_variant2,0,0,0,0,0,0
DUX4L4_variant2,0,0,0,0,0,0
MKNK1-AS1,29,24,42,26,22,16
DUX4_variant1,0,0,0,0,0,0
DUX4L3_variant2,0,0,0,0,0,0
DUX4L2_variant1,0,0,0,0,0,0
MGC39584,11,5,9,9,4,11
LOC100996703,3,0,3,2,2,2
LOC101926992,1,0,0,0,0,0
MAFIP,4,3,0,1,1,0
PLEKHG4B,11415,9953,11139,9574,6212,6773
KNCN,1,0,0,0,1,1
LRRC14B,2,2,8,2,0,5
CCDC127,3042,2973,3144,3415,2477,2683
SDHA,17107,16402,16921,10750,6710,8761
PDCD6,9178,9307,9589,8924,7026,6786
LOC100421419,18,26,25,26,19,10
AHRR,1262,1036,1193,382,260,246
LOC100310782,1,2,1,0,0,2
C5orf55,344,275,365,412,239,296
EXOC3,4903,4746,4926,5301,3327,4107
PP7080,1146,1129,1116,1170,787,893
MKNK1,1450,1282,1458,1467,873,1157
SLC9A3,227,168,186,208,108,171
LOC100288152,1401,1169,1576,1445,962,1165
MIR4456,0,0,0,0,0,0
LOC100996325,10,7,6,4,5,6
CEP72,2870,2657,2918,3161,1878,2447
TPPP,818,711,802,763,463,644
ZDHHC11B,129,117,115,92,51,85
LOC101928768,244,247,225,213,125,155
ZDHHC11,610,615,690,819,490,631
SKI,5269,4981,4889,6323,2116,6013
LOC101929673,2,3,0,3,1,4
BRD9,5242,5065,5470,5497,3414,4376
TRIP13,5240,5330,5590,4380,3164,3367
LOC100506688,60,57,47,74,38,66
NKD2,888,797,765,409,233,335
SLC12A7,9270,8661,9420,6872,2305,6560
MIR4635,0,0,0,0,0,0
LOC101928793,551,483,707,473,202,334
LOC101928857,8,0,9,5,8,9
SLC6A19,3,0,1,1,0,0
SLC6A18,3,2,2,1,2,1
MOB3C,633,701,774,895,622,689
TERT,1832,1607,1663,1367,934,1096
MIR4457,0,0,0,0,0,0
CLPTM1L,9717,9762,9944,8763,6084,6736
LOC101928884,41,37,48,49,17,57
LOC100506791,6,10,14,0,1,2
SLC6A3,106,99,124,76,63,62
LPCAT1,46550,46547,47895,39810,22087,31949
SDHAP3,694,611,794,949,648,790
LOC728613,1017,950,1069,1027,787,862
LOC100132773,19,8,14,8,4,14
ATPAF1,7897,7767,7924,9989,7185,7409
MIR4277,0,0,0,0,0,0
LOC101929003,7,3,0,1,0,2
MRPL36,2180,2217,2366,1957,1439,1487
NDUFS6,10219,10216,10832,6722,3889,6065
LOC101929034,0,0,0,0,0,1
IRX4,267,275,250,166,91,126
LOC101929056,2,13,8,7,3,0
LOC101929081,0,2,1,0,1,3
LOC101929108,27,22,32,29,12,19
LOC100506858,0,0,0,0,0,0
TEX38,4,3,2,8,1,0
IRX2,8998,8453,7778,21758,16590,18518
C5orf38,206,164,151,1088,791,782
LINC01019,0,0,0,0,0,1
IRX1,188,148,158,4031,3245,3537
LOC101929153,0,0,0,0,0,0
LINC01020,0,0,0,0,0,0
LOC101929176,146,178,202,83,49,65
ADAMTS16,1685,1809,1948,598,399,386
EFCAB14-AS1,0,0,2,2,4,5
LOC101929200,77,51,73,70,73,36
KIAA0947,18123,18619,19838,19867,13091,14814
LOC101929214,0,0,0,0,0,0
FLJ33360,7,9,8,9,1,9
MED10,797,825,833,935,312,746
UBE2QL1,243,238,221,121,93,90
LINC01018,153,151,148,85,69,49
NSUN2,12217,12504,13166,13577,8232,10423
SRD5A1,4381,4292,4554,5065,3844,3540
EFCAB14,6348,6107,6563,10870,8109,7325
LOC100505625,2,6,3,2,2,2
PAPD7,3703,3344,3625,3007,1575,2436
MIR4278,0,0,0,0,0,0
LOC101929232,20,26,26,28,19,11
LOC442132,9,3,4,1,1,5
LOC101929261,0,0,0,0,0,0
ADCY2,5948,5771,5918,2581,1590,1807
C5orf49,34,33,34,60,33,46
LOC101929349,2,1,2,1,2,2
MTRR,3350,3481,3887,4615,3434,3267
FASTKD3,1374,1286,1553,1668,1321,1230
LOC729506,0,0,0,0,0,0
MIR4458HG,2,0,0,0,1,1
MIR4458,0,0,0,0,0,0
LOC101929307,0,0,0,0,0,0
LOC101929284,2,0,1,1,1,0
SEMA5A,2467,2207,2627,3664,2366,2755
CYP4B1,12,5,10,2,4,3
MIR4636,0,0,0,0,0,0
LOC101929338,6,2,9,11,6,8
SNHG18,1275,1116,1258,1446,1023,982
SNORD123,0,0,0,0,0,0
LOC101929359,0,0,0,0,0,0
TAS2R1,1,0,0,1,0,2
LOC285692,0,4,1,4,0,1
FAM173B,1120,1083,1265,1335,1003,1091
CCT5,88710,90164,94262,71367,60376,53814
CMBL,2141,2080,2268,1538,704,1490
CYP4Z2P,2,0,1,0,0,0
MARCH6,17672,16916,20622,25011,16602,20162
ROPN1L-AS1,1,5,3,1,6,2
ROPN1L,12,12,11,20,16,6
LOC101929379,0,0,0,0,0,0
RPL30P7,0,0,0,0,0,0
LOC101929412,3,2,3,2,0,1
LOC389273,0,0,0,0,0,0
ANKRD33B,8198,8206,8650,8369,3608,6687
DAP,4004,3798,3951,3015,974,3053
LOC100533627,0,0,0,0,0,0
CTNND2,2110,1903,2097,2916,1416,2459
CT49,1,2,1,0,1,0
RPL29P13,0,0,2,2,0,0
DNAH5,787,798,991,1012,601,720
TRIO,17157,17681,20326,21326,13301,15807
FAM105A,1776,1797,1877,1435,1072,1083
MORN1,844,728,818,1332,1013,1013
CYP4A11,24,35,43,44,14,32
FAM105B,5502,5473,5811,5856,4444,4681
ANKH,857,852,957,590,341,470
LOC100130744,111,91,133,224,170,174
MIR4637,0,0,0,0,0,0
LOC101929454,0,0,0,0,0,0
CYP4X1,485,432,475,397,293,275
FBXL7,1966,1717,1718,3843,2383,2748
LOC101929472,3,4,1,3,1,4
MIR887,0,0,0,0,0,0
MARCH11,20,25,23,63,35,38
LOC101929505,2,3,1,6,7,7
ZNF622,3458,3496,3587,3824,2836,2872
FAM134B,241,258,236,149,122,113
LOC101929524,317,305,387,327,227,228
MYO10,44230,43437,45940,40275,20815,32260
LOC285696,182,156,178,317,208,247
BASP1,23680,22162,20888,23183,16870,17606
CYP4Z1,2,2,6,5,1,6
LOC646012,0,1,0,0,0,0
FTH1P10,0,1,0,0,0,2
LOC401177,1,0,0,0,0,0
LOC101929544,0,1,0,1,1,0
gene10435,0,0,0,0,0,0
LOC100533626,3,0,0,0,0,1
LOC646241,0,0,0,0,0,0
CYP4A22,7,5,5,10,2,4
CDH18,31,20,15,21,18,19
GUSBP1,1079,996,1245,1332,1015,1050
LOC100506217,184,168,189,258,165,197
CDH12,59,50,67,419,352,283
HSPD1P1,18,15,20,22,11,8
PMCHL1,0,0,0,0,0,0
LOC101929617,0,0,0,2,2,3
PRDM9,2,1,0,0,0,0
LOC503540,1,0,0,2,1,1
CDH10,80,73,86,272,195,177
LOC340107,0,0,0,0,0,0
LINC00853,13,10,12,11,7,11
MSNP1,1,1,2,2,0,2
CDH9,137,161,165,1509,1003,1117
LINC01021,892,810,1002,920,590,745
LSP1P3,0,0,0,0,0,0
SUCLG2P4,0,0,0,0,0,0
LOC101929645,3,9,4,8,5,11
LOC101929660_variant1,0,0,0,0,0,0
PDZK1IP1,1,0,0,0,2,1
LOC101929681,0,0,0,0,0,0
RPL19P11,6,6,2,0,4,2
CDH6,107,102,139,133,121,133
DROSHA,7880,7460,8185,10589,5963,8293
C5orf22,5482,5332,5870,6686,4660,4920
TAL1,77,65,61,35,20,32
PDZD2,1206,1106,1276,2906,1531,2250
RPL9P17,6,8,6,15,7,8
RPL21P56,9,13,16,9,14,1
RPL5P14,1,2,3,2,1,2
MIR4279,0,0,0,0,0,0
GOLPH3,14207,13924,13905,14963,10214,11089
RPL27P10,3,2,8,7,4,5
MTMR12,13329,13358,14272,13852,7846,10435
ZFR,26272,26110,27874,28807,21457,21692
LOC100129534,157,188,227,435,261,341
STIL,5940,5624,6149,6390,5441,4567
MIR579,0,0,0,0,0,0
SUB1,24672,24697,28033,25051,21244,18354
NPR3,18,13,23,9,5,8
LOC340113,0,0,0,0,0,0
RPS8P8,10,10,3,9,7,5
TARS,61843,63123,67285,54789,41447,39005
ADAMTS12,4833,4843,5279,5832,3494,4311
CMPK1,6510,6577,7081,6137,4657,4624
RXFP3,22,25,23,4,3,7
SLC45A2,6,4,0,4,3,3
PSMC6P3,0,0,0,0,0,0
C1QTNF3-AMACR,61,52,53,52,98,12
AMACR,2197,2179,2342,2977,2198,2219
C1QTNF3,85,77,115,126,119,103
LOC646652,800,708,936,1009,685,878
RAI14,16502,16593,17566,14448,9802,10649
FOXE3,6,7,7,2,1,4
LOC101929704,94,88,91,161,90,120
TTC23L,64,62,50,72,54,57
RAD1,5400,5491,6101,5699,4237,4232
BRIX1,7682,7839,8391,6892,4944,5066
DNAJC21,11301,11176,11889,10376,7137,7879
AGXT2,0,0,0,0,0,0
PRLR,409,401,489,1199,941,825
SPEF2,152,146,176,287,216,238
IL7R,0,3,1,1,0,0
FOXD2-AS1,13,9,7,19,11,6
CAPSL,4,9,9,16,11,12
LOC100506406,0,0,0,0,0,0
UGT3A1,926,870,852,1117,819,766
UGT3A2,3011,2797,2966,2826,1929,2089
LMBRD2,1600,1472,1694,1554,1242,1178
MIR580,0,0,0,0,0,0
SKP2,10973,10693,12116,13198,9654,9038
NADK2,4923,4826,5355,5788,4267,4268
RANBP3L,9,12,19,19,19,19
FOXD2,12,5,9,4,7,5
SLC1A3,1690,1762,1881,2021,1566,1639
LOC646719,2221,1988,2618,2182,1775,1681
NIPBL,16097,14860,17271,13417,4238,14229
KRT18P31,71,74,99,71,59,73
C5orf42,3101,2981,3558,5831,4463,4265
RPS4XP6,3,1,4,7,7,6
OFD1P17,11,10,13,19,10,13
NUP155,21358,20717,22944,21051,17304,14710
RPL21P24,0,0,0,0,0,0
WDR70,6474,6422,6605,6923,5570,5134
GDNF,54,53,79,165,90,135
GDNF-AS1,70,62,76,99,77,72
LOC101929745,0,0,0,0,0,0
EGFLAM,61,46,61,42,32,31
EGFLAM-AS4,2,2,0,4,3,5
EGFLAM-AS2,0,0,0,3,0,0
LIFR,6169,6007,7138,8157,5804,5557
LIFR-AS1,222,171,224,251,162,180
MIR3650,0,0,0,0,0,0
LOC101929768,0,0,0,0,0,0
LOC101926904,0,0,0,0,1,0
OSMR,709,736,856,330,177,242
RICTOR,6128,5519,6570,10319,7846,7339
FYB,0,0,0,0,0,0
C9,8,4,3,3,2,1
TRABD2B,652,609,665,384,182,353
DAB2,725,693,694,742,471,510
LOC101926921,0,0,0,0,0,0
LOC101926940,0,0,0,0,0,0
PTGER4,122,113,136,84,52,44
TTC33,2691,2599,2960,3531,2332,2539
PRKAA1,3815,3734,4524,5460,4139,3830
LOC100506548,10866,10407,11558,11599,7950,8579
RPL37,102364,102543,106401,111667,91845,85998
SNORD72,0,1,0,0,0,0
CARD6,152,157,135,169,124,138
C7,111,112,106,14,9,12
MROH2B,0,0,0,0,0,0
C6,0,0,0,0,0,0
PLCXD3,14,13,18,5,2,11
OXCT1,11926,11641,12423,9268,6681,7211
C5orf51,4515,4098,4793,5891,4842,4127
SKINTL,4,0,3,3,4,5
FBXO4,93,118,114,106,86,71
LOC101926960,17,28,28,27,15,25
GHR,302,258,328,214,134,169
LOC101926985,2,5,6,0,1,4
CCDC152,3842,3757,4543,4085,2860,3357
RER1,7958,7995,8182,8037,5790,6193
SLC5A9,3,6,9,7,6,7
SEPP1,6979,6510,7065,12417,8440,8101
LOC648987,413,447,511,395,300,316
LOC101927030,2,2,5,1,2,6
ANXA2R,2,2,2,2,3,4
LOC153684,3,5,3,3,3,4
LOC100132356,140,132,159,147,91,98
LOC101929699,7,7,12,14,7,12
LOC100506639,386,389,371,519,324,366
ZNF131,5722,5831,6190,6558,4999,5245
NIM1,6,4,4,5,7,6
HMGCS1,23384,24393,26660,16431,9179,13675
CCL28,6,8,5,15,4,20
C5orf28,751,780,808,1150,798,920
C5orf34,1855,1761,1924,1430,1260,1146
SPATA6,1537,1265,1649,2377,1554,1826
PAIP1,15877,15603,16249,15240,12609,11108
NNT-AS1,916,922,1088,817,555,606
NNT,5491,5312,5952,5756,3513,4322
RPL29P12,3,1,3,4,0,1
FGF10,11,14,8,9,3,6
LOC101927075,0,0,0,0,0,0
LOC100506674,206,199,238,300,218,182
MRPS30,7528,7391,7890,7449,6163,5689
HCN1,1672,1613,1655,747,448,502
EMB,8822,8567,9691,8673,7018,6684
LOC202319,2,1,2,1,1,0
PARP8,3872,3726,4270,5456,3893,4287
LOC100287592,0,1,1,0,0,0
RPS10P12,0,2,1,0,0,0
LOC642366,9,6,10,5,7,5
ISL1,9,10,20,12,5,9
LOC644462,26,22,34,39,48,30
PELO,4175,4077,4554,3538,2790,2617
ITGA1,1164,1077,1186,747,515,509
ITGA2,2390,2370,2781,2275,1516,1589
MOCS2,2059,1833,2090,2520,2076,1832
LOC257396,445,419,481,510,356,352
FST,1806,1602,1812,6366,5195,5258
NDUFS4,7489,7440,7705,7341,6496,5420
ASS1P9,1,0,1,1,2,0
ARL15,1246,1151,1318,1025,505,1080
MIR581,0,0,0,0,0,0
MIR4459,0,0,0,0,0,0
HSPB3,0,0,0,0,1,0
SNX18,4307,4287,4433,4806,3610,3726
AGBL4,46,53,43,88,69,65
ESM1,0,0,0,0,0,0
GZMK,0,0,0,1,1,0
GZMA,0,1,0,0,0,1
CDC20B,6,7,4,7,4,3
GPX8,9996,10090,10815,10351,8031,7460
MIR449A,0,0,0,0,0,0
MIR449B,0,0,0,0,0,0
MIR449C,0,0,0,0,0,0
MCIDAS,10,7,14,3,4,3
CCNO,12,25,12,5,4,11
BEND5,797,742,764,1319,845,912
DHX29,12934,12808,14118,10769,8219,8008
LOC101928366,1,3,1,3,3,3
SKIV2L2,30188,29011,30744,29817,21788,21767
PPAP2A,5342,5183,5262,3457,2552,2511
MIR5687,0,0,0,0,0,0
RNF138P1,649,508,796,398,321,336
SLC38A9,3491,3564,3839,4125,3166,2828
DDX4,6,8,8,2,2,2
LOC101929721,0,0,1,0,0,0
LOC101928393,0,0,0,0,0,0
IL31RA,7,29,25,13,19,20
IL6ST,2853,2922,3242,5426,4310,4052
FLJ31104,236,263,283,305,189,241
ANKRD55,0,0,0,0,0,1
LOC101928419,0,0,0,0,0,0
RPL17P22,13,11,18,5,11,2
PSMC1P4,0,1,0,0,0,0
RNU6ATAC2P,0,0,0,0,0,0
RPL26P19,0,0,0,0,1,1
LOC101928448,0,0,0,0,0,0
MAP3K1,7480,7616,8210,8567,6271,6025
SETD9,529,463,524,600,474,437
MIER3,7969,7769,8964,10849,9058,8101
PEX10,2695,2747,2748,3340,2310,2609
GPBP1,26883,25669,28709,29853,23793,21535
ACTBL2,0,0,0,0,0,0
LOC100996645,0,0,0,0,0,0
LOC101928505,1,1,0,0,0,2
LOC101928539,2,0,1,1,2,3
LOC101928569,0,0,0,0,0,0
PLK2,2355,2531,2697,1132,860,817
ELAVL4,244,247,287,310,212,223
GAPT,0,0,0,0,0,1
MIR548AE2,0,0,0,0,0,0
LOC101928600,2105,1841,2337,3330,2011,2804
RAB3C,3522,3343,3691,3221,2472,2366
PDE4D,251,282,342,112,100,92
NDUFB4P2,1,2,2,1,3,1
MIR582,0,0,0,0,0,0
RPL31P8,0,0,0,2,0,1
RPS2P11,12,7,12,10,7,3
PART1,62,53,49,59,45,73
DEPDC1B,9560,9312,10322,8840,5645,6688
KRT8P31,8,7,7,9,2,6
ELOVL7,1950,1856,2061,1458,1048,1095
ERCC8,2393,2276,2481,2983,2564,2221
NDUFAF2,2908,2947,3167,1713,1280,1404
SMIM15,5730,6009,6750,6773,4756,5127
LOC101928630,2,2,1,0,0,5
ZSWIM6,2626,2289,2639,3171,1368,2743
LOC100421561,45,37,82,63,42,46
RPL3P6,3,5,12,4,7,15
C5orf64,34,17,34,39,25,24
LOC101928651,2,0,3,0,0,1
LOC100506526,0,0,0,0,1,0
KIF2A,13567,13521,14723,15145,10597,11902
DIMT1,3623,3750,4125,4122,3169,3064
IPO11,11869,11390,12681,10856,5779,8928
CKS1BP3,2,30,14,5,15,14
IPO11-LRRC70,991,1150,1307,729,335,580
LRRC70,54,44,40,62,47,66
ISCA1P1,7,2,0,4,8,0
HTR1A,70,99,84,722,449,603
RNF180,450,453,518,641,472,425
DMRTA2,3,3,2,2,3,0
RGS7BP,377,350,416,128,103,81
FAM159B,255,188,261,439,356,303
SREK1IP1,6284,6274,7224,9101,6736,7188
CWC27,9551,9290,9897,8595,4323,7124
LOC101928713,0,0,0,0,0,0
ADAMTS6,749,798,833,1377,1014,1030
RPS2P23,3,3,4,4,4,6
FAF1,10665,10234,10281,9088,6540,6605
CENPK,3809,3741,4241,3528,2941,2652
PPWD1,6263,6050,6749,6989,5029,5464
TRIM23,3152,3205,3543,4134,3199,3095
TRAPPC13,3123,2953,3253,2986,2731,2341
SGTB,3293,3198,3545,3287,2280,2563
NLN,28736,27339,30204,25379,17828,19140
ERBB2IP,10571,10414,11881,13930,10524,10280
LOC100303749,7,6,11,11,8,9
SREK1,10488,10414,11616,12388,7280,10163
LOC101928741,0,0,3,0,0,0
LOC101928769,0,0,0,0,0,0
MAST4,970,973,1164,1085,511,768
LOC101928794,58,52,74,20,20,22
CD180,0,0,0,0,0,0
LOC101928819,0,0,0,0,0,0
RPL21P55,0,0,0,0,0,0
LOC101928858,37,29,37,45,43,45
EEF1B2P2,2,1,0,0,1,0
PIK3R1,3907,3655,4239,3613,1587,3032
LOC101928885,1,5,3,0,3,2
LOC100130639,0,0,0,0,0,0
SLC30A5,7924,7551,8055,7528,5696,5410
CCNB1,38147,37400,39493,27305,21444,20262
CENPH,13458,12756,13238,10614,9343,7864
MRPS36_variant1,2425,2449,2625,2581,2177,1872
CDKN2C,1,6,9,3,3,3
CDK7_variant2,4125,4373,4567,4680,3679,3123
CCDC125_variant1,170,204,199,176,98,133
CFL1P5_variant1,10,9,18,0,0,0
CHCHD2P2_variant2,9,12,16,19,12,14
