Gene,6hrs.RNASeq_REPLICANT.1,6hrs.RNASeq_REPLICANT.2,6hrs.RNASeq_REPLICANT.3,72hrs.RNASeq_REPLICANT.1,72hrs.RNASeq_REPLICANT.2,72hrs.RNASeq_REPLICANT.3
MARCH1,554,473,854,848,874,604
GPBP1L1,22188,21391,23213,27187,23891,23812
ANP32C,0,1,0,0,0,0
LOC100505989,45,38,48,55,41,48
LOC100506013,25612,25695,28336,976,913,893
RPL26P16,15,3,8,1,1,3
LOC101059914,7,2,0,0,0,0
RPS15AP10,86,77,82,136,99,90
NACA3P,1,3,0,2,3,2
TRIM61,1335,1299,1481,1639,1466,1436
FAM218A,446,393,506,510,508,428
RPL21P51,20,21,19,23,23,30
TRIM60,3,3,2,1,3,0
RPL7AP16,85,91,124,152,136,138
TMEM192,2508,2418,2595,3119,2786,2741
KLHL2,2304,2175,2211,2501,2217,2246
GK3P,16,24,24,27,24,21
MSMO1,11530,11462,12826,8290,7438,7574
CPE,4555,4462,4790,5922,5035,5106
MIR578,0,0,0,0,0,0
HADHAP1,9,12,6,7,3,8
LOC402191,0,0,0,0,0,0
TMEM69,4003,3650,4241,4812,4028,4047
LOC101928151,62,59,66,60,47,40
LOC101928131,16,22,18,8,14,15
TLL1,96,108,104,14,20,9
SPOCK3,72,79,63,21,21,18
ANXA10,1,0,2,0,0,0
DDX60,2099,2020,2234,3293,3103,2922
DDX60L,451,456,464,617,563,538
LOC100506504,190,161,199,308,237,213
IPP,1238,1159,1328,1840,1640,1738
PALLD,11744,11172,11885,9416,8136,8010
RPL9P16,4,3,2,5,7,4
LOC101928172,57,55,63,46,45,41
CBR4,6975,6554,7416,7426,7267,7022
SH3RF1,2831,2769,2882,6298,5124,5332
RPL6P12,0,0,2,2,4,3
NEK1,4396,4132,4554,5555,4981,4869
CLCN3,13831,13449,14222,16166,14863,14627
RPL6P1,0,0,0,1,1,0
C4orf27,5577,5246,5843,7428,6824,7247
LOC100506085,293,308,292,123,98,93
MFAP3L,1130,1085,1171,2196,1931,1979
LOC101928198,0,0,0,1,0,0
AADAT,1059,961,1130,1187,1022,1013
LOC101928223,84,66,90,18,16,19
LOC100506107,0,0,0,0,0,0
MAST2,5668,5367,5846,4614,3623,3772
LOC100506122,5,0,3,0,0,0
LOC101929135,0,0,0,0,0,0
LOC101928288,69,66,51,15,11,18
LOC441052,1,6,8,1,2,3
GALNTL6,11,5,12,3,1,1
LOC101928314,0,0,0,0,0,0
GALNT7,17613,17581,19893,12371,11543,11919
MIR548T,0,0,0,0,0,0
HMGB2,59662,59286,61935,86373,79558,76989
TMA16P2,11,18,16,14,14,16
SAP30,2144,2157,2009,2997,2791,2541
LOC101928383,4,8,6,12,10,6
SCRG1,2,0,4,8,5,6
RPL5P11,2,1,1,3,5,5
LOC101928409,2,3,2,11,16,18
LOC101928439,0,0,0,0,0,0
HAND2,2,0,2,20,6,5
HAND2-AS1,0,0,0,2,0,0
PIK3R3,4663,4458,4801,13446,10998,12477
LOC101928478,6,6,4,5,4,3
LOC101928509,9,9,7,6,3,3
FBXO8,1334,1256,1371,1776,1660,1671
CEP44,4813,4401,5002,5739,5513,5338
MIR4276,0,0,0,0,0,0
HPGD,119,137,137,7,7,3
GLRA3,10,11,19,9,6,6
LOC101928551,8,6,6,6,8,6
ADAM29,2,5,3,3,7,0
LOC101929626,3,2,2,0,3,4
TSEN2P1,0,0,0,0,0,0
GPM6A,923,824,975,273,265,218
LOC101928590,0,0,1,0,0,0
WDR17,1003,1018,1188,964,810,840
SPATA4,4,3,5,6,4,13
ASB5,1,1,2,1,1,0
TSPAN1,8,7,16,6,6,12
SPCS3,21437,21313,24874,25092,23937,23196
VEGFC,111,112,90,110,93,104
NEIL3,1698,1716,1826,1972,1874,1884
AGA,1742,1730,1828,1526,1319,1345
LOC285500,2,3,6,1,10,5
LOC285501,0,0,0,0,2,0
LOC101928656,0,0,0,0,1,0
RPL19P8,1,0,1,0,0,1
POMGNT1,5702,5654,5825,9280,7641,8007
LINC00290,0,0,0,1,0,0
LOC101928679,2,1,4,1,6,3
LOC101928703,53,71,63,43,23,24
MGC45800,1994,1847,2047,1915,1637,1543
TENM3,15065,14351,15688,29263,24588,23489
MIR1305,0,0,0,0,0,0
DCTD,6734,6292,6751,8875,7468,8126
LURAP1,294,304,379,326,254,275
FAM92A1P2,16,10,23,10,17,8
WWC2-AS2,403,421,376,497,411,418
WWC2,29953,28827,31596,19209,16909,16377
LOC101928734,1,0,2,4,2,0
CLDN22,0,0,0,0,0,0
CLDN24,3,8,11,10,17,9
CDKN2AIP,3100,3106,3256,5127,4498,4582
RAD54L,3191,2923,3240,4192,3149,3413
VTI1BP2,13,8,11,29,13,25
LOC389247,60,41,29,67,58,51
ING2,2255,2239,2266,3019,2577,2626
RWDD4,4572,4670,5069,4965,4766,4563
TRAPPC11,12449,12152,12882,15582,14698,14577
LOC101928783,371,349,410,423,293,373
LOC101929169,99,93,81,12,6,10
STOX2,1728,1724,1939,6064,4894,4943
ENPP6,35,40,52,34,18,19
C1orf86,3225,3021,2922,4824,3986,4284
LRRC41,7603,7081,7637,9566,7495,7855
LOC391722,1,3,0,1,1,3
LOC728175,9,19,18,6,5,10
IRF2,1995,2028,2206,1927,1630,1607
CASP3,12636,12752,13883,7804,6752,7192
CCDC111,1133,1106,1113,1264,1126,1286
MLF1IP,21774,20970,22636,22692,20205,20856
ACSL1,1235,1171,1264,94,81,95
SLED1,1,0,0,0,0,0
UQCRH,30951,31006,32317,31595,26394,28639
LOC731424,273,262,226,314,282,246
MIR3945,0,0,0,0,0,0
LOC100506229,0,0,0,0,0,0
MIR4455,0,0,0,0,0,0
LOC101928810,0,0,0,0,0,0
HELT,4,5,7,0,0,0
LOC101928877,0,0,0,0,0,0
LOC101928905,0,0,0,0,0,0
SLC25A4,7862,7659,8078,4894,4178,4417
KIAA1430,15461,14936,16366,16292,15830,14315
NSUN4,1554,1399,1535,1821,1605,1624
SNX25,4698,4454,4571,4967,4502,4269
LRP2BP,328,280,366,389,353,317
ANKRD37,283,228,256,375,326,361
UFSP2,5551,5594,6118,5239,4630,4724
C4orf47,338,281,345,500,539,465
CCDC110,727,613,708,323,358,350
PDLIM3,2576,2572,2836,1290,1095,999
SORBS2,1365,1443,1503,1446,1177,1140
LOC101928929,0,0,0,0,0,0
TLR3,287,263,319,242,212,216
FAAH,886,772,934,994,793,918
FAM149A,1981,1834,2039,1131,1022,948
FLJ38576,197,182,212,79,74,48
CYP4V2,1258,1120,1160,1115,908,767
KLKB1,2288,2308,2418,509,457,446
F11,61,62,60,0,2,2
LOC285441,15,9,10,3,4,4
SLC25A5P6,0,1,0,0,2,1
MTNR1A,134,131,110,42,42,40
FAT1,56638,55042,67751,138143,114977,111951
LOC729041,27,42,29,42,47,38
LOC339975,9,4,4,14,3,2
LOC100652955,0,0,0,0,0,0
LOC100506272,0,0,0,0,0,0
ZFP42,27987,27943,29707,22500,18963,19968
TRIML2,1125,1178,1286,181,144,153
TRIML1,0,0,0,2,1,0
LOC101929651,3,1,3,9,14,14
RPL7AP27,1,0,0,0,1,0
LOC401164,209,238,249,339,309,308
HSP90AA4P,11,23,12,12,12,12
LOC101928971,0,0,0,0,0,0
FRG1_variant1,2189,2259,2407,2694,2476,2482
TUBB7P_variant1,0,0,0,0,0,0
DUX4L9_variant1,4,2,0,0,0,0
DMBX1,10,3,10,4131,3031,3336
FRG2_variant2,0,0,0,1,0,0
DUX2_variant1,0,0,0,0,0,0
DUX4L7_variant2,0,0,0,0,0,0
DUX4L6_variant1,0,0,0,0,0,0
DUX4L5_variant2,0,0,0,0,0,0
DUX4L4_variant2,0,0,0,0,0,0
MKNK1-AS1,29,24,42,50,39,47
DUX4_variant1,0,0,0,0,0,0
DUX4L3_variant2,0,0,0,0,0,0
DUX4L2_variant1,0,0,0,0,0,0
MGC39584,11,5,9,17,10,12
LOC100996703,3,0,3,4,1,4
LOC101926992,1,0,0,0,0,0
MAFIP,4,3,0,0,4,0
PLEKHG4B,11415,9953,11139,12861,10154,10405
KNCN,1,0,0,1,1,1
LRRC14B,2,2,8,7,5,7
CCDC127,3042,2973,3144,4815,4022,4140
SDHA,17107,16402,16921,11098,9199,9825
PDCD6,9178,9307,9589,8546,7057,7224
LOC100421419,18,26,25,37,19,20
AHRR,1262,1036,1193,140,113,122
LOC100310782,1,2,1,3,0,0
C5orf55,344,275,365,361,291,292
EXOC3,4903,4746,4926,5633,4723,4930
PP7080,1146,1129,1116,1647,1385,1430
MKNK1,1450,1282,1458,2334,1817,1964
SLC9A3,227,168,186,169,150,140
LOC100288152,1401,1169,1576,1294,1126,1037
MIR4456,0,0,0,0,0,0
LOC100996325,10,7,6,9,13,10
CEP72,2870,2657,2918,3732,3074,3234
TPPP,818,711,802,824,604,643
ZDHHC11B,129,117,115,81,83,82
LOC101928768,244,247,225,246,197,179
ZDHHC11,610,615,690,1069,850,788
SKI,5269,4981,4889,7143,5764,5719
LOC101929673,2,3,0,4,8,2
BRD9,5242,5065,5470,8697,7182,7238
TRIP13,5240,5330,5590,6429,5341,5535
LOC100506688,60,57,47,60,41,50
NKD2,888,797,765,669,557,494
SLC12A7,9270,8661,9420,8213,6667,7614
MIR4635,0,0,0,0,0,0
LOC101928793,551,483,707,463,336,420
LOC101928857,8,0,9,10,7,5
SLC6A19,3,0,1,2,0,0
SLC6A18,3,2,2,0,3,1
MOB3C,633,701,774,533,382,421
TERT,1832,1607,1663,1989,1615,1625
MIR4457,0,0,0,0,0,0
CLPTM1L,9717,9762,9944,10837,8796,9145
LOC101928884,41,37,48,67,52,63
LOC100506791,6,10,14,0,1,2
SLC6A3,106,99,124,134,78,93
LPCAT1,46550,46547,47895,27063,23117,24024
SDHAP3,694,611,794,812,695,666
LOC728613,1017,950,1069,1029,964,849
LOC100132773,19,8,14,12,12,10
ATPAF1,7897,7767,7924,9015,7931,8374
MIR4277,0,0,0,0,0,0
LOC101929003,7,3,0,0,1,3
MRPL36,2180,2217,2366,2008,1674,1753
NDUFS6,10219,10216,10832,9144,7641,8355
LOC101929034,0,0,0,0,0,0
IRX4,267,275,250,43,44,51
LOC101929056,2,13,8,0,1,1
LOC101929081,0,2,1,0,1,0
LOC101929108,27,22,32,25,21,15
LOC100506858,0,0,0,1,0,0
TEX38,4,3,2,6,6,6
IRX2,8998,8453,7778,21044,17972,16492
C5orf38,206,164,151,1073,880,812
LINC01019,0,0,0,2,0,0
IRX1,188,148,158,25770,20552,20478
LOC101929153,0,0,0,0,0,0
LINC01020,0,0,0,0,0,0
LOC101929176,146,178,202,134,100,84
ADAMTS16,1685,1809,1948,582,472,454
EFCAB14-AS1,0,0,2,2,4,1
LOC101929200,77,51,73,93,60,74
KIAA0947,18123,18619,19838,23508,20075,20104
LOC101929214,0,0,0,0,0,0
FLJ33360,7,9,8,16,14,8
MED10,797,825,833,965,852,944
UBE2QL1,243,238,221,95,99,101
LINC01018,153,151,148,145,138,123
NSUN2,12217,12504,13166,12914,11444,11776
SRD5A1,4381,4292,4554,4138,3569,3433
EFCAB14,6348,6107,6563,8815,7337,7625
LOC100505625,2,6,3,5,3,1
PAPD7,3703,3344,3625,4739,3840,3836
MIR4278,0,0,0,0,0,0
LOC101929232,20,26,26,28,28,27
LOC442132,9,3,4,3,1,1
LOC101929261,0,0,0,0,1,0
ADCY2,5948,5771,5918,964,715,790
C5orf49,34,33,34,97,77,71
LOC101929349,2,1,2,2,1,1
MTRR,3350,3481,3887,4635,3947,4100
FASTKD3,1374,1286,1553,1827,1639,1562
LOC729506,0,0,0,0,0,0
MIR4458HG,2,0,0,1,0,4
MIR4458,0,0,0,0,0,0
LOC101929307,0,0,0,0,0,0
LOC101929284,2,0,1,0,0,0
SEMA5A,2467,2207,2627,9443,7309,7442
CYP4B1,12,5,10,3,3,4
MIR4636,0,0,0,0,0,0
LOC101929338,6,2,9,38,30,25
SNHG18,1275,1116,1258,1560,1283,1369
SNORD123,0,0,0,0,0,0
LOC101929359,0,0,0,0,0,0
TAS2R1,1,0,0,0,3,0
LOC285692,0,4,1,1,0,1
FAM173B,1120,1083,1265,1613,1401,1481
CCT5,88710,90164,94262,79853,68982,70110
CMBL,2141,2080,2268,2097,1693,2095
CYP4Z2P,2,0,1,0,0,1
MARCH6,17672,16916,20622,22854,20573,21228
ROPN1L-AS1,1,5,3,7,3,6
ROPN1L,12,12,11,8,5,10
LOC101929379,0,0,0,0,0,0
RPL30P7,0,0,0,0,0,0
LOC101929412,3,2,3,0,0,0
LOC389273,0,0,0,0,0,0
ANKRD33B,8198,8206,8650,3982,3371,3198
DAP,4004,3798,3951,4257,3382,4082
LOC100533627,0,0,0,0,0,0
CTNND2,2110,1903,2097,4661,3780,3902
CT49,1,2,1,0,0,0
RPL29P13,0,0,2,0,0,0
DNAH5,787,798,991,727,658,639
TRIO,17157,17681,20326,21349,18085,17151
FAM105A,1776,1797,1877,2123,1715,1761
MORN1,844,728,818,1542,1355,1239
CYP4A11,24,35,43,34,47,31
FAM105B,5502,5473,5811,7962,6750,6963
ANKH,857,852,957,452,345,353
LOC100130744,111,91,133,199,135,167
MIR4637,0,0,0,0,0,0
LOC101929454,0,0,0,0,0,0
CYP4X1,485,432,475,161,144,145
FBXL7,1966,1717,1718,2520,1952,1966
LOC101929472,3,4,1,10,4,2
MIR887,0,0,0,0,0,0
MARCH11,20,25,23,77,61,56
LOC101929505,2,3,1,3,0,0
ZNF622,3458,3496,3587,3813,3213,3348
FAM134B,241,258,236,153,142,99
LOC101929524,317,305,387,409,332,263
MYO10,44230,43437,45940,55106,45077,45525
LOC285696,182,156,178,164,118,94
BASP1,23680,22162,20888,18203,16433,14704
CYP4Z1,2,2,6,1,5,1
LOC646012,0,1,0,0,1,0
FTH1P10,0,1,0,0,1,0
LOC401177,1,0,0,0,0,0
LOC101929544,0,1,0,0,0,0
gene10435,0,0,0,0,0,0
LOC100533626,3,0,0,0,4,2
LOC646241,0,0,0,0,0,0
CYP4A22,7,5,5,6,5,3
CDH18,31,20,15,10,8,14
GUSBP1,1079,996,1245,1801,1514,1451
LOC100506217,184,168,189,348,272,260
CDH12,59,50,67,1339,1198,1159
HSPD1P1,18,15,20,11,14,12
PMCHL1,0,0,0,0,0,0
LOC101929617,0,0,0,2,1,2
PRDM9,2,1,0,1,3,0
LOC503540,1,0,0,0,0,0
CDH10,80,73,86,159,102,140
LOC340107,0,0,0,0,0,0
LINC00853,13,10,12,14,15,11
MSNP1,1,1,2,1,2,1
CDH9,137,161,165,2657,2327,2511
LINC01021,892,810,1002,899,774,681
LSP1P3,0,0,0,0,0,0
SUCLG2P4,0,0,0,0,0,0
LOC101929645,3,9,4,4,3,4
LOC101929660_variant1,0,0,0,0,0,0
PDZK1IP1,1,0,0,4,1,2
LOC101929681,0,0,0,0,0,0
RPL19P11,6,6,2,6,5,1
CDH6,107,102,139,2012,2022,1621
DROSHA,7880,7460,8185,11208,9072,9535
C5orf22,5482,5332,5870,7713,6731,6814
TAL1,77,65,61,13,20,19
PDZD2,1206,1106,1276,1077,857,818
RPL9P17,6,8,6,6,6,4
RPL21P56,9,13,16,9,8,7
RPL5P14,1,2,3,3,0,2
MIR4279,0,0,0,0,0,0
GOLPH3,14207,13924,13905,14677,13046,12309
RPL27P10,3,2,8,5,6,5
MTMR12,13329,13358,14272,9804,8313,8516
ZFR,26272,26110,27874,31320,27699,27811
LOC100129534,157,188,227,429,316,362
STIL,5940,5624,6149,7874,6571,6660
MIR579,0,0,0,0,0,0
SUB1,24672,24697,28033,24896,24002,23801
NPR3,18,13,23,15,7,7
LOC340113,0,0,0,0,0,0
RPS8P8,10,10,3,20,14,13
TARS,61843,63123,67285,26673,24036,24161
ADAMTS12,4833,4843,5279,4364,3695,3712
CMPK1,6510,6577,7081,7135,6579,6655
RXFP3,22,25,23,6,9,4
SLC45A2,6,4,0,3,0,3
PSMC6P3,0,0,0,0,0,1
C1QTNF3-AMACR,61,52,53,118,138,80
AMACR,2197,2179,2342,2966,2625,2732
C1QTNF3,85,77,115,203,159,155
LOC646652,800,708,936,1752,1509,1292
RAI14,16502,16593,17566,13543,11849,11861
FOXE3,6,7,7,9,8,4
LOC101929704,94,88,91,188,149,161
TTC23L,64,62,50,99,95,100
RAD1,5400,5491,6101,6840,6080,6112
BRIX1,7682,7839,8391,8566,7730,7669
DNAJC21,11301,11176,11889,12857,11399,10984
AGXT2,0,0,0,0,0,0
PRLR,409,401,489,580,543,450
SPEF2,152,146,176,474,443,372
IL7R,0,3,1,0,0,0
FOXD2-AS1,13,9,7,22,24,18
CAPSL,4,9,9,6,4,7
LOC100506406,0,0,0,0,0,0
UGT3A1,926,870,852,1295,1122,1173
UGT3A2,3011,2797,2966,2591,2131,2168
LMBRD2,1600,1472,1694,1649,1532,1432
MIR580,0,0,0,0,0,0
SKP2,10973,10693,12116,19426,16518,17597
NADK2,4923,4826,5355,6789,6181,6251
RANBP3L,9,12,19,16,28,17
FOXD2,12,5,9,13,17,9
SLC1A3,1690,1762,1881,2542,1849,2185
LOC646719,2221,1988,2618,2825,2783,2440
NIPBL,16097,14860,17271,22134,19052,20384
KRT18P31,71,74,99,110,114,95
C5orf42,3101,2981,3558,6789,5928,5419
RPS4XP6,3,1,4,7,3,4
OFD1P17,11,10,13,25,22,22
NUP155,21358,20717,22944,23022,19132,19433
RPL21P24,0,0,0,0,0,0
WDR70,6474,6422,6605,8274,7044,7199
GDNF,54,53,79,104,78,87
GDNF-AS1,70,62,76,91,61,69
LOC101929745,0,0,0,0,0,0
EGFLAM,61,46,61,239,185,211
EGFLAM-AS4,2,2,0,4,3,3
EGFLAM-AS2,0,0,0,0,0,1
LIFR,6169,6007,7138,6470,5894,5461
LIFR-AS1,222,171,224,369,371,333
MIR3650,0,0,0,0,0,0
LOC101929768,0,0,0,1,0,0
LOC101926904,0,0,0,0,0,1
OSMR,709,736,856,241,183,199
RICTOR,6128,5519,6570,8076,7676,7472
FYB,0,0,0,0,0,0
C9,8,4,3,0,0,0
TRABD2B,652,609,665,693,549,622
DAB2,725,693,694,1564,1364,1340
LOC101926921,0,0,0,0,0,0
LOC101926940,0,0,0,0,1,0
PTGER4,122,113,136,26,17,25
TTC33,2691,2599,2960,4220,4055,3927
PRKAA1,3815,3734,4524,5821,5492,5093
LOC100506548,10866,10407,11558,13341,12155,12044
RPL37,102364,102543,106401,144324,119490,124046
SNORD72,0,1,0,0,0,0
CARD6,152,157,135,87,85,67
C7,111,112,106,14,8,6
MROH2B,0,0,0,0,0,0
C6,0,0,0,0,0,0
PLCXD3,14,13,18,5,5,4
OXCT1,11926,11641,12423,9284,8181,8272
C5orf51,4515,4098,4793,5833,4615,4535
SKINTL,4,0,3,9,12,8
FBXO4,93,118,114,154,133,169
LOC101926960,17,28,28,24,22,23
GHR,302,258,328,99,95,115
LOC101926985,2,5,6,4,1,0
CCDC152,3842,3757,4543,4815,4721,4579
RER1,7958,7995,8182,9474,7809,8490
SLC5A9,3,6,9,13,10,7
SEPP1,6979,6510,7065,1509,1395,1300
LOC648987,413,447,511,515,414,393
LOC101927030,2,2,5,5,3,3
ANXA2R,2,2,2,3,2,3
LOC153684,3,5,3,12,8,9
LOC100132356,140,132,159,181,180,154
LOC101929699,7,7,12,16,10,16
LOC100506639,386,389,371,654,558,538
ZNF131,5722,5831,6190,8976,8213,7956
NIM1,6,4,4,6,4,8
HMGCS1,23384,24393,26660,13068,11244,12195
CCL28,6,8,5,10,6,5
C5orf28,751,780,808,1064,1062,960
C5orf34,1855,1761,1924,1466,1394,1369
SPATA6,1537,1265,1649,3148,2691,2639
PAIP1,15877,15603,16249,18469,17340,16798
NNT-AS1,916,922,1088,1215,1076,1203
NNT,5491,5312,5952,6778,5867,6092
RPL29P12,3,1,3,4,4,1
FGF10,11,14,8,4,0,7
LOC101927075,0,0,0,0,0,0
LOC100506674,206,199,238,331,273,255
MRPS30,7528,7391,7890,6759,6104,5825
HCN1,1672,1613,1655,94,89,82
EMB,8822,8567,9691,8255,7706,7527
LOC202319,2,1,2,2,4,4
PARP8,3872,3726,4270,7022,6121,6261
LOC100287592,0,1,1,0,1,0
RPS10P12,0,2,1,2,0,0
LOC642366,9,6,10,8,6,9
ISL1,9,10,20,8,3,9
LOC644462,26,22,34,53,44,39
PELO,4175,4077,4554,3759,3026,3148
ITGA1,1164,1077,1186,662,545,611
ITGA2,2390,2370,2781,2018,1746,1804
MOCS2,2059,1833,2090,3049,2674,2817
LOC257396,445,419,481,578,533,547
FST,1806,1602,1812,22941,19364,19879
NDUFS4,7489,7440,7705,8416,7924,7596
ASS1P9,1,0,1,0,1,1
ARL15,1246,1151,1318,1581,1496,1747
MIR581,0,0,0,0,0,0
MIR4459,0,0,0,0,0,0
HSPB3,0,0,0,0,0,0
SNX18,4307,4287,4433,6836,6294,5875
AGBL4,46,53,43,118,89,107
ESM1,0,0,0,0,0,0
GZMK,0,0,0,0,1,1
GZMA,0,1,0,0,0,0
CDC20B,6,7,4,3,0,0
GPX8,9996,10090,10815,13018,11663,12171
MIR449A,0,0,0,0,0,0
MIR449B,0,0,0,0,0,0
MIR449C,0,0,0,0,0,0
MCIDAS,10,7,14,2,2,5
CCNO,12,25,12,21,23,15
BEND5,797,742,764,1587,1345,1402
DHX29,12934,12808,14118,10400,8936,9356
LOC101928366,1,3,1,1,2,3
SKIV2L2,30188,29011,30744,32036,27572,28973
PPAP2A,5342,5183,5262,1745,1543,1525
MIR5687,0,0,0,0,0,0
RNF138P1,649,508,796,304,276,252
SLC38A9,3491,3564,3839,3928,3542,3589
DDX4,6,8,8,5,0,2
LOC101929721,0,0,1,0,0,0
LOC101928393,0,0,0,0,0,0
IL31RA,7,29,25,12,9,7
IL6ST,2853,2922,3242,5315,4914,4731
FLJ31104,236,263,283,302,264,245
ANKRD55,0,0,0,0,0,0
LOC101928419,0,0,0,0,0,0
RPL17P22,13,11,18,11,17,11
PSMC1P4,0,1,0,0,0,0
RNU6ATAC2P,0,0,0,0,0,0
RPL26P19,0,0,0,0,0,2
LOC101928448,0,0,0,1,0,0
MAP3K1,7480,7616,8210,8296,7396,7326
SETD9,529,463,524,630,605,530
MIER3,7969,7769,8964,12434,11795,11461
PEX10,2695,2747,2748,4078,3309,3401
GPBP1,26883,25669,28709,34345,31064,30234
ACTBL2,0,0,0,0,0,0
LOC100996645,0,0,0,0,0,0
LOC101928505,1,1,0,0,0,0
LOC101928539,2,0,1,2,2,1
LOC101928569,0,0,0,0,0,0
PLK2,2355,2531,2697,1148,941,1004
ELAVL4,244,247,287,546,497,477
GAPT,0,0,0,0,0,1
MIR548AE2,0,0,0,0,0,0
LOC101928600,2105,1841,2337,2731,2318,2122
RAB3C,3522,3343,3691,2980,2495,2610
PDE4D,251,282,342,180,146,171
NDUFB4P2,1,2,2,0,1,2
MIR582,0,0,0,0,0,0
RPL31P8,0,0,0,0,0,0
RPS2P11,12,7,12,9,7,8
PART1,62,53,49,85,69,67
DEPDC1B,9560,9312,10322,13867,12839,12944
KRT8P31,8,7,7,2,1,1
ELOVL7,1950,1856,2061,809,757,757
ERCC8,2393,2276,2481,3002,2687,2848
NDUFAF2,2908,2947,3167,2418,2145,2317
SMIM15,5730,6009,6750,7337,7091,7214
LOC101928630,2,2,1,6,2,4
ZSWIM6,2626,2289,2639,6052,4937,5309
LOC100421561,45,37,82,88,102,54
RPL3P6,3,5,12,26,16,20
C5orf64,34,17,34,30,37,31
LOC101928651,2,0,3,0,0,0
LOC100506526,0,0,0,0,0,0
KIF2A,13567,13521,14723,15672,14319,14415
DIMT1,3623,3750,4125,4308,3901,3988
IPO11,11869,11390,12681,14314,13102,13514
CKS1BP3,2,30,14,1,31,18
IPO11-LRRC70,991,1150,1307,1298,1272,1224
LRRC70,54,44,40,131,135,129
ISCA1P1,7,2,0,8,0,1
HTR1A,70,99,84,774,467,579
RNF180,450,453,518,746,829,671
DMRTA2,3,3,2,8,3,9
RGS7BP,377,350,416,98,87,71
FAM159B,255,188,261,373,321,331
SREK1IP1,6284,6274,7224,9208,8872,8869
CWC27,9551,9290,9897,10687,10027,10307
LOC101928713,0,0,0,0,0,0
ADAMTS6,749,798,833,1176,1120,1059
RPS2P23,3,3,4,2,10,9
FAF1,10665,10234,10281,10996,9524,9480
CENPK,3809,3741,4241,4907,4670,4753
PPWD1,6263,6050,6749,8343,7613,7676
TRIM23,3152,3205,3543,4321,3995,4032
TRAPPC13,3123,2953,3253,3872,3491,3490
SGTB,3293,3198,3545,2185,1997,1818
NLN,28736,27339,30204,17822,14587,15368
ERBB2IP,10571,10414,11881,18012,17013,16207
LOC100303749,7,6,11,16,10,1
SREK1,10488,10414,11616,17935,16243,15644
LOC101928741,0,0,3,1,0,0
LOC101928769,0,0,0,0,0,0
MAST4,970,973,1164,802,677,639
LOC101928794,58,52,74,12,9,11
CD180,0,0,0,0,0,0
LOC101928819,0,0,0,0,0,0
RPL21P55,0,0,0,0,0,0
LOC101928858,37,29,37,55,47,31
EEF1B2P2,2,1,0,2,2,1
PIK3R1,3907,3655,4239,4249,3852,3821
LOC101928885,1,5,3,0,2,1
LOC100130639,0,0,0,0,0,0
SLC30A5,7924,7551,8055,7899,7327,7031
CCNB1,38147,37400,39493,34386,29572,30776
CENPH,13458,12756,13238,16730,15989,15722
MRPS36_variant1,2425,2449,2625,2393,2233,2249
CDKN2C,1,6,9,5,8,13
CDK7_variant2,4125,4373,4567,3882,3969,4060
CCDC125_variant1,170,204,199,215,250,243
CFL1P5_variant1,10,9,18,0,0,0
