Gene,24hrs.RNASeq_REPLICANT.1,24hrs.RNASeq_REPLICANT.2,24hrs.RNASeq_REPLICANT.3,48hrs.RNASeq_REPLICANT.1,48hrs.RNASeq_REPLICANT.2,48hrs.RNASeq_REPLICANT.3
DUX4L4_variant2,0,0,0,0,0,0
MKNK1-AS1,26,22,16,7,11,9
DUX4_variant1,0,0,0,0,0,0
DUX4L3_variant2,0,0,0,0,0,0
DUX4L2_variant1,0,0,0,0,0,0
MGC39584,9,4,11,4,2,2
LOC100996703,2,2,2,1,1,1
LOC101926992,0,0,0,0,0,0
MAFIP,1,1,0,0,4,3
PLEKHG4B,9574,6212,6773,4024,6275,4626
KNCN,0,1,1,0,2,0
LRRC14B,2,0,5,1,4,1
CCDC127,3415,2477,2683,3148,4319,2530
SDHA,10750,6710,8761,8824,11148,7857
PDCD6,8924,7026,6786,9457,13125,7090
LOC100421419,26,19,10,25,50,39
AHRR,382,260,246,27,51,35
LOC100310782,0,0,2,0,0,0
C5orf55,412,239,296,265,370,228
EXOC3,5301,3327,4107,5425,6960,4465
PP7080,1170,787,893,915,1275,730
MKNK1,1467,873,1157,691,889,638
SLC9A3,208,108,171,31,50,39
LOC100288152,1445,962,1165,145,267,160
MIR4456,0,0,0,0,0,0
LOC100996325,4,5,6,12,8,8
CEP72,3161,1878,2447,2314,3377,2287
TPPP,763,463,644,511,839,626
ZDHHC11B,92,51,85,66,75,78
LOC101928768,213,125,155,83,97,57
ZDHHC11,819,490,631,902,1439,1297
SKI,6323,2116,6013,7400,13906,11208
LOC101929673,3,1,4,1,7,0
BRD9,5497,3414,4376,8682,11381,8689
TRIP13,4380,3164,3367,9760,13682,7547
LOC100506688,74,38,66,64,110,80
NKD2,409,233,335,318,431,274
SLC12A7,6872,2305,6560,3765,4179,3780
MIR4635,0,0,0,0,0,0
LOC101928793,473,202,334,383,525,367
LOC101928857,5,8,9,3,10,3
SLC6A19,1,0,0,4,6,5
SLC6A18,1,2,1,0,1,1
MOB3C,895,622,689,311,416,306
TERT,1367,934,1096,700,1121,631
MIR4457,0,0,0,0,0,0
CLPTM1L,8763,6084,6736,14198,18399,9666
LOC101928884,49,17,57,67,179,316
LOC100506791,0,1,2,12,14,6
SLC6A3,76,63,62,38,65,32
LPCAT1,39810,22087,31949,34679,45438,29082
SDHAP3,949,648,790,540,718,481
LOC728613,1027,787,862,662,1024,739
LOC100132773,8,4,14,6,18,16
ATPAF1,9989,7185,7409,8291,12046,7339
MIR4277,0,0,0,0,0,0
LOC101929003,1,0,2,3,4,1
MRPL36,1957,1439,1487,1969,2723,1724
NDUFS6,6722,3889,6065,12109,15728,12691
LOC101929034,0,0,1,0,0,0
IRX4,166,91,126,256,328,159
LOC101929056,7,3,0,4,3,1
LOC101929081,0,1,3,0,1,2
LOC101929108,29,12,19,17,36,12
LOC100506858,0,0,0,0,0,0
TEX38,8,1,0,0,3,6
IRX2,21758,16590,18518,1505,2487,1588
C5orf38,1088,791,782,72,67,30
LINC01019,0,0,1,1,3,0
IRX1,4031,3245,3537,13,13,4
LOC101929153,0,0,0,0,0,0
LINC01020,0,0,0,1,0,0
LOC101929176,83,49,65,121,131,88
ADAMTS16,598,399,386,1594,2216,1454
EFCAB14-AS1,2,4,5,3,9,4
LOC101929200,70,73,36,151,200,182
KIAA0947,19867,13091,14814,26846,40508,27695
LOC101929214,0,0,0,0,0,0
FLJ33360,9,1,9,3,10,14
MED10,935,312,746,1316,1717,1326
UBE2QL1,121,93,90,118,177,113
LINC01018,85,69,49,71,82,45
NSUN2,13577,8232,10423,27462,39855,24141
SRD5A1,5065,3844,3540,5396,8092,3280
EFCAB14,10870,8109,7325,9971,18388,11461
LOC100505625,2,2,2,2,9,2
PAPD7,3007,1575,2436,3471,5030,3588
MIR4278,0,0,0,0,0,0
LOC101929232,28,19,11,27,38,28
LOC442132,1,1,5,12,19,19
LOC101929261,0,0,0,1,1,0
ADCY2,2581,1590,1807,10448,14803,9691
C5orf49,60,33,46,86,114,62
LOC101929349,1,2,2,0,1,0
MTRR,4615,3434,3267,5382,8680,5251
FASTKD3,1668,1321,1230,2310,3449,1830
LOC729506,0,0,0,0,0,0
MIR4458HG,0,1,1,2,1,1
MIR4458,0,0,0,0,0,0
LOC101929307,0,0,0,0,0,0
LOC101929284,1,1,0,2,1,0
SEMA5A,3664,2366,2755,1206,2105,1333
CYP4B1,2,4,3,9,13,7
MIR4636,0,0,0,0,0,0
LOC101929338,11,6,8,7,18,7
SNHG18,1446,1023,982,298,339,211
SNORD123,0,0,0,0,0,0
LOC101929359,0,0,0,0,0,0
TAS2R1,1,0,2,0,0,1
LOC285692,4,0,1,1,1,1
FAM173B,1335,1003,1091,1279,1732,893
CCT5,71367,60376,53814,109419,155404,92200
CMBL,1538,704,1490,1663,2072,1626
CYP4Z2P,0,0,0,0,1,0
MARCH6,25011,16602,20162,21775,32310,19814
ROPN1L-AS1,1,6,2,4,5,1
ROPN1L,20,16,6,32,38,19
LOC101929379,0,0,0,0,2,2
RPL30P7,0,0,0,0,0,0
LOC101929412,2,0,1,1,1,1
LOC389273,0,0,0,0,0,0
ANKRD33B,8369,3608,6687,10796,15130,10833
DAP,3015,974,3053,3953,4479,4335
LOC100533627,0,0,0,0,0,1
CTNND2,2916,1416,2459,993,1317,1110
CT49,0,1,0,0,0,0
RPL29P13,2,0,0,3,2,2
DNAH5,1012,601,720,1337,2001,1284
TRIO,21326,13301,15807,39817,56363,35082
FAM105A,1435,1072,1083,1974,2674,1565
MORN1,1332,1013,1013,878,1269,860
CYP4A11,44,14,32,25,49,48
FAM105B,5856,4444,4681,6715,10555,5634
ANKH,590,341,470,572,968,740
LOC100130744,224,170,174,181,264,169
MIR4637,0,0,0,0,0,0
LOC101929454,0,0,0,0,0,0
CYP4X1,397,293,275,458,724,452
FBXL7,3843,2383,2748,745,2153,1573
LOC101929472,3,1,4,2,9,5
MIR887,0,0,0,0,0,0
MARCH11,63,35,38,22,30,23
LOC101929505,6,7,7,2,1,0
ZNF622,3824,2836,2872,6896,9413,5810
FAM134B,149,122,113,277,469,246
LOC101929524,327,227,228,484,758,678
MYO10,40275,20815,32260,38172,50106,39871
LOC285696,317,208,247,102,168,141
BASP1,23183,16870,17606,7767,10734,9289
CYP4Z1,5,1,6,3,7,2
LOC646012,0,0,0,0,0,0
FTH1P10,0,0,2,0,1,1
LOC401177,0,0,0,1,2,0
LOC101929544,1,1,0,1,0,0
gene10435,0,0,0,0,0,0
LOC100533626,0,0,1,2,0,1
LOC646241,0,0,0,0,2,2
CYP4A22,10,2,4,8,8,3
CDH18,21,18,19,32,46,22
GUSBP1,1332,1015,1050,1579,2429,1781
LOC100506217,258,165,197,231,367,260
CDH12,419,352,283,50,72,38
HSPD1P1,22,11,8,12,20,7
PMCHL1,0,0,0,0,0,0
LOC101929617,2,2,3,1,0,0
PRDM9,0,0,0,2,2,1
LOC503540,2,1,1,1,3,0
CDH10,272,195,177,36,45,20
LOC340107,0,0,0,0,0,0
LINC00853,11,7,11,13,17,7
MSNP1,2,0,2,4,2,1
CDH9,1509,1003,1117,21,31,32
LINC01021,920,590,745,464,686,460
LSP1P3,0,0,0,0,0,0
SUCLG2P4,0,0,0,0,0,0
LOC101929645,8,5,11,4,12,7
LOC101929660_variant1,0,0,0,0,0,0
PDZK1IP1,0,2,1,1,1,2
LOC101929681,0,0,0,0,0,0
RPL19P11,0,4,2,0,4,0
CDH6,133,121,133,371,553,328
DROSHA,10589,5963,8293,7949,15955,13792
C5orf22,6686,4660,4920,8429,13340,8423
TAL1,35,20,32,47,63,31
PDZD2,2906,1531,2250,824,1596,1244
RPL9P17,15,7,8,4,4,3
RPL21P56,9,14,1,11,7,5
RPL5P14,2,1,2,4,3,1
MIR4279,0,0,0,0,0,0
GOLPH3,14963,10214,11089,15613,23510,13182
RPL27P10,7,4,5,6,6,3
MTMR12,13852,7846,10435,17306,24418,15802
ZFR,28807,21457,21692,26843,40702,30332
LOC100129534,435,261,341,402,619,419
STIL,6390,5441,4567,10256,17895,11369
MIR579,0,0,0,0,0,0
SUB1,25051,21244,18354,33955,53257,30181
NPR3,9,5,8,158,305,153
LOC340113,0,0,0,1,0,1
RPS8P8,9,7,5,8,11,4
TARS,54789,41447,39005,75567,104679,70061
ADAMTS12,5832,3494,4311,3455,5029,3511
CMPK1,6137,4657,4624,5092,7375,4608
RXFP3,4,3,7,78,102,80
SLC45A2,4,3,3,4,5,6
PSMC6P3,0,0,0,0,0,0
C1QTNF3-AMACR,52,98,12,76,33,23
AMACR,2977,2198,2219,2781,3963,2195
C1QTNF3,126,119,103,17,39,20
LOC646652,1009,685,878,1252,2067,1414
RAI14,14448,9802,10649,17320,26529,18422
FOXE3,2,1,4,13,20,21
LOC101929704,161,90,120,42,73,29
TTC23L,72,54,57,50,75,42
RAD1,5699,4237,4232,9387,13927,7052
BRIX1,6892,4944,5066,14493,20076,13506
DNAJC21,10376,7137,7879,15301,21072,15369
AGXT2,0,0,0,3,4,1
PRLR,1199,941,825,915,1475,953
SPEF2,287,216,238,203,317,197
IL7R,1,0,0,16,35,20
FOXD2-AS1,19,11,6,2,9,4
CAPSL,16,11,12,7,6,10
LOC100506406,0,0,0,0,1,0
UGT3A1,1117,819,766,442,645,360
UGT3A2,2826,1929,2089,2945,4776,2857
LMBRD2,1554,1242,1178,1530,2483,1587
MIR580,0,0,0,0,0,0
SKP2,13198,9654,9038,14258,20340,11576
NADK2,5788,4267,4268,6869,10787,5358
RANBP3L,19,19,19,16,37,12
FOXD2,4,7,5,2,7,1
SLC1A3,2021,1566,1639,1076,1589,1039
LOC646719,2182,1775,1681,1486,2548,1533
NIPBL,13417,4238,14229,17254,19013,26851
KRT18P31,71,59,73,98,220,143
C5orf42,5831,4463,4265,2735,4841,3172
RPS4XP6,7,7,6,2,9,8
OFD1P17,19,10,13,21,38,32
NUP155,21051,17304,14710,27024,44067,23934
RPL21P24,0,0,0,0,0,0
WDR70,6923,5570,5134,4895,6809,4610
GDNF,165,90,135,9,18,13
GDNF-AS1,99,77,72,13,12,15
LOC101929745,0,0,0,2,3,3
EGFLAM,42,32,31,49,63,33
EGFLAM-AS4,4,3,5,3,6,7
EGFLAM-AS2,3,0,0,0,0,0
LIFR,8157,5804,5557,6624,9871,5225
LIFR-AS1,251,162,180,110,186,112
MIR3650,0,0,0,0,0,0
LOC101929768,0,0,0,1,1,0
LOC101926904,0,1,0,1,0,0
OSMR,330,177,242,1074,1531,1086
RICTOR,10319,7846,7339,7190,14954,9149
FYB,0,0,0,2,5,2
C9,3,2,1,3,5,3
TRABD2B,384,182,353,244,391,404
DAB2,742,471,510,701,1137,779
LOC101926921,0,0,0,0,0,0
LOC101926940,0,0,0,2,3,1
PTGER4,84,52,44,712,960,560
TTC33,3531,2332,2539,1823,2891,1570
PRKAA1,5460,4139,3830,4735,7838,4429
LOC100506548,11599,7950,8579,6405,9041,5660
RPL37,111667,91845,85998,111592,150654,99250
SNORD72,0,0,0,0,0,0
CARD6,169,124,138,322,538,368
C7,14,9,12,39,42,28
MROH2B,0,0,0,0,0,0
C6,0,0,0,0,0,2
PLCXD3,5,2,11,30,54,32
OXCT1,9268,6681,7211,10952,14970,9668
C5orf51,5891,4842,4127,4960,9510,5151
SKINTL,3,4,5,2,4,1
FBXO4,106,86,71,174,237,124
LOC101926960,27,15,25,34,49,33
GHR,214,134,169,180,264,165
LOC101926985,0,1,4,5,10,8
CCDC152,4085,2860,3357,4487,6908,4394
RER1,8037,5790,6193,10229,13986,7400
SLC5A9,7,6,7,7,10,12
SEPP1,12417,8440,8101,1316,1854,941
LOC648987,395,300,316,864,1116,985
LOC101927030,1,2,6,8,9,6
ANXA2R,2,3,4,7,6,3
LOC153684,3,3,4,12,23,10
LOC100132356,147,91,98,140,230,136
LOC101929699,14,7,12,10,10,6
LOC100506639,519,324,366,398,587,410
ZNF131,6558,4999,5245,11829,17107,11881
NIM1,5,7,6,5,4,2
HMGCS1,16431,9179,13675,85401,116134,74334
CCL28,15,4,20,7,16,7
C5orf28,1150,798,920,1001,1582,795
C5orf34,1430,1260,1146,2602,4095,2330
SPATA6,2377,1554,1826,1499,2547,1607
PAIP1,15240,12609,11108,21652,31836,17519
NNT-AS1,817,555,606,834,1290,805
NNT,5756,3513,4322,4452,5910,3297
RPL29P12,4,0,1,6,7,4
FGF10,9,3,6,4,20,6
LOC101927075,0,0,0,0,0,0
LOC100506674,300,218,182,176,245,132
MRPS30,7449,6163,5689,11900,17966,11566
HCN1,747,448,502,393,710,459
EMB,8673,7018,6684,13758,22387,12775
LOC202319,1,1,0,7,3,0
PARP8,5456,3893,4287,7804,11342,8076
LOC100287592,0,0,0,1,1,1
RPS10P12,0,0,0,1,0,0
LOC642366,5,7,5,18,26,13
ISL1,12,5,9,30,49,31
LOC644462,39,48,30,42,60,25
PELO,3538,2790,2617,8109,11303,5879
ITGA1,747,515,509,1289,1807,1148
ITGA2,2275,1516,1589,4486,6726,4155
MOCS2,2520,2076,1832,2314,3632,2388
LOC257396,510,356,352,258,350,257
FST,6366,5195,5258,1356,1969,1038
NDUFS4,7341,6496,5420,6491,9255,4879
ASS1P9,1,2,0,0,0,1
ARL15,1025,505,1080,582,790,767
MIR581,0,0,0,0,0,0
MIR4459,0,0,0,0,0,0
HSPB3,0,1,0,0,0,0
SNX18,4806,3610,3726,5603,8285,4910
AGBL4,88,69,65,44,74,28
ESM1,0,0,0,2,2,1
GZMK,1,1,0,0,1,1
GZMA,0,0,1,0,0,0
CDC20B,7,4,3,14,30,18
GPX8,10351,8031,7460,12164,18149,10631
MIR449A,0,0,0,0,0,0
MIR449B,0,0,0,0,0,0
MIR449C,0,0,0,0,0,0
MCIDAS,3,4,3,20,24,15
CCNO,5,4,11,7,18,5
BEND5,1319,845,912,434,552,396
DHX29,10769,8219,8008,12737,18007,11111
LOC101928366,3,3,3,1,3,0
SKIV2L2,29817,21788,21767,30496,41560,26941
PPAP2A,3457,2552,2511,4253,5893,3303
MIR5687,0,0,0,0,0,0
RNF138P1,398,321,336,725,1280,794
SLC38A9,4125,3166,2828,6279,8986,5156
DDX4,2,2,2,19,33,16
LOC101929721,0,0,0,0,0,0
LOC101928393,0,0,0,0,0,0
IL31RA,13,19,20,40,45,22
IL6ST,5426,4310,4052,5827,9698,5241
FLJ31104,305,189,241,384,569,418
ANKRD55,0,0,1,1,3,3
LOC101928419,0,0,0,0,0,0
RPL17P22,5,11,2,14,12,1
PSMC1P4,0,0,0,1,0,0
RNU6ATAC2P,0,0,0,0,0,0
RPL26P19,0,1,1,0,3,0
LOC101928448,0,0,0,0,0,0
MAP3K1,8567,6271,6025,11845,18451,10351
SETD9,600,474,437,961,1364,653
MIER3,10849,9058,8101,11140,19173,10971
PEX10,3340,2310,2609,3716,4860,3002
GPBP1,29853,23793,21535,31001,46422,26437
ACTBL2,0,0,0,0,0,0
LOC100996645,0,0,0,0,0,0
LOC101928505,0,0,2,1,5,0
LOC101928539,1,2,3,2,6,0
LOC101928569,0,0,0,0,0,0
PLK2,1132,860,817,27927,38377,21878
ELAVL4,310,212,223,327,500,336
GAPT,0,0,1,2,4,4
MIR548AE2,0,0,0,0,0,0
LOC101928600,3330,2011,2804,3271,5354,3307
RAB3C,3221,2472,2366,1434,2259,1444
PDE4D,112,100,92,1343,1982,1137
NDUFB4P2,1,3,1,1,1,1
MIR582,0,0,0,0,0,0
RPL31P8,2,0,1,1,0,0
RPS2P11,10,7,3,5,14,17
PART1,59,45,73,57,110,75
DEPDC1B,8840,5645,6688,11646,15503,8763
KRT8P31,9,2,6,5,6,9
ELOVL7,1458,1048,1095,1899,2772,1450
ERCC8,2983,2564,2221,2401,3588,1816
NDUFAF2,1713,1280,1404,3562,4597,4180
SMIM15,6773,4756,5127,10966,16422,9402
LOC101928630,0,0,5,3,4,2
ZSWIM6,3171,1368,2743,2672,4015,3798
LOC100421561,63,42,46,72,123,83
RPL3P6,4,7,15,19,16,9
C5orf64,39,25,24,56,71,60
LOC101928651,0,0,1,0,2,2
LOC100506526,0,1,0,0,0,0
KIF2A,15145,10597,11902,16664,28365,19029
DIMT1,4122,3169,3064,4200,6160,3765
IPO11,10856,5779,8928,14923,19301,11934
CKS1BP3,5,15,14,17,24,13
IPO11-LRRC70,729,335,580,1507,1802,1315
LRRC70,62,47,66,185,273,150
ISCA1P1,4,8,0,7,8,10
HTR1A,722,449,603,89,123,109
RNF180,641,472,425,793,1245,846
DMRTA2,2,3,0,2,1,2
RGS7BP,128,103,81,556,877,535
FAM159B,439,356,303,408,561,490
SREK1IP1,9101,6736,7188,8299,12057,8259
CWC27,8595,4323,7124,8432,11341,10419
LOC101928713,0,0,0,0,0,0
ADAMTS6,1377,1014,1030,244,339,226
RPS2P23,4,4,6,2,6,1
FAF1,9088,6540,6605,9750,13399,8552
CENPK,3528,2941,2652,4212,6041,3332
PPWD1,6989,5029,5464,7621,10469,7157
TRIM23,4134,3199,3095,5001,7159,3528
TRAPPC13,2986,2731,2341,4733,6954,3412
SGTB,3287,2280,2563,6637,9876,6373
NLN,25379,17828,19140,26910,40350,28300
ERBB2IP,13930,10524,10280,16624,24990,15455
LOC100303749,11,8,9,13,22,6
SREK1,12388,7280,10163,17269,23902,18434
LOC101928741,0,0,0,11,6,6
LOC101928769,0,0,0,0,0,0
MAST4,1085,511,768,2027,3032,2291
LOC101928794,20,20,22,39,69,43
CD180,0,0,0,1,4,3
LOC101928819,0,0,0,2,0,0
RPL21P55,0,0,0,0,0,0
LOC101928858,45,43,45,35,64,53
EEF1B2P2,0,1,0,0,0,0
PIK3R1,3613,1587,3032,4548,6755,5129
LOC101928885,0,3,2,10,14,10
LOC100130639,0,0,0,0,0,0
SLC30A5,7528,5696,5410,8120,11578,5570
CCNB1,27305,21444,20262,49556,64146,32235
CENPH,10614,9343,7864,14826,22640,11853
MRPS36_variant1,2581,2177,1872,3034,4069,1954
CDKN2C,3,3,3,8,4,7
CDK7_variant2,4680,3679,3123,7759,11520,5637
CCDC125_variant1,176,98,133,183,373,189
CFL1P5_variant1,0,0,0,0,0,0
CHCHD2P2_variant2,19,12,14,17,13,16
