Gene,0hrs.RNASeq_REPLICANT.1,0hrs.RNASeq_REPLICANT.2,0hrs.RNASeq_REPLICANT.3,72hrs.RNASeq_REPLICANT.1,72hrs.RNASeq_REPLICANT.2,72hrs.RNASeq_REPLICANT.3
LOC101928172,53,81,51,46,45,41
CBR4,5406,5122,3105,7426,7267,7022
SH3RF1,3230,3013,2331,6298,5124,5332
RPL6P12,2,1,3,2,4,3
NEK1,2996,2916,2531,5555,4981,4869
CLCN3,9162,8711,5733,16166,14863,14627
RPL6P1,0,0,0,1,1,0
C4orf27,4220,3922,2283,7428,6824,7247
LOC100506085,226,289,227,123,98,93
MFAP3L,1462,1396,989,2196,1931,1979
LOC101928198,0,0,0,1,0,0
AADAT,909,979,700,1187,1022,1013
LOC101928223,36,29,7,18,16,19
LOC100506107,0,0,0,0,0,0
MAST2,6435,6400,5863,4614,3623,3772
LOC100506122,0,2,2,0,0,0
LOC101929135,0,0,0,0,0,0
LOC101928288,84,105,33,15,11,18
LOC441052,15,10,7,1,2,3
GALNTL6,17,22,9,3,1,1
LOC101928314,1,0,0,0,0,0
GALNT7,21544,20137,14112,12371,11543,11919
MIR548T,0,0,0,0,0,0
HMGB2,30289,26992,16545,86373,79558,76989
TMA16P2,17,20,9,14,14,16
SAP30,2481,2407,1455,2997,2791,2541
LOC101928383,3,6,1,12,10,6
SCRG1,4,2,0,8,5,6
RPL5P11,3,0,0,3,5,5
LOC101928409,3,1,1,11,16,18
LOC101928439,0,0,0,0,0,0
HAND2,1,0,0,20,6,5
HAND2-AS1,0,0,0,2,0,0
PIK3R3,6913,6783,4512,13446,10998,12477
LOC101928478,1,1,1,5,4,3
LOC101928509,3,8,6,6,3,3
FBXO8,1013,919,539,1776,1660,1671
CEP44,3061,2889,1475,5739,5513,5338
MIR4276,0,0,0,0,0,0
HPGD,246,177,122,7,7,3
GLRA3,7,5,4,9,6,6
LOC101928551,3,2,4,6,8,6
ADAM29,1,2,1,3,7,0
LOC101929626,6,0,5,0,3,4
TSEN2P1,0,0,0,0,0,0
GPM6A,553,436,254,273,265,218
LOC101928590,2,0,0,0,0,0
WDR17,907,873,528,964,810,840
SPATA4,2,2,3,6,4,13
ASB5,1,0,0,1,1,0
TSPAN1,3,4,1,6,6,12
SPCS3,23500,20845,11545,25092,23937,23196
VEGFC,100,86,74,110,93,104
NEIL3,1847,1699,1065,1972,1874,1884
AGA,1448,1279,705,1526,1319,1345
LOC285500,0,3,1,1,10,5
LOC285501,2,1,0,0,2,0
LOC101928656,2,1,1,0,1,0
RPL19P8,2,0,0,0,0,1
POMGNT1,5759,5507,3960,9280,7641,8007
LINC00290,1,0,1,1,0,0
LOC101928679,2,0,1,1,6,3
LOC101928703,20,31,13,43,23,24
MGC45800,1703,1751,1264,1915,1637,1543
TENM3,16940,15525,18240,29263,24588,23489
MIR1305,0,0,0,0,0,0
DCTD,6785,6292,4084,8875,7468,8126
LURAP1,454,475,321,326,254,275
FAM92A1P2,5,15,6,10,17,8
WWC2-AS2,264,265,152,497,411,418
WWC2,25971,24856,16225,19209,16909,16377
LOC101928734,4,4,0,4,2,0
CLDN22,0,0,0,0,0,0
CLDN24,6,9,3,10,17,9
CDKN2AIP,3970,3678,2253,5127,4498,4582
RAD54L,4117,4371,3659,4192,3149,3413
VTI1BP2,15,8,15,29,13,25
LOC389247,29,31,22,67,58,51
ING2,2271,2302,1530,3019,2577,2626
RWDD4,5475,4756,2509,4965,4766,4563
TRAPPC11,8394,7636,4677,15582,14698,14577
LOC101928783,346,369,283,423,293,373
LOC101929169,16,17,12,12,6,10
STOX2,5091,4666,3633,6064,4894,4943
ENPP6,45,53,25,34,18,19
C1orf86,3544,3623,2884,4824,3986,4284
LRRC41,7351,7094,4661,9566,7495,7855
LOC391722,5,4,2,1,1,3
LOC728175,6,3,7,6,5,10
IRF2,1172,1098,752,1927,1630,1607
CASP3,17562,15793,8617,7804,6752,7192
CCDC111,507,405,231,1264,1126,1286
MLF1IP,27476,24997,13837,22692,20205,20856
ACSL1,4619,4161,2508,94,81,95
SLED1,6,5,5,0,0,0
UQCRH,41935,39220,19903,31595,26394,28639
LOC731424,246,304,226,314,282,246
MIR3945,0,0,0,0,0,0
LOC100506229,0,0,0,0,0,0
MIR4455,0,0,0,0,0,0
LOC101928810,0,0,0,0,0,0
HELT,1,0,0,0,0,0
LOC101928877,0,0,0,0,0,0
LOC101928905,0,0,0,0,0,0
SLC25A4,8495,7925,5007,4894,4178,4417
KIAA1430,12201,11194,6310,16292,15830,14315
NSUN4,2112,1966,1631,1821,1605,1624
SNX25,3431,3358,2019,4967,4502,4269
LRP2BP,190,210,119,389,353,317
ANKRD37,65,73,39,375,326,361
UFSP2,5808,5286,3204,5239,4630,4724
C4orf47,111,114,80,500,539,465
CCDC110,602,529,349,323,358,350
PDLIM3,1280,1189,721,1290,1095,999
SORBS2,5473,5361,4658,1446,1177,1140
LOC101928929,1,0,0,0,0,0
TLR3,312,295,199,242,212,216
FAAH,956,1090,725,994,793,918
FAM149A,1633,1593,1069,1131,1022,948
FLJ38576,66,103,55,79,74,48
CYP4V2,858,1114,738,1115,908,767
KLKB1,3167,2900,1766,509,457,446
F11,77,65,55,0,2,2
LOC285441,2,1,3,3,4,4
SLC25A5P6,1,0,0,0,2,1
MTNR1A,50,40,32,42,42,40
FAT1,71364,65013,47242,138143,114977,111951
LOC729041,10,17,11,42,47,38
LOC339975,9,14,4,14,3,2
LOC100652955,0,0,0,0,0,0
LOC100506272,0,0,0,0,0,0
ZFP42,57872,55004,33259,22500,18963,19968
TRIML2,3213,3227,2159,181,144,153
TRIML1,1,1,1,2,1,0
LOC101929651,2,2,3,9,14,14
RPL7AP27,0,0,1,0,1,0
LOC401164,209,193,115,339,309,308
HSP90AA4P,18,13,3,12,12,12
LOC101928971,0,0,0,0,0,0
FRG1_variant1,2409,2137,1254,2694,2476,2482
TUBB7P_variant1,0,0,0,0,0,0
DUX4L9_variant1,0,0,0,0,0,0
DMBX1,7,11,7,4131,3031,3336
FRG2_variant2,0,0,0,1,0,0
DUX2_variant1,0,0,0,0,0,0
DUX4L7_variant2,0,0,0,0,0,0
DUX4L6_variant1,0,0,0,0,0,0
DUX4L5_variant2,0,0,0,0,0,0
DUX4L4_variant2,0,0,0,0,0,0
MKNK1-AS1,21,22,19,50,39,47
DUX4_variant1,0,0,0,0,0,0
DUX4L3_variant2,0,0,0,0,0,0
DUX4L2_variant1,0,0,0,0,0,0
MGC39584,3,4,4,17,10,12
LOC100996703,1,2,1,4,1,4
LOC101926992,0,1,0,0,0,0
MAFIP,2,5,2,0,4,0
PLEKHG4B,5214,5295,4329,12861,10154,10405
KNCN,1,2,1,1,1,1
LRRC14B,3,4,2,7,5,7
CCDC127,3161,2996,1880,4815,4022,4140
SDHA,11349,11046,7798,11098,9199,9825
PDCD6,11448,10335,6131,8546,7057,7224
LOC100421419,18,29,27,37,19,20
AHRR,161,137,115,140,113,122
LOC100310782,1,0,1,3,0,0
C5orf55,338,369,240,361,291,292
EXOC3,6190,6048,4116,5633,4723,4930
PP7080,1034,1031,730,1647,1385,1430
MKNK1,1280,1176,886,2334,1817,1964
SLC9A3,67,100,56,169,150,140
LOC100288152,535,719,551,1294,1126,1037
MIR4456,0,0,0,0,0,0
LOC100996325,5,5,9,9,13,10
CEP72,3109,3071,2296,3732,3074,3234
TPPP,428,446,391,824,604,643
ZDHHC11B,83,95,59,81,83,82
LOC101928768,205,196,140,246,197,179
ZDHHC11,701,789,640,1069,850,788
SKI,6289,6286,8888,7143,5764,5719
LOC101929673,0,3,0,4,8,2
BRD9,6828,7125,4877,8697,7182,7238
TRIP13,8729,8157,5167,6429,5341,5535
LOC100506688,33,60,45,60,41,50
NKD2,504,516,362,669,557,494
SLC12A7,7120,7587,7231,8213,6667,7614
MIR4635,0,0,0,0,0,0
LOC101928793,649,784,690,463,336,420
LOC101928857,6,4,3,10,7,5
SLC6A19,6,11,8,2,0,0
SLC6A18,0,5,3,0,3,1
MOB3C,957,950,622,533,382,421
TERT,2242,2442,1729,1989,1615,1625
MIR4457,0,0,0,0,0,0
CLPTM1L,19275,18158,11008,10837,8796,9145
LOC101928884,35,52,92,67,52,63
LOC100506791,1,0,1,0,1,2
SLC6A3,108,102,84,134,78,93
LPCAT1,47433,47498,32236,27063,23117,24024
SDHAP3,496,634,417,812,695,666
LOC728613,638,685,478,1029,964,849
LOC100132773,12,3,7,12,12,10
ATPAF1,7413,6935,4676,9015,7931,8374
MIR4277,0,0,0,0,0,0
LOC101929003,6,9,1,0,1,3
MRPL36,3931,3639,2316,2008,1674,1753
NDUFS6,14871,13670,9866,9144,7641,8355
LOC101929034,0,0,0,0,0,0
IRX4,102,77,51,43,44,51
LOC101929056,0,2,0,0,1,1
LOC101929081,0,0,1,0,1,0
LOC101929108,18,13,6,25,21,15
LOC100506858,0,0,0,1,0,0
TEX38,3,10,6,6,6,6
IRX2,2548,2548,1764,21044,17972,16492
C5orf38,49,52,32,1073,880,812
LINC01019,0,0,0,2,0,0
IRX1,191,198,138,25770,20552,20478
LOC101929153,0,0,0,0,0,0
LINC01020,0,0,0,0,0,0
LOC101929176,180,222,172,134,100,84
ADAMTS16,2196,2363,1539,582,472,454
EFCAB14-AS1,2,3,1,2,4,1
LOC101929200,100,107,54,93,60,74
KIAA0947,28757,26544,18762,23508,20075,20104
LOC101929214,0,0,0,0,0,0
FLJ33360,4,7,9,16,14,8
MED10,777,799,753,965,852,944
UBE2QL1,76,48,39,95,99,101
LINC01018,219,163,120,145,138,123
NSUN2,26524,25555,17618,12914,11444,11776
SRD5A1,4534,3989,2279,4138,3569,3433
EFCAB14,7448,7037,6281,8815,7337,7625
LOC100505625,3,3,2,5,3,1
PAPD7,3921,3885,3085,4739,3840,3836
MIR4278,0,0,0,0,0,0
LOC101929232,40,45,27,28,28,27
LOC442132,0,9,4,3,1,1
LOC101929261,3,4,2,0,1,0
ADCY2,8460,8620,6459,964,715,790
C5orf49,104,69,61,97,77,71
LOC101929349,0,0,0,2,1,1
MTRR,6756,6499,4162,4635,3947,4100
FASTKD3,2149,2087,1101,1827,1639,1562
LOC729506,0,0,0,0,0,0
MIR4458HG,1,4,1,1,0,4
MIR4458,0,0,0,0,0,0
LOC101929307,0,0,0,0,0,0
LOC101929284,0,0,0,0,0,0
SEMA5A,2256,2061,1801,9443,7309,7442
CYP4B1,3,2,5,3,3,4
MIR4636,0,0,0,0,0,0
LOC101929338,7,8,9,38,30,25
SNHG18,656,693,377,1560,1283,1369
SNORD123,0,0,0,0,0,0
LOC101929359,0,0,0,0,0,0
TAS2R1,1,0,1,0,3,0
LOC285692,0,0,0,1,0,1
FAM173B,2300,2146,1194,1613,1401,1481
CCT5,133958,120451,73158,79853,68982,70110
CMBL,2064,2177,1867,2097,1693,2095
CYP4Z2P,0,0,0,0,0,1
MARCH6,17194,16788,12542,22854,20573,21228
ROPN1L-AS1,1,3,2,7,3,6
ROPN1L,30,24,12,8,5,10
LOC101929379,0,0,0,0,0,0
RPL30P7,0,0,1,0,0,0
LOC101929412,0,1,0,0,0,0
LOC389273,0,0,0,0,0,0
ANKRD33B,9533,9229,7397,3982,3371,3198
DAP,2978,3091,3392,4257,3382,4082
LOC100533627,0,0,0,0,0,0
CTNND2,2877,2638,2379,4661,3780,3902
CT49,0,0,0,0,0,0
RPL29P13,2,1,0,0,0,0
DNAH5,212,230,141,727,658,639
TRIO,22218,20188,13685,21349,18085,17151
FAM105A,2052,1940,1078,2123,1715,1761
MORN1,484,519,344,1542,1355,1239
CYP4A11,18,21,28,34,47,31
FAM105B,7279,6841,4304,7962,6750,6963
ANKH,803,736,607,452,345,353
LOC100130744,123,157,107,199,135,167
MIR4637,0,0,0,0,0,0
LOC101929454,0,0,0,0,0,0
CYP4X1,390,415,238,161,144,145
FBXL7,1181,1341,2384,2520,1952,1966
LOC101929472,3,3,4,10,4,2
MIR887,0,0,0,0,0,0
MARCH11,9,9,9,77,61,56
LOC101929505,6,5,7,3,0,0
ZNF622,6527,6076,3724,3813,3213,3348
FAM134B,431,436,276,153,142,99
LOC101929524,268,328,334,409,332,263
MYO10,45223,43670,32196,55106,45077,45525
LOC285696,91,106,71,164,118,94
BASP1,16226,14900,9808,18203,16433,14704
CYP4Z1,2,1,4,1,5,1
LOC646012,0,0,0,0,1,0
FTH1P10,1,0,1,0,1,0
LOC401177,0,1,0,0,0,0
LOC101929544,0,2,3,0,0,0
gene10435,0,0,0,0,0,0
LOC100533626,2,0,0,0,4,2
LOC646241,0,0,0,0,0,0
CYP4A22,2,0,0,6,5,3
CDH18,36,47,28,10,8,14
GUSBP1,1315,1273,1072,1801,1514,1451
LOC100506217,162,174,121,348,272,260
CDH12,58,47,22,1339,1198,1159
HSPD1P1,20,25,11,11,14,12
PMCHL1,0,0,0,0,0,0
LOC101929617,0,0,0,2,1,2
PRDM9,1,3,1,1,3,0
LOC503540,0,2,1,0,0,0
CDH10,20,31,19,159,102,140
LOC340107,0,0,0,0,0,0
LINC00853,4,2,1,14,15,11
MSNP1,2,3,2,1,2,1
CDH9,381,398,268,2657,2327,2511
LINC01021,489,593,478,899,774,681
LSP1P3,0,0,0,0,0,0
SUCLG2P4,0,0,0,0,0,0
LOC101929645,3,5,2,4,3,4
LOC101929660_variant1,0,0,0,0,0,0
PDZK1IP1,0,1,2,4,1,2
LOC101929681,0,0,0,0,0,0
RPL19P11,4,3,0,6,5,1
CDH6,577,590,445,2012,2022,1621
DROSHA,9062,8982,9884,11208,9072,9535
C5orf22,6942,6256,4205,7713,6731,6814
TAL1,25,7,12,13,20,19
PDZD2,1292,1172,1257,1077,857,818
RPL9P17,5,6,3,6,6,4
RPL21P56,7,11,6,9,8,7
RPL5P14,2,2,0,3,0,2
MIR4279,0,0,0,0,0,0
GOLPH3,17924,16448,10322,14677,13046,12309
RPL27P10,4,4,3,5,6,5
MTMR12,14627,14229,10163,9804,8313,8516
ZFR,33457,30439,21349,31320,27699,27811
LOC100129534,134,147,128,429,316,362
STIL,8060,7507,5935,7874,6571,6660
MIR579,0,0,0,0,0,0
SUB1,36096,31633,17660,24896,24002,23801
NPR3,11,12,5,15,7,7
LOC340113,0,1,0,0,0,0
RPS8P8,13,4,2,20,14,13
TARS,121915,111428,68094,26673,24036,24161
ADAMTS12,4951,4321,3590,4364,3695,3712
CMPK1,6425,5588,3374,7135,6579,6655
RXFP3,13,10,11,6,9,4
SLC45A2,3,2,7,3,0,3
PSMC6P3,0,0,1,0,0,1
C1QTNF3-AMACR,23,40,0,118,138,80
AMACR,2468,2406,1413,2966,2625,2732
C1QTNF3,70,62,35,203,159,155
LOC646652,918,906,716,1752,1509,1292
RAI14,27092,26063,18963,13543,11849,11861
FOXE3,12,9,10,9,8,4
LOC101929704,51,52,28,188,149,161
TTC23L,28,42,28,99,95,100
RAD1,8676,8172,5042,6840,6080,6112
BRIX1,13463,12769,7668,8566,7730,7669
DNAJC21,11665,11374,7251,12857,11399,10984
AGXT2,0,0,0,0,0,0
PRLR,844,667,574,580,543,450
SPEF2,88,124,37,474,443,372
IL7R,0,1,0,0,0,0
FOXD2-AS1,2,1,3,22,24,18
CAPSL,6,1,1,6,4,7
LOC100506406,0,0,0,0,0,0
UGT3A1,512,472,294,1295,1122,1173
UGT3A2,4624,4286,3191,2591,2131,2168
LMBRD2,1439,1288,820,1649,1532,1432
MIR580,0,0,0,0,0,0
SKP2,24073,22055,13302,19426,16518,17597
NADK2,4305,3974,2175,6789,6181,6251
RANBP3L,5,6,6,16,28,17
FOXD2,0,1,5,13,17,9
SLC1A3,3421,3249,2217,2542,1849,2185
LOC646719,1906,1718,1040,2825,2783,2440
NIPBL,14286,14777,17092,22134,19052,20384
KRT18P31,47,58,55,110,114,95
C5orf42,2906,2694,1808,6789,5928,5419
RPS4XP6,3,4,2,7,3,4
OFD1P17,15,13,9,25,22,22
NUP155,29295,26155,17958,23022,19132,19433
RPL21P24,0,0,0,0,0,0
WDR70,7304,6651,4136,8274,7044,7199
GDNF,22,28,17,104,78,87
GDNF-AS1,12,20,24,91,61,69
LOC101929745,0,0,0,0,0,0
EGFLAM,29,28,26,239,185,211
EGFLAM-AS4,4,2,4,4,3,3
EGFLAM-AS2,0,0,0,0,0,1
LIFR,6191,5674,3425,6470,5894,5461
LIFR-AS1,91,89,53,369,371,333
MIR3650,0,0,0,0,0,0
LOC101929768,0,1,0,1,0,0
LOC101926904,0,0,0,0,0,1
OSMR,621,596,492,241,183,199
RICTOR,5655,5422,5104,8076,7676,7472
FYB,1,2,0,0,0,0
C9,18,17,7,0,0,0
TRABD2B,359,372,367,693,549,622
DAB2,649,682,518,1564,1364,1340
LOC101926921,0,0,0,0,0,0
LOC101926940,0,0,0,0,1,0
PTGER4,119,134,72,26,17,25
TTC33,2104,1777,1019,4220,4055,3927
PRKAA1,5132,4536,2792,5821,5492,5093
LOC100506548,4969,5268,3477,13341,12155,12044
RPL37,121070,113451,73712,144324,119490,124046
SNORD72,1,0,0,0,0,0
CARD6,138,140,129,87,85,67
C7,22,34,21,14,8,6
MROH2B,0,0,0,0,0,0
C6,0,0,0,0,0,0
PLCXD3,31,22,11,5,5,4
OXCT1,10931,9816,6305,9284,8181,8272
C5orf51,7392,6111,4102,5833,4615,4535
SKINTL,7,5,2,9,12,8
FBXO4,89,78,60,154,133,169
LOC101926960,24,37,18,24,22,23
GHR,68,81,76,99,95,115
LOC101926985,1,1,0,4,1,0
CCDC152,2974,2786,1702,4815,4721,4579
RER1,12009,11321,6806,9474,7809,8490
SLC5A9,7,8,12,13,10,7
SEPP1,3518,3229,1889,1509,1395,1300
LOC648987,528,523,392,515,414,393
LOC101927030,4,1,2,5,3,3
ANXA2R,2,3,2,3,2,3
LOC153684,3,0,2,12,8,9
LOC100132356,91,81,57,181,180,154
LOC101929699,17,17,4,16,10,16
LOC100506639,195,208,165,654,558,538
ZNF131,8474,7988,5108,8976,8213,7956
NIM1,2,1,2,6,4,8
HMGCS1,151589,138412,92662,13068,11244,12195
CCL28,7,7,5,10,6,5
C5orf28,775,691,428,1064,1062,960
C5orf34,1750,1685,983,1466,1394,1369
SPATA6,1522,1458,1032,3148,2691,2639
PAIP1,18932,16856,9125,18469,17340,16798
NNT-AS1,493,431,291,1215,1076,1203
NNT,4508,4262,2614,6778,5867,6092
RPL29P12,3,2,2,4,4,1
FGF10,55,61,41,4,0,7
LOC101927075,0,1,1,0,0,0
LOC100506674,93,84,39,331,273,255
MRPS30,11220,10030,6489,6759,6104,5825
HCN1,464,408,323,94,89,82
EMB,11716,10082,6138,8255,7706,7527
LOC202319,2,1,2,2,4,4
PARP8,4458,4255,3122,7022,6121,6261
LOC100287592,0,0,0,0,1,0
RPS10P12,1,0,0,2,0,0
LOC642366,7,5,9,8,6,9
ISL1,13,32,15,8,3,9
LOC644462,33,34,14,53,44,39
PELO,5957,5534,3434,3759,3026,3148
ITGA1,1534,1485,1007,662,545,611
ITGA2,2283,2135,1431,2018,1746,1804
MOCS2,2326,2152,1485,3049,2674,2817
LOC257396,440,360,250,578,533,547
FST,2265,2269,1432,22941,19364,19879
NDUFS4,6561,5798,3368,8416,7924,7596
ASS1P9,2,0,0,0,1,1
ARL15,1058,1083,1004,1581,1496,1747
MIR581,0,0,0,0,0,0
MIR4459,0,0,0,0,0,0
HSPB3,0,0,0,0,0,0
SNX18,5267,4641,3043,6836,6294,5875
AGBL4,73,77,51,118,89,107
ESM1,0,0,1,0,0,0
GZMK,1,1,0,0,1,1
GZMA,0,1,0,0,0,0
CDC20B,3,8,2,3,0,0
GPX8,13204,12199,7659,13018,11663,12171
MIR449A,0,0,0,0,0,0
MIR449B,0,0,0,0,0,0
MIR449C,0,0,0,0,0,0
MCIDAS,1,4,2,2,2,5
CCNO,5,3,1,21,23,15
BEND5,670,661,381,1587,1345,1402
DHX29,16925,15782,9541,10400,8936,9356
LOC101928366,0,3,0,1,2,3
SKIV2L2,37920,35238,21155,32036,27572,28973
PPAP2A,4660,4257,2524,1745,1543,1525
MIR5687,0,0,0,0,0,0
RNF138P1,397,528,330,304,276,252
SLC38A9,7351,6725,3964,3928,3542,3589
DDX4,6,3,1,5,0,2
LOC101929721,0,0,0,0,0,0
LOC101928393,0,0,0,0,0,0
IL31RA,34,42,14,12,9,7
IL6ST,2596,2411,1596,5315,4914,4731
FLJ31104,193,285,234,302,264,245
ANKRD55,0,0,1,0,0,0
LOC101928419,0,0,0,0,0,0
RPL17P22,3,5,4,11,17,11
PSMC1P4,0,0,0,0,0,0
RNU6ATAC2P,0,0,0,0,0,0
RPL26P19,1,3,0,0,0,2
LOC101928448,0,0,0,1,0,0
MAP3K1,7632,6895,4375,8296,7396,7326
SETD9,733,734,420,630,605,530
MIER3,9838,8698,5573,12434,11795,11461
PEX10,4463,4524,2799,4078,3309,3401
GPBP1,25126,22963,13571,34345,31064,30234
ACTBL2,0,0,0,0,0,0
LOC100996645,0,0,0,0,0,0
LOC101928505,0,0,0,0,0,0
LOC101928539,2,0,0,2,2,1
LOC101928569,0,0,0,0,0,0
PLK2,1759,1749,1037,1148,941,1004
ELAVL4,187,162,91,546,497,477
GAPT,3,2,4,0,0,1
MIR548AE2,0,0,0,0,0,0
LOC101928600,1967,2091,1815,2731,2318,2122
RAB3C,2758,2514,1948,2980,2495,2610
PDE4D,443,438,272,180,146,171
NDUFB4P2,0,2,0,0,1,2
MIR582,0,0,0,0,0,0
RPL31P8,0,0,0,0,0,0
RPS2P11,11,7,10,9,7,8
PART1,46,68,36,85,69,67
DEPDC1B,13155,12316,7341,13867,12839,12944
KRT8P31,7,4,5,2,1,1
ELOVL7,1379,1274,689,809,757,757
ERCC8,3050,2734,1551,3002,2687,2848
NDUFAF2,3598,3378,2086,2418,2145,2317
SMIM15,9703,8745,5419,7337,7091,7214
LOC101928630,2,1,0,6,2,4
ZSWIM6,1659,1576,1401,6052,4937,5309
LOC100421561,51,54,36,88,102,54
RPL3P6,9,4,6,26,16,20
C5orf64,32,35,14,30,37,31
LOC101928651,2,2,0,0,0,0
LOC100506526,0,0,0,0,0,0
KIF2A,17820,16531,14164,15672,14319,14415
DIMT1,6956,6402,3682,4308,3901,3988
IPO11,16423,15563,10078,14314,13102,13514
CKS1BP3,19,20,9,1,31,18
IPO11-LRRC70,1174,1387,716,1298,1272,1224
LRRC70,34,32,30,131,135,129
ISCA1P1,4,2,2,8,0,1
HTR1A,590,611,483,774,467,579
RNF180,332,344,195,746,829,671
DMRTA2,1,2,1,8,3,9
RGS7BP,883,855,628,98,87,71
FAM159B,494,458,324,373,321,331
SREK1IP1,7874,7153,4229,9208,8872,8869
CWC27,10713,10295,7743,10687,10027,10307
LOC101928713,0,0,0,0,0,0
ADAMTS6,371,387,255,1176,1120,1059
RPS2P23,1,1,1,2,10,9
FAF1,10246,9342,5994,10996,9524,9480
CENPK,5066,4458,2461,4907,4670,4753
PPWD1,8547,8172,5400,8343,7613,7676
TRIM23,3908,3642,1914,4321,3995,4032
TRAPPC13,4132,3750,2048,3872,3491,3490
SGTB,4363,4116,2680,2185,1997,1818
NLN,40608,38191,27321,17822,14587,15368
ERBB2IP,11876,11065,7150,18012,17013,16207
LOC100303749,5,4,5,16,10,1
SREK1,12808,12571,8253,17935,16243,15644
LOC101928741,0,2,1,1,0,0
LOC101928769,0,0,0,0,0,0
MAST4,748,701,596,802,677,639
LOC101928794,37,34,26,12,9,11
CD180,0,4,0,0,0,0
LOC101928819,0,0,1,0,0,0
RPL21P55,0,1,0,0,0,0
LOC101928858,14,17,17,55,47,31
EEF1B2P2,2,0,0,2,2,1
PIK3R1,2602,2549,2100,4249,3852,3821
LOC101928885,8,8,2,0,2,1
LOC100130639,0,0,0,0,0,0
SLC30A5,8380,7620,4114,7899,7327,7031
CCNB1,41983,38683,21796,34386,29572,30776
CENPH,10049,9203,4819,16730,15989,15722
MRPS36_variant1,3103,2757,1447,2393,2233,2249
CDKN2C,3,2,3,5,8,13
CDK7_variant2,6756,5957,3578,3882,3969,4060
CCDC125_variant1,139,125,99,215,250,243
CFL1P5_variant1,3,0,0,0,0,0
CHCHD2P2_variant2,20,14,11,8,6,17
TAF9_variant1,8208,7286,4596,6419,5986,5622
