Gene,0hrs.RNASeq_REPLICANT.1,0hrs.RNASeq_REPLICANT.2,0hrs.RNASeq_REPLICANT.3,48hrs.RNASeq_REPLICANT.1,48hrs.RNASeq_REPLICANT.2,48hrs.RNASeq_REPLICANT.3
LOC100506013,15767,13725,7937,14274,23483,12653
RPL26P16,9,8,4,3,1,0
LOC101059914,2,3,0,0,0,0
RPS15AP10,60,70,76,84,115,118
NACA3P,1,1,2,5,0,0
TRIM61,1854,1844,1164,2379,3258,2059
FAM218A,228,246,155,350,521,337
RPL21P51,15,22,6,11,19,5
TRIM60,1,1,1,3,5,3
RPL7AP16,89,115,76,100,163,99
TMEM192,2248,2202,1525,2682,3857,2731
KLHL2,2066,1950,1139,3008,4306,2465
GK3P,19,8,10,27,60,33
MSMO1,41217,36076,20512,22457,33612,17474
CPE,3666,3334,1996,3180,4538,2689
MIR578,0,0,0,0,0,0
HADHAP1,11,9,8,29,44,19
LOC402191,0,0,0,0,0,0
TMEM69,5234,4651,3032,2678,4121,2953
LOC101928151,42,45,50,73,125,83
LOC101928131,19,15,14,29,40,32
TLL1,195,177,105,104,182,111
SPOCK3,30,31,12,48,93,49
ANXA10,8,2,3,8,9,6
DDX60,453,332,222,2116,3036,1450
DDX60L,49,31,35,150,223,161
LOC100506504,186,194,219,172,311,251
IPP,631,562,383,717,915,567
PALLD,3849,3627,2678,16499,22014,15794
RPL9P16,0,0,0,3,2,0
LOC101928172,53,81,51,105,144,98
CBR4,5406,5122,3105,5394,8036,4748
SH3RF1,3230,3013,2331,4854,7150,4846
RPL6P12,2,1,3,1,8,2
NEK1,2996,2916,2531,4093,6106,4627
CLCN3,9162,8711,5733,18002,24493,15429
RPL6P1,0,0,0,0,0,0
C4orf27,4220,3922,2283,3820,5246,3314
LOC100506085,226,289,227,319,519,484
MFAP3L,1462,1396,989,706,1134,619
LOC101928198,0,0,0,0,0,0
AADAT,909,979,700,1670,2400,1660
LOC101928223,36,29,7,130,166,90
LOC100506107,0,0,0,0,1,0
MAST2,6435,6400,5863,5958,7688,6804
LOC100506122,0,2,2,16,24,27
LOC101929135,0,0,0,0,0,0
LOC101928288,84,105,33,78,81,18
LOC441052,15,10,7,19,27,13
GALNTL6,17,22,9,40,32,9
LOC101928314,1,0,0,0,0,0
GALNT7,21544,20137,14112,21011,28167,19553
MIR548T,0,0,0,0,0,0
HMGB2,30289,26992,16545,86344,123632,85386
TMA16P2,17,20,9,25,31,16
SAP30,2481,2407,1455,1361,1942,1195
LOC101928383,3,6,1,4,5,3
SCRG1,4,2,0,6,5,7
RPL5P11,3,0,0,2,0,2
LOC101928409,3,1,1,3,3,1
LOC101928439,0,0,0,0,0,0
HAND2,1,0,0,3,6,6
HAND2-AS1,0,0,0,0,0,1
PIK3R3,6913,6783,4512,6385,7994,5543
LOC101928478,1,1,1,4,1,1
LOC101928509,3,8,6,7,8,11
FBXO8,1013,919,539,1440,2111,1082
CEP44,3061,2889,1475,5072,7164,3162
MIR4276,0,0,0,0,0,0
HPGD,246,177,122,162,239,130
GLRA3,7,5,4,25,35,20
LOC101928551,3,2,4,4,8,12
ADAM29,1,2,1,2,2,0
LOC101929626,6,0,5,7,5,6
TSEN2P1,0,0,0,0,0,0
GPM6A,553,436,254,393,654,340
LOC101928590,2,0,0,1,1,0
WDR17,907,873,528,1090,1579,937
SPATA4,2,2,3,4,0,0
ASB5,1,0,0,1,3,4
TSPAN1,3,4,1,12,17,14
SPCS3,23500,20845,11545,28066,44114,22706
VEGFC,100,86,74,154,207,141
NEIL3,1847,1699,1065,1904,2804,1632
AGA,1448,1279,705,2093,2851,1628
LOC285500,0,3,1,6,2,1
LOC285501,2,1,0,0,2,1
LOC101928656,2,1,1,1,2,1
RPL19P8,2,0,0,3,0,2
POMGNT1,5759,5507,3960,4399,6051,3866
LINC00290,1,0,1,0,0,0
LOC101928679,2,0,1,4,11,14
LOC101928703,20,31,13,20,27,21
MGC45800,1703,1751,1264,1405,2058,1339
TENM3,16940,15525,18240,6265,10793,9023
MIR1305,0,0,0,0,0,0
DCTD,6785,6292,4084,9167,12114,6557
LURAP1,454,475,321,156,228,188
FAM92A1P2,5,15,6,14,27,10
WWC2-AS2,264,265,152,374,613,283
WWC2,25971,24856,16225,30563,44318,28057
LOC101928734,4,4,0,4,2,1
CLDN22,0,0,0,0,0,0
CLDN24,6,9,3,20,30,26
CDKN2AIP,3970,3678,2253,5095,7240,3837
RAD54L,4117,4371,3659,3146,4762,3270
VTI1BP2,15,8,15,10,20,18
LOC389247,29,31,22,23,44,31
ING2,2271,2302,1530,2597,3247,2772
RWDD4,5475,4756,2509,5170,7994,4529
TRAPPC11,8394,7636,4677,8571,12353,6886
LOC101928783,346,369,283,450,596,361
LOC101929169,16,17,12,13,10,8
STOX2,5091,4666,3633,2383,4045,2658
ENPP6,45,53,25,83,131,74
C1orf86,3544,3623,2884,3674,4520,3446
LRRC41,7351,7094,4661,4406,6493,3748
LOC391722,5,4,2,2,3,2
LOC728175,6,3,7,12,13,12
IRF2,1172,1098,752,977,1475,1107
CASP3,17562,15793,8617,51090,69386,33879
CCDC111,507,405,231,574,807,433
MLF1IP,27476,24997,13837,24487,36195,19668
ACSL1,4619,4161,2508,1709,2283,1284
SLED1,6,5,5,1,2,1
UQCRH,41935,39220,19903,33577,45315,23496
LOC731424,246,304,226,442,603,524
MIR3945,0,0,0,0,0,0
LOC100506229,0,0,0,0,0,1
MIR4455,0,0,0,0,0,0
LOC101928810,0,0,0,0,0,0
HELT,1,0,0,2,2,3
LOC101928877,0,0,0,0,0,0
LOC101928905,0,0,0,0,0,1
SLC25A4,8495,7925,5007,7010,9566,5355
KIAA1430,12201,11194,6310,12199,19147,11071
NSUN4,2112,1966,1631,2762,4310,2686
SNX25,3431,3358,2019,2542,3561,2149
LRP2BP,190,210,119,276,438,323
ANKRD37,65,73,39,119,134,58
UFSP2,5808,5286,3204,4636,6352,3841
C4orf47,111,114,80,332,489,344
CCDC110,602,529,349,216,373,248
PDLIM3,1280,1189,721,1115,1816,1073
SORBS2,5473,5361,4658,1859,3002,2385
LOC101928929,1,0,0,0,0,0
TLR3,312,295,199,154,200,100
FAAH,956,1090,725,865,1105,717
FAM149A,1633,1593,1069,803,1126,762
FLJ38576,66,103,55,86,129,76
CYP4V2,858,1114,738,1574,2492,1688
KLKB1,3167,2900,1766,1940,2650,1483
F11,77,65,55,47,63,41
LOC285441,2,1,3,4,1,1
SLC25A5P6,1,0,0,2,1,0
MTNR1A,50,40,32,50,63,72
FAT1,71364,65013,47242,67837,102623,69942
LOC729041,10,17,11,9,26,14
LOC339975,9,14,4,7,7,4
LOC100652955,0,0,0,0,0,0
LOC100506272,0,0,0,0,0,0
ZFP42,57872,55004,33259,55483,79150,45845
TRIML2,3213,3227,2159,7531,10488,7156
TRIML1,1,1,1,0,2,0
LOC101929651,2,2,3,0,5,0
RPL7AP27,0,0,1,1,1,0
LOC401164,209,193,115,188,250,170
HSP90AA4P,18,13,3,13,17,13
LOC101928971,0,0,0,0,0,0
FRG1_variant1,2409,2137,1254,3031,4339,3177
TUBB7P_variant1,0,0,0,0,0,0
DUX4L9_variant1,0,0,0,1,0,0
DMBX1,7,11,7,5,7,5
FRG2_variant2,0,0,0,0,0,0
DUX2_variant1,0,0,0,0,0,0
DUX4L7_variant2,0,0,0,0,0,0
DUX4L6_variant1,0,0,0,0,0,0
DUX4L5_variant2,0,0,0,0,0,0
DUX4L4_variant2,0,0,0,0,0,0
MKNK1-AS1,21,22,19,7,11,9
DUX4_variant1,0,0,0,0,0,0
DUX4L3_variant2,0,0,0,0,0,0
DUX4L2_variant1,0,0,0,0,0,0
MGC39584,3,4,4,4,2,2
LOC100996703,1,2,1,1,1,1
LOC101926992,0,1,0,0,0,0
MAFIP,2,5,2,0,4,3
PLEKHG4B,5214,5295,4329,4024,6275,4626
KNCN,1,2,1,0,2,0
LRRC14B,3,4,2,1,4,1
CCDC127,3161,2996,1880,3148,4319,2530
SDHA,11349,11046,7798,8824,11148,7857
PDCD6,11448,10335,6131,9457,13125,7090
LOC100421419,18,29,27,25,50,39
AHRR,161,137,115,27,51,35
LOC100310782,1,0,1,0,0,0
C5orf55,338,369,240,265,370,228
EXOC3,6190,6048,4116,5425,6960,4465
PP7080,1034,1031,730,915,1275,730
MKNK1,1280,1176,886,691,889,638
SLC9A3,67,100,56,31,50,39
LOC100288152,535,719,551,145,267,160
MIR4456,0,0,0,0,0,0
LOC100996325,5,5,9,12,8,8
CEP72,3109,3071,2296,2314,3377,2287
TPPP,428,446,391,511,839,626
ZDHHC11B,83,95,59,66,75,78
LOC101928768,205,196,140,83,97,57
ZDHHC11,701,789,640,902,1439,1297
SKI,6289,6286,8888,7400,13906,11208
LOC101929673,0,3,0,1,7,0
BRD9,6828,7125,4877,8682,11381,8689
TRIP13,8729,8157,5167,9760,13682,7547
LOC100506688,33,60,45,64,110,80
NKD2,504,516,362,318,431,274
SLC12A7,7120,7587,7231,3765,4179,3780
MIR4635,0,0,0,0,0,0
LOC101928793,649,784,690,383,525,367
LOC101928857,6,4,3,3,10,3
SLC6A19,6,11,8,4,6,5
SLC6A18,0,5,3,0,1,1
MOB3C,957,950,622,311,416,306
TERT,2242,2442,1729,700,1121,631
MIR4457,0,0,0,0,0,0
CLPTM1L,19275,18158,11008,14198,18399,9666
LOC101928884,35,52,92,67,179,316
LOC100506791,1,0,1,12,14,6
SLC6A3,108,102,84,38,65,32
LPCAT1,47433,47498,32236,34679,45438,29082
SDHAP3,496,634,417,540,718,481
LOC728613,638,685,478,662,1024,739
LOC100132773,12,3,7,6,18,16
ATPAF1,7413,6935,4676,8291,12046,7339
MIR4277,0,0,0,0,0,0
LOC101929003,6,9,1,3,4,1
MRPL36,3931,3639,2316,1969,2723,1724
NDUFS6,14871,13670,9866,12109,15728,12691
LOC101929034,0,0,0,0,0,0
IRX4,102,77,51,256,328,159
LOC101929056,0,2,0,4,3,1
LOC101929081,0,0,1,0,1,2
LOC101929108,18,13,6,17,36,12
LOC100506858,0,0,0,0,0,0
TEX38,3,10,6,0,3,6
IRX2,2548,2548,1764,1505,2487,1588
C5orf38,49,52,32,72,67,30
LINC01019,0,0,0,1,3,0
IRX1,191,198,138,13,13,4
LOC101929153,0,0,0,0,0,0
LINC01020,0,0,0,1,0,0
LOC101929176,180,222,172,121,131,88
ADAMTS16,2196,2363,1539,1594,2216,1454
EFCAB14-AS1,2,3,1,3,9,4
LOC101929200,100,107,54,151,200,182
KIAA0947,28757,26544,18762,26846,40508,27695
LOC101929214,0,0,0,0,0,0
FLJ33360,4,7,9,3,10,14
MED10,777,799,753,1316,1717,1326
UBE2QL1,76,48,39,118,177,113
LINC01018,219,163,120,71,82,45
NSUN2,26524,25555,17618,27462,39855,24141
SRD5A1,4534,3989,2279,5396,8092,3280
EFCAB14,7448,7037,6281,9971,18388,11461
LOC100505625,3,3,2,2,9,2
PAPD7,3921,3885,3085,3471,5030,3588
MIR4278,0,0,0,0,0,0
LOC101929232,40,45,27,27,38,28
LOC442132,0,9,4,12,19,19
LOC101929261,3,4,2,1,1,0
ADCY2,8460,8620,6459,10448,14803,9691
C5orf49,104,69,61,86,114,62
LOC101929349,0,0,0,0,1,0
MTRR,6756,6499,4162,5382,8680,5251
FASTKD3,2149,2087,1101,2310,3449,1830
LOC729506,0,0,0,0,0,0
MIR4458HG,1,4,1,2,1,1
MIR4458,0,0,0,0,0,0
LOC101929307,0,0,0,0,0,0
LOC101929284,0,0,0,2,1,0
SEMA5A,2256,2061,1801,1206,2105,1333
CYP4B1,3,2,5,9,13,7
MIR4636,0,0,0,0,0,0
LOC101929338,7,8,9,7,18,7
SNHG18,656,693,377,298,339,211
SNORD123,0,0,0,0,0,0
LOC101929359,0,0,0,0,0,0
TAS2R1,1,0,1,0,0,1
LOC285692,0,0,0,1,1,1
FAM173B,2300,2146,1194,1279,1732,893
CCT5,133958,120451,73158,109419,155404,92200
CMBL,2064,2177,1867,1663,2072,1626
CYP4Z2P,0,0,0,0,1,0
MARCH6,17194,16788,12542,21775,32310,19814
ROPN1L-AS1,1,3,2,4,5,1
ROPN1L,30,24,12,32,38,19
LOC101929379,0,0,0,0,2,2
RPL30P7,0,0,1,0,0,0
LOC101929412,0,1,0,1,1,1
LOC389273,0,0,0,0,0,0
ANKRD33B,9533,9229,7397,10796,15130,10833
DAP,2978,3091,3392,3953,4479,4335
LOC100533627,0,0,0,0,0,1
CTNND2,2877,2638,2379,993,1317,1110
CT49,0,0,0,0,0,0
RPL29P13,2,1,0,3,2,2
DNAH5,212,230,141,1337,2001,1284
TRIO,22218,20188,13685,39817,56363,35082
FAM105A,2052,1940,1078,1974,2674,1565
MORN1,484,519,344,878,1269,860
CYP4A11,18,21,28,25,49,48
FAM105B,7279,6841,4304,6715,10555,5634
ANKH,803,736,607,572,968,740
LOC100130744,123,157,107,181,264,169
MIR4637,0,0,0,0,0,0
LOC101929454,0,0,0,0,0,0
CYP4X1,390,415,238,458,724,452
FBXL7,1181,1341,2384,745,2153,1573
LOC101929472,3,3,4,2,9,5
MIR887,0,0,0,0,0,0
MARCH11,9,9,9,22,30,23
LOC101929505,6,5,7,2,1,0
ZNF622,6527,6076,3724,6896,9413,5810
FAM134B,431,436,276,277,469,246
LOC101929524,268,328,334,484,758,678
MYO10,45223,43670,32196,38172,50106,39871
LOC285696,91,106,71,102,168,141
BASP1,16226,14900,9808,7767,10734,9289
CYP4Z1,2,1,4,3,7,2
LOC646012,0,0,0,0,0,0
FTH1P10,1,0,1,0,1,1
LOC401177,0,1,0,1,2,0
LOC101929544,0,2,3,1,0,0
gene10435,0,0,0,0,0,0
LOC100533626,2,0,0,2,0,1
LOC646241,0,0,0,0,2,2
CYP4A22,2,0,0,8,8,3
CDH18,36,47,28,32,46,22
GUSBP1,1315,1273,1072,1579,2429,1781
LOC100506217,162,174,121,231,367,260
CDH12,58,47,22,50,72,38
HSPD1P1,20,25,11,12,20,7
PMCHL1,0,0,0,0,0,0
LOC101929617,0,0,0,1,0,0
PRDM9,1,3,1,2,2,1
LOC503540,0,2,1,1,3,0
CDH10,20,31,19,36,45,20
LOC340107,0,0,0,0,0,0
LINC00853,4,2,1,13,17,7
MSNP1,2,3,2,4,2,1
CDH9,381,398,268,21,31,32
LINC01021,489,593,478,464,686,460
LSP1P3,0,0,0,0,0,0
SUCLG2P4,0,0,0,0,0,0
LOC101929645,3,5,2,4,12,7
LOC101929660_variant1,0,0,0,0,0,0
PDZK1IP1,0,1,2,1,1,2
LOC101929681,0,0,0,0,0,0
RPL19P11,4,3,0,0,4,0
CDH6,577,590,445,371,553,328
DROSHA,9062,8982,9884,7949,15955,13792
C5orf22,6942,6256,4205,8429,13340,8423
TAL1,25,7,12,47,63,31
PDZD2,1292,1172,1257,824,1596,1244
RPL9P17,5,6,3,4,4,3
RPL21P56,7,11,6,11,7,5
RPL5P14,2,2,0,4,3,1
MIR4279,0,0,0,0,0,0
GOLPH3,17924,16448,10322,15613,23510,13182
RPL27P10,4,4,3,6,6,3
MTMR12,14627,14229,10163,17306,24418,15802
ZFR,33457,30439,21349,26843,40702,30332
LOC100129534,134,147,128,402,619,419
STIL,8060,7507,5935,10256,17895,11369
MIR579,0,0,0,0,0,0
SUB1,36096,31633,17660,33955,53257,30181
NPR3,11,12,5,158,305,153
LOC340113,0,1,0,1,0,1
RPS8P8,13,4,2,8,11,4
TARS,121915,111428,68094,75567,104679,70061
ADAMTS12,4951,4321,3590,3455,5029,3511
CMPK1,6425,5588,3374,5092,7375,4608
RXFP3,13,10,11,78,102,80
SLC45A2,3,2,7,4,5,6
PSMC6P3,0,0,1,0,0,0
C1QTNF3-AMACR,23,40,0,76,33,23
AMACR,2468,2406,1413,2781,3963,2195
C1QTNF3,70,62,35,17,39,20
LOC646652,918,906,716,1252,2067,1414
RAI14,27092,26063,18963,17320,26529,18422
FOXE3,12,9,10,13,20,21
LOC101929704,51,52,28,42,73,29
TTC23L,28,42,28,50,75,42
RAD1,8676,8172,5042,9387,13927,7052
BRIX1,13463,12769,7668,14493,20076,13506
DNAJC21,11665,11374,7251,15301,21072,15369
AGXT2,0,0,0,3,4,1
PRLR,844,667,574,915,1475,953
SPEF2,88,124,37,203,317,197
IL7R,0,1,0,16,35,20
FOXD2-AS1,2,1,3,2,9,4
CAPSL,6,1,1,7,6,10
LOC100506406,0,0,0,0,1,0
UGT3A1,512,472,294,442,645,360
UGT3A2,4624,4286,3191,2945,4776,2857
LMBRD2,1439,1288,820,1530,2483,1587
MIR580,0,0,0,0,0,0
SKP2,24073,22055,13302,14258,20340,11576
NADK2,4305,3974,2175,6869,10787,5358
RANBP3L,5,6,6,16,37,12
FOXD2,0,1,5,2,7,1
SLC1A3,3421,3249,2217,1076,1589,1039
LOC646719,1906,1718,1040,1486,2548,1533
NIPBL,14286,14777,17092,17254,19013,26851
KRT18P31,47,58,55,98,220,143
C5orf42,2906,2694,1808,2735,4841,3172
RPS4XP6,3,4,2,2,9,8
OFD1P17,15,13,9,21,38,32
NUP155,29295,26155,17958,27024,44067,23934
RPL21P24,0,0,0,0,0,0
WDR70,7304,6651,4136,4895,6809,4610
GDNF,22,28,17,9,18,13
GDNF-AS1,12,20,24,13,12,15
LOC101929745,0,0,0,2,3,3
EGFLAM,29,28,26,49,63,33
EGFLAM-AS4,4,2,4,3,6,7
EGFLAM-AS2,0,0,0,0,0,0
LIFR,6191,5674,3425,6624,9871,5225
LIFR-AS1,91,89,53,110,186,112
MIR3650,0,0,0,0,0,0
LOC101929768,0,1,0,1,1,0
LOC101926904,0,0,0,1,0,0
OSMR,621,596,492,1074,1531,1086
RICTOR,5655,5422,5104,7190,14954,9149
FYB,1,2,0,2,5,2
C9,18,17,7,3,5,3
TRABD2B,359,372,367,244,391,404
DAB2,649,682,518,701,1137,779
LOC101926921,0,0,0,0,0,0
LOC101926940,0,0,0,2,3,1
PTGER4,119,134,72,712,960,560
TTC33,2104,1777,1019,1823,2891,1570
PRKAA1,5132,4536,2792,4735,7838,4429
LOC100506548,4969,5268,3477,6405,9041,5660
RPL37,121070,113451,73712,111592,150654,99250
SNORD72,1,0,0,0,0,0
CARD6,138,140,129,322,538,368
C7,22,34,21,39,42,28
MROH2B,0,0,0,0,0,0
C6,0,0,0,0,0,2
PLCXD3,31,22,11,30,54,32
OXCT1,10931,9816,6305,10952,14970,9668
C5orf51,7392,6111,4102,4960,9510,5151
SKINTL,7,5,2,2,4,1
FBXO4,89,78,60,174,237,124
LOC101926960,24,37,18,34,49,33
GHR,68,81,76,180,264,165
LOC101926985,1,1,0,5,10,8
CCDC152,2974,2786,1702,4487,6908,4394
RER1,12009,11321,6806,10229,13986,7400
SLC5A9,7,8,12,7,10,12
SEPP1,3518,3229,1889,1316,1854,941
LOC648987,528,523,392,864,1116,985
LOC101927030,4,1,2,8,9,6
ANXA2R,2,3,2,7,6,3
LOC153684,3,0,2,12,23,10
LOC100132356,91,81,57,140,230,136
LOC101929699,17,17,4,10,10,6
LOC100506639,195,208,165,398,587,410
ZNF131,8474,7988,5108,11829,17107,11881
NIM1,2,1,2,5,4,2
HMGCS1,151589,138412,92662,85401,116134,74334
CCL28,7,7,5,7,16,7
C5orf28,775,691,428,1001,1582,795
C5orf34,1750,1685,983,2602,4095,2330
SPATA6,1522,1458,1032,1499,2547,1607
PAIP1,18932,16856,9125,21652,31836,17519
NNT-AS1,493,431,291,834,1290,805
NNT,4508,4262,2614,4452,5910,3297
RPL29P12,3,2,2,6,7,4
FGF10,55,61,41,4,20,6
LOC101927075,0,1,1,0,0,0
LOC100506674,93,84,39,176,245,132
MRPS30,11220,10030,6489,11900,17966,11566
HCN1,464,408,323,393,710,459
EMB,11716,10082,6138,13758,22387,12775
LOC202319,2,1,2,7,3,0
PARP8,4458,4255,3122,7804,11342,8076
LOC100287592,0,0,0,1,1,1
RPS10P12,1,0,0,1,0,0
LOC642366,7,5,9,18,26,13
ISL1,13,32,15,30,49,31
LOC644462,33,34,14,42,60,25
PELO,5957,5534,3434,8109,11303,5879
ITGA1,1534,1485,1007,1289,1807,1148
ITGA2,2283,2135,1431,4486,6726,4155
MOCS2,2326,2152,1485,2314,3632,2388
LOC257396,440,360,250,258,350,257
FST,2265,2269,1432,1356,1969,1038
NDUFS4,6561,5798,3368,6491,9255,4879
ASS1P9,2,0,0,0,0,1
ARL15,1058,1083,1004,582,790,767
MIR581,0,0,0,0,0,0
MIR4459,0,0,0,0,0,0
HSPB3,0,0,0,0,0,0
SNX18,5267,4641,3043,5603,8285,4910
AGBL4,73,77,51,44,74,28
ESM1,0,0,1,2,2,1
GZMK,1,1,0,0,1,1
GZMA,0,1,0,0,0,0
CDC20B,3,8,2,14,30,18
GPX8,13204,12199,7659,12164,18149,10631
MIR449A,0,0,0,0,0,0
MIR449B,0,0,0,0,0,0
MIR449C,0,0,0,0,0,0
MCIDAS,1,4,2,20,24,15
CCNO,5,3,1,7,18,5
BEND5,670,661,381,434,552,396
DHX29,16925,15782,9541,12737,18007,11111
LOC101928366,0,3,0,1,3,0
SKIV2L2,37920,35238,21155,30496,41560,26941
PPAP2A,4660,4257,2524,4253,5893,3303
MIR5687,0,0,0,0,0,0
RNF138P1,397,528,330,725,1280,794
SLC38A9,7351,6725,3964,6279,8986,5156
DDX4,6,3,1,19,33,16
LOC101929721,0,0,0,0,0,0
LOC101928393,0,0,0,0,0,0
IL31RA,34,42,14,40,45,22
IL6ST,2596,2411,1596,5827,9698,5241
FLJ31104,193,285,234,384,569,418
ANKRD55,0,0,1,1,3,3
LOC101928419,0,0,0,0,0,0
RPL17P22,3,5,4,14,12,1
PSMC1P4,0,0,0,1,0,0
RNU6ATAC2P,0,0,0,0,0,0
RPL26P19,1,3,0,0,3,0
LOC101928448,0,0,0,0,0,0
MAP3K1,7632,6895,4375,11845,18451,10351
SETD9,733,734,420,961,1364,653
MIER3,9838,8698,5573,11140,19173,10971
PEX10,4463,4524,2799,3716,4860,3002
GPBP1,25126,22963,13571,31001,46422,26437
ACTBL2,0,0,0,0,0,0
LOC100996645,0,0,0,0,0,0
LOC101928505,0,0,0,1,5,0
LOC101928539,2,0,0,2,6,0
LOC101928569,0,0,0,0,0,0
PLK2,1759,1749,1037,27927,38377,21878
ELAVL4,187,162,91,327,500,336
GAPT,3,2,4,2,4,4
MIR548AE2,0,0,0,0,0,0
LOC101928600,1967,2091,1815,3271,5354,3307
RAB3C,2758,2514,1948,1434,2259,1444
PDE4D,443,438,272,1343,1982,1137
NDUFB4P2,0,2,0,1,1,1
MIR582,0,0,0,0,0,0
RPL31P8,0,0,0,1,0,0
RPS2P11,11,7,10,5,14,17
PART1,46,68,36,57,110,75
DEPDC1B,13155,12316,7341,11646,15503,8763
KRT8P31,7,4,5,5,6,9
ELOVL7,1379,1274,689,1899,2772,1450
ERCC8,3050,2734,1551,2401,3588,1816
NDUFAF2,3598,3378,2086,3562,4597,4180
SMIM15,9703,8745,5419,10966,16422,9402
LOC101928630,2,1,0,3,4,2
ZSWIM6,1659,1576,1401,2672,4015,3798
LOC100421561,51,54,36,72,123,83
RPL3P6,9,4,6,19,16,9
C5orf64,32,35,14,56,71,60
LOC101928651,2,2,0,0,2,2
LOC100506526,0,0,0,0,0,0
KIF2A,17820,16531,14164,16664,28365,19029
DIMT1,6956,6402,3682,4200,6160,3765
IPO11,16423,15563,10078,14923,19301,11934
CKS1BP3,19,20,9,17,24,13
IPO11-LRRC70,1174,1387,716,1507,1802,1315
LRRC70,34,32,30,185,273,150
ISCA1P1,4,2,2,7,8,10
HTR1A,590,611,483,89,123,109
RNF180,332,344,195,793,1245,846
DMRTA2,1,2,1,2,1,2
RGS7BP,883,855,628,556,877,535
FAM159B,494,458,324,408,561,490
SREK1IP1,7874,7153,4229,8299,12057,8259
CWC27,10713,10295,7743,8432,11341,10419
LOC101928713,0,0,0,0,0,0
ADAMTS6,371,387,255,244,339,226
RPS2P23,1,1,1,2,6,1
FAF1,10246,9342,5994,9750,13399,8552
CENPK,5066,4458,2461,4212,6041,3332
PPWD1,8547,8172,5400,7621,10469,7157
TRIM23,3908,3642,1914,5001,7159,3528
TRAPPC13,4132,3750,2048,4733,6954,3412
SGTB,4363,4116,2680,6637,9876,6373
NLN,40608,38191,27321,26910,40350,28300
ERBB2IP,11876,11065,7150,16624,24990,15455
LOC100303749,5,4,5,13,22,6
SREK1,12808,12571,8253,17269,23902,18434
LOC101928741,0,2,1,11,6,6
LOC101928769,0,0,0,0,0,0
MAST4,748,701,596,2027,3032,2291
LOC101928794,37,34,26,39,69,43
CD180,0,4,0,1,4,3
LOC101928819,0,0,1,2,0,0
RPL21P55,0,1,0,0,0,0
LOC101928858,14,17,17,35,64,53
EEF1B2P2,2,0,0,0,0,0
PIK3R1,2602,2549,2100,4548,6755,5129
LOC101928885,8,8,2,10,14,10
LOC100130639,0,0,0,0,0,0
SLC30A5,8380,7620,4114,8120,11578,5570
CCNB1,41983,38683,21796,49556,64146,32235
CENPH,10049,9203,4819,14826,22640,11853
MRPS36_variant1,3103,2757,1447,3034,4069,1954
CDKN2C,3,2,3,8,4,7
CDK7_variant2,6756,5957,3578,7759,11520,5637
CCDC125_variant1,139,125,99,183,373,189
CFL1P5_variant1,3,0,0,0,0,0
CHCHD2P2_variant2,20,14,11,17,13,16
TAF9_variant1,8208,7286,4596,7385,11332,6889
