Gene,3hrs.RNASeq_REPLICANT.1,3hrs.RNASeq_REPLICANT.2,3hrs.RNASeq_REPLICANT.3,6hrs.RNASeq_REPLICANT.1,6hrs.RNASeq_REPLICANT.2,6hrs.RNASeq_REPLICANT.3
CLDN22,0,0,0,0,0,0
CLDN24,4,10,6,3,8,11
CDKN2AIP,1405,2123,2512,3100,3106,3256
RAD54L,1322,2064,2265,3191,2923,3240
VTI1BP2,9,8,2,13,8,11
LOC389247,9,26,16,60,41,29
ING2,766,1089,1363,2255,2239,2266
RWDD4,3150,4051,3318,4572,4670,5069
TRAPPC11,4624,6746,5808,12449,12152,12882
LOC101928783,129,222,197,371,349,410
LOC101929169,32,39,31,99,93,81
STOX2,740,1093,989,1728,1724,1939
ENPP6,8,32,41,35,40,52
C1orf86,1005,1686,1845,3225,3021,2922
LRRC41,5071,7334,4084,7603,7081,7637
LOC391722,5,2,3,1,3,0
LOC728175,3,5,5,9,19,18
IRF2,1053,1513,1104,1995,2028,2206
CASP3,15744,21468,18655,12636,12752,13883
CCDC111,324,424,454,1133,1106,1113
MLF1IP,16771,21840,17887,21774,20970,22636
ACSL1,500,722,893,1235,1171,1264
SLED1,0,0,1,1,0,0
UQCRH,19996,28742,19758,30951,31006,32317
LOC731424,159,274,168,273,262,226
MIR3945,0,0,0,0,0,0
LOC100506229,0,0,0,0,0,0
MIR4455,0,0,0,0,0,0
LOC101928810,0,0,0,0,0,0
HELT,2,1,3,4,5,7
LOC101928877,0,0,0,0,0,0
LOC101928905,0,0,0,0,0,0
SLC25A4,4612,7238,5898,7862,7659,8078
KIAA1430,7220,9542,9077,15461,14936,16366
NSUN4,839,1356,1278,1554,1399,1535
SNX25,2285,3129,2351,4698,4454,4571
LRP2BP,100,147,120,328,280,366
ANKRD37,40,75,53,283,228,256
UFSP2,2687,3847,3192,5551,5594,6118
C4orf47,78,73,96,338,281,345
CCDC110,168,187,271,727,613,708
PDLIM3,1411,1858,1408,2576,2572,2836
SORBS2,1265,1856,1834,1365,1443,1503
LOC101928929,0,0,0,0,0,0
TLR3,171,196,177,287,263,319
FAAH,493,788,527,886,772,934
FAM149A,759,1037,767,1981,1834,2039
FLJ38576,25,59,47,197,182,212
CYP4V2,630,898,694,1258,1120,1160
KLKB1,925,1310,986,2288,2308,2418
F11,16,23,25,61,62,60
LOC285441,1,3,3,15,9,10
SLC25A5P6,0,0,0,0,1,0
MTNR1A,17,22,32,134,131,110
FAT1,35930,51016,42049,56638,55042,67751
LOC729041,11,5,12,27,42,29
LOC339975,6,4,5,9,4,4
LOC100652955,0,0,0,0,0,0
LOC100506272,0,0,0,0,0,0
ZFP42,24394,33685,25465,27987,27943,29707
TRIML2,970,1306,942,1125,1178,1286
TRIML1,1,0,0,0,0,0
LOC101929651,1,5,2,3,1,3
RPL7AP27,1,0,0,1,0,0
LOC401164,113,160,106,209,238,249
HSP90AA4P,2,2,15,11,23,12
LOC101928971,2,0,0,0,0,0
FRG1_variant1,1296,1794,1350,2189,2259,2407
TUBB7P_variant1,0,0,0,0,0,0
DUX4L9_variant1,0,0,1,4,2,0
DMBX1,0,7,6,10,3,10
FRG2_variant2,0,0,0,0,0,0
DUX2_variant1,0,0,0,0,0,0
DUX4L7_variant2,0,0,0,0,0,0
DUX4L6_variant1,0,0,0,0,0,0
DUX4L5_variant2,0,0,0,0,0,0
DUX4L4_variant2,0,0,0,0,0,0
MKNK1-AS1,15,13,21,29,24,42
DUX4_variant1,0,0,0,0,0,0
DUX4L3_variant2,0,0,0,0,0,0
DUX4L2_variant1,0,0,0,0,0,0
MGC39584,0,4,3,11,5,9
LOC100996703,1,0,0,3,0,3
LOC101926992,0,0,0,1,0,0
MAFIP,1,4,3,4,3,0
PLEKHG4B,2819,4012,3090,11415,9953,11139
KNCN,1,0,0,1,0,0
LRRC14B,3,0,4,2,2,8
CCDC127,968,1536,1512,3042,2973,3144
SDHA,3283,5991,5741,17107,16402,16921
PDCD6,5376,8021,5656,9178,9307,9589
LOC100421419,23,12,7,18,26,25
AHRR,135,178,123,1262,1036,1193
LOC100310782,0,0,0,1,2,1
C5orf55,207,281,208,344,275,365
EXOC3,2158,3509,3157,4903,4746,4926
PP7080,453,676,531,1146,1129,1116
MKNK1,390,681,757,1450,1282,1458
SLC9A3,37,47,54,227,168,186
LOC100288152,313,448,332,1401,1169,1576
MIR4456,0,0,0,0,0,0
LOC100996325,3,7,5,10,7,6
CEP72,1218,1871,1721,2870,2657,2918
TPPP,240,340,264,818,711,802
ZDHHC11B,25,35,34,129,117,115
LOC101928768,78,142,68,244,247,225
ZDHHC11,351,458,360,610,615,690
SKI,1327,2328,5225,5269,4981,4889
LOC101929673,2,1,3,2,3,0
BRD9,2485,4008,4245,5242,5065,5470
TRIP13,3896,6071,5466,5240,5330,5590
LOC100506688,41,62,37,60,57,47
NKD2,151,364,253,888,797,765
SLC12A7,976,1684,3549,9270,8661,9420
MIR4635,0,0,0,0,0,0
LOC101928793,170,196,260,551,483,707
LOC101928857,1,0,3,8,0,9
SLC6A19,0,2,2,3,0,1
SLC6A18,1,1,1,3,2,2
MOB3C,660,1083,905,633,701,774
TERT,716,1102,722,1832,1607,1663
MIR4457,0,0,0,0,0,0
CLPTM1L,6767,11073,8951,9717,9762,9944
LOC101928884,18,11,33,41,37,48
LOC100506791,0,1,3,6,10,14
SLC6A3,13,31,22,106,99,124
LPCAT1,9362,17392,23515,46550,46547,47895
SDHAP3,294,491,346,694,611,794
LOC728613,323,496,382,1017,950,1069
LOC100132773,0,2,3,19,8,14
ATPAF1,4601,6449,5572,7897,7767,7924
MIR4277,0,0,0,0,0,0
LOC101929003,1,1,1,7,3,0
MRPL36,1405,2382,2063,2180,2217,2366
NDUFS6,2725,5100,6601,10219,10216,10832
LOC101929034,0,0,0,0,0,0
IRX4,164,268,220,267,275,250
LOC101929056,1,2,2,2,13,8
LOC101929081,1,2,1,0,2,1
LOC101929108,5,16,13,27,22,32
LOC100506858,0,0,0,0,0,0
TEX38,0,2,4,4,3,2
IRX2,4570,6686,4995,8998,8453,7778
C5orf38,66,108,70,206,164,151
LINC01019,1,1,0,0,0,0
IRX1,116,146,93,188,148,158
LOC101929153,0,0,0,0,0,0
LINC01020,0,0,0,0,0,0
LOC101929176,83,142,153,146,178,202
ADAMTS16,1334,2031,1699,1685,1809,1948
EFCAB14-AS1,1,2,5,0,0,2
LOC101929200,62,105,53,77,51,73
KIAA0947,10438,15242,15751,18123,18619,19838
LOC101929214,0,0,0,0,0,0
FLJ33360,5,4,4,7,9,8
MED10,194,404,1030,797,825,833
UBE2QL1,57,81,67,243,238,221
LINC01018,86,89,79,153,151,148
NSUN2,8352,14574,15370,12217,12504,13166
SRD5A1,2527,3606,2966,4381,4292,4554
EFCAB14,5818,7772,5534,6348,6107,6563
LOC100505625,1,2,1,2,6,3
PAPD7,894,1637,1979,3703,3344,3625
MIR4278,0,0,0,0,0,0
LOC101929232,14,20,15,20,26,26
LOC442132,0,2,4,9,3,4
LOC101929261,0,0,0,0,0,0
ADCY2,2296,3500,3117,5948,5771,5918
C5orf49,32,64,54,34,33,34
LOC101929349,0,0,0,2,1,2
MTRR,3950,5648,4577,3350,3481,3887
FASTKD3,947,1453,1269,1374,1286,1553
LOC729506,0,0,0,0,0,0
MIR4458HG,0,0,1,2,0,0
MIR4458,0,0,0,0,0,0
LOC101929307,0,0,0,0,0,0
LOC101929284,0,0,0,2,0,1
SEMA5A,522,858,863,2467,2207,2627
CYP4B1,1,1,2,12,5,10
MIR4636,0,0,0,0,0,0
LOC101929338,1,4,2,6,2,9
SNHG18,313,411,311,1275,1116,1258
SNORD123,0,0,0,0,0,0
LOC101929359,0,0,0,0,0,0
TAS2R1,0,1,0,1,0,0
LOC285692,0,0,1,0,4,1
FAM173B,1156,1675,1347,1120,1083,1265
CCT5,65088,91721,63437,88710,90164,94262
CMBL,457,671,1062,2141,2080,2268
CYP4Z2P,0,0,0,2,0,1
MARCH6,8702,12250,12577,17672,16916,20622
ROPN1L-AS1,1,4,1,1,5,3
ROPN1L,29,45,20,12,12,11
LOC101929379,0,0,1,0,0,0
RPL30P7,0,0,0,0,0,0
LOC101929412,2,2,3,3,2,3
LOC389273,0,0,0,0,0,0
ANKRD33B,5469,8387,12931,8198,8206,8650
DAP,572,1057,2763,4004,3798,3951
LOC100533627,0,0,0,0,0,0
CTNND2,563,940,1198,2110,1903,2097
CT49,1,0,0,1,2,1
RPL29P13,2,1,1,0,0,2
DNAH5,618,899,903,787,798,991
TRIO,20329,28454,23608,17157,17681,20326
FAM105A,797,1153,1120,1776,1797,1877
MORN1,314,537,358,844,728,818
CYP4A11,14,10,16,24,35,43
FAM105B,3798,5319,4681,5502,5473,5811
ANKH,291,464,473,857,852,957
LOC100130744,94,181,120,111,91,133
MIR4637,0,0,0,0,0,0
LOC101929454,0,0,0,0,0,0
CYP4X1,244,335,288,485,432,475
FBXL7,1101,1580,1354,1966,1717,1718
LOC101929472,0,4,2,3,4,1
MIR887,0,0,0,0,0,0
MARCH11,1,8,9,20,25,23
LOC101929505,2,3,0,2,3,1
ZNF622,3255,5060,3660,3458,3496,3587
FAM134B,294,446,399,241,258,236
LOC101929524,159,261,211,317,305,387
MYO10,10307,17992,22826,44230,43437,45940
LOC285696,66,73,64,182,156,178
BASP1,6151,8733,7170,23680,22162,20888
CYP4Z1,2,5,2,2,2,6
LOC646012,0,0,0,0,1,0
FTH1P10,0,1,0,0,1,0
LOC401177,0,0,0,1,0,0
LOC101929544,0,0,0,0,1,0
gene10435,0,0,0,0,0,0
LOC100533626,0,0,0,3,0,0
LOC646241,0,0,0,0,0,0
CYP4A22,4,1,0,7,5,5
CDH18,30,29,25,31,20,15
GUSBP1,835,1147,795,1079,996,1245
LOC100506217,65,119,78,184,168,189
CDH12,17,35,29,59,50,67
HSPD1P1,10,11,13,18,15,20
PMCHL1,0,0,0,0,0,0
LOC101929617,0,0,0,0,0,0
PRDM9,0,0,1,2,1,0
LOC503540,0,1,1,1,0,0
CDH10,9,14,13,80,73,86
LOC340107,0,0,0,0,0,0
LINC00853,1,5,1,13,10,12
MSNP1,1,1,0,1,1,2
CDH9,27,53,34,137,161,165
LINC01021,148,237,236,892,810,1002
LSP1P3,0,0,0,0,0,0
SUCLG2P4,0,0,0,0,0,0
LOC101929645,6,4,4,3,9,4
LOC101929660_variant1,0,0,0,0,0,0
PDZK1IP1,0,0,0,1,0,0
LOC101929681,0,0,0,0,0,0
RPL19P11,8,3,0,6,6,2
CDH6,188,261,232,107,102,139
DROSHA,3594,5932,7322,7880,7460,8185
C5orf22,3325,5010,5029,5482,5332,5870
TAL1,18,29,13,77,65,61
PDZD2,571,815,829,1206,1106,1276
RPL9P17,4,6,3,6,8,6
RPL21P56,8,10,5,9,13,16
RPL5P14,0,0,0,1,2,3
MIR4279,0,0,0,0,0,0
GOLPH3,6704,10286,10553,14207,13924,13905
RPL27P10,0,3,4,3,2,8
MTMR12,5862,10212,12081,13329,13358,14272
ZFR,16691,23338,20335,26272,26110,27874
LOC100129534,137,203,128,157,188,227
STIL,5639,7672,5306,5940,5624,6149
MIR579,0,0,0,0,0,0
SUB1,20132,24310,21838,24672,24697,28033
NPR3,15,19,25,18,13,23
LOC340113,0,0,0,0,0,0
RPS8P8,8,7,5,10,10,3
TARS,38601,56405,47090,61843,63123,67285
ADAMTS12,1669,2837,2987,4833,4843,5279
CMPK1,2840,3835,3988,6510,6577,7081
RXFP3,3,6,16,22,25,23
SLC45A2,2,2,3,6,4,0
PSMC6P3,0,1,2,0,0,0
C1QTNF3-AMACR,4,51,33,61,52,53
AMACR,1097,1576,1357,2197,2179,2342
C1QTNF3,30,35,30,85,77,115
LOC646652,313,428,409,800,708,936
RAI14,12751,18357,18197,16502,16593,17566
FOXE3,6,10,10,6,7,7
LOC101929704,27,43,25,94,88,91
TTC23L,27,32,19,64,62,50
RAD1,3523,5328,5081,5400,5491,6101
BRIX1,4766,7210,7376,7682,7839,8391
DNAJC21,5026,7275,7658,11301,11176,11889
AGXT2,0,0,0,0,0,0
PRLR,327,515,389,409,401,489
SPEF2,109,145,117,152,146,176
IL7R,22,37,28,0,3,1
FOXD2-AS1,5,6,9,13,9,7
CAPSL,4,4,5,4,9,9
LOC100506406,0,0,0,0,0,0
UGT3A1,267,381,258,926,870,852
UGT3A2,1747,2996,2458,3011,2797,2966
LMBRD2,886,1095,1010,1600,1472,1694
MIR580,0,0,0,0,0,0
SKP2,8710,12555,10707,10973,10693,12116
NADK2,2484,3543,3498,4923,4826,5355
RANBP3L,7,6,5,9,12,19
FOXD2,8,5,4,12,5,9
SLC1A3,732,1035,868,1690,1762,1881
LOC646719,971,1204,1023,2221,1988,2618
NIPBL,2618,2943,11673,16097,14860,17271
KRT18P31,36,43,48,71,74,99
C5orf42,2634,3339,2797,3101,2981,3558
RPS4XP6,0,1,3,3,1,4
OFD1P17,10,14,8,11,10,13
NUP155,17684,23375,16878,21358,20717,22944
RPL21P24,0,0,0,0,0,0
WDR70,3604,5167,3837,6474,6422,6605
GDNF,12,19,37,54,53,79
GDNF-AS1,11,16,16,70,62,76
LOC101929745,0,0,1,0,0,0
EGFLAM,18,29,24,61,46,61
EGFLAM-AS4,3,8,2,2,2,0
EGFLAM-AS2,1,0,0,0,0,0
LIFR,3129,3998,3885,6169,6007,7138
LIFR-AS1,42,62,82,222,171,224
MIR3650,0,0,0,0,0,0
LOC101929768,0,0,0,0,0,0
LOC101926904,0,0,0,0,0,0
OSMR,585,807,1272,709,736,856
RICTOR,4259,5757,5463,6128,5519,6570
FYB,1,2,1,0,0,0
C9,5,4,5,8,4,3
TRABD2B,148,213,286,652,609,665
DAB2,389,675,605,725,693,694
LOC101926921,0,0,0,0,0,0
LOC101926940,1,0,3,0,0,0
PTGER4,434,585,370,122,113,136
TTC33,1157,1448,1535,2691,2599,2960
PRKAA1,2719,3659,2961,3815,3734,4524
LOC100506548,2135,2993,3092,10866,10407,11558
RPL37,59578,91834,57381,102364,102543,106401
SNORD72,0,0,0,0,1,0
CARD6,113,139,118,152,157,135
C7,23,24,24,111,112,106
MROH2B,0,0,0,0,0,0
C6,0,0,0,0,0,0
PLCXD3,6,10,14,14,13,18
OXCT1,5314,8425,8398,11926,11641,12423
C5orf51,4225,5086,3722,4515,4098,4793
SKINTL,0,1,1,4,0,3
FBXO4,76,76,80,93,118,114
LOC101926960,9,15,17,17,28,28
GHR,105,123,134,302,258,328
LOC101926985,1,1,1,2,5,6
CCDC152,1047,1637,2312,3842,3757,4543
RER1,5262,7890,6347,7958,7995,8182
SLC5A9,4,9,4,3,6,9
SEPP1,1163,1559,1318,6979,6510,7065
LOC648987,275,407,273,413,447,511
LOC101927030,2,1,2,2,2,5
ANXA2R,2,1,0,2,2,2
LOC153684,1,6,1,3,5,3
LOC100132356,65,73,48,140,132,159
LOC101929699,6,10,10,7,7,12
LOC100506639,144,193,137,386,389,371
ZNF131,3637,5050,4726,5722,5831,6190
NIM1,1,2,1,6,4,4
HMGCS1,23709,37993,58604,23384,24393,26660
CCL28,0,7,4,6,8,5
C5orf28,597,733,859,751,780,808
C5orf34,1313,1683,1399,1855,1761,1924
SPATA6,855,1175,1091,1537,1265,1649
PAIP1,9353,12188,9985,15877,15603,16249
NNT-AS1,296,482,510,916,922,1088
NNT,1667,2671,2700,5491,5312,5952
RPL29P12,0,1,0,3,1,3
FGF10,8,6,4,11,14,8
LOC101927075,0,0,0,0,0,0
LOC100506674,98,120,95,206,199,238
MRPS30,6266,8462,6505,7528,7391,7890
HCN1,262,410,473,1672,1613,1655
EMB,6388,8072,7632,8822,8567,9691
LOC202319,0,0,0,2,1,2
PARP8,2387,3304,3280,3872,3726,4270
LOC100287592,1,0,0,0,1,1
RPS10P12,0,0,0,0,2,1
LOC642366,2,3,4,9,6,10
ISL1,11,11,3,9,10,20
LOC644462,19,22,25,26,22,34
PELO,3850,5543,3747,4175,4077,4554
ITGA1,885,1280,1152,1164,1077,1186
ITGA2,1697,2245,2122,2390,2370,2781
MOCS2,1635,2174,1691,2059,1833,2090
LOC257396,209,335,299,445,419,481
FST,631,915,846,1806,1602,1812
NDUFS4,3498,4567,3399,7489,7440,7705
ASS1P9,0,0,0,1,0,1
ARL15,270,379,798,1246,1151,1318
MIR581,0,0,0,0,0,0
MIR4459,0,0,0,0,0,0
HSPB3,0,0,0,0,0,0
SNX18,2915,3891,3434,4307,4287,4433
AGBL4,66,70,51,46,53,43
ESM1,1,1,2,0,0,0
GZMK,0,0,0,0,0,0
GZMA,0,0,0,0,1,0
CDC20B,3,7,6,6,7,4
GPX8,9610,13312,10737,9996,10090,10815
MIR449A,0,0,0,0,0,0
MIR449B,0,0,0,0,0,0
MIR449C,0,0,0,0,0,0
MCIDAS,3,4,4,10,7,14
CCNO,8,15,9,12,25,12
BEND5,303,438,357,797,742,764
DHX29,7368,10020,9559,12934,12808,14118
LOC101928366,2,0,3,1,3,1
SKIV2L2,15313,21324,20438,30188,29011,30744
PPAP2A,2527,3682,2773,5342,5183,5262
MIR5687,0,0,0,0,0,0
RNF138P1,273,348,333,649,508,796
SLC38A9,3723,5219,4023,3491,3564,3839
DDX4,3,5,2,6,8,8
LOC101929721,0,0,0,0,0,1
LOC101928393,0,0,0,0,0,0
IL31RA,12,27,23,7,29,25
IL6ST,3198,4071,3590,2853,2922,3242
FLJ31104,130,220,155,236,263,283
ANKRD55,2,2,2,0,0,0
LOC101928419,1,0,0,0,0,0
RPL17P22,3,12,2,13,11,18
PSMC1P4,0,0,0,0,1,0
RNU6ATAC2P,0,0,0,0,0,0
RPL26P19,0,2,1,0,0,0
LOC101928448,0,0,0,0,0,0
MAP3K1,5183,7018,5896,7480,7616,8210
SETD9,550,713,550,529,463,524
MIER3,5808,7137,5918,7969,7769,8964
PEX10,1877,3090,2150,2695,2747,2748
GPBP1,11864,16328,13742,26883,25669,28709
ACTBL2,0,0,0,0,0,0
LOC100996645,0,0,0,0,0,0
LOC101928505,1,4,1,1,1,0
LOC101928539,1,2,5,2,0,1
LOC101928569,0,0,0,0,0,0
PLK2,10684,15209,11591,2355,2531,2697
ELAVL4,69,104,92,244,247,287
GAPT,2,0,0,0,0,0
MIR548AE2,0,0,0,0,0,0
LOC101928600,1242,1695,1548,2105,1841,2337
RAB3C,1081,1570,1382,3522,3343,3691
PDE4D,694,848,641,251,282,342
NDUFB4P2,0,1,2,1,2,2
MIR582,0,0,0,0,0,0
RPL31P8,0,0,0,0,0,0
RPS2P11,1,2,1,12,7,12
PART1,37,38,32,62,53,49
DEPDC1B,3747,6257,7907,9560,9312,10322
KRT8P31,3,5,5,8,7,7
ELOVL7,1597,2222,2088,1950,1856,2061
ERCC8,1610,2032,1679,2393,2276,2481
NDUFAF2,1334,1898,1928,2908,2947,3167
SMIM15,3793,5618,6021,5730,6009,6750
LOC101928630,0,2,0,2,2,1
ZSWIM6,531,837,1511,2626,2289,2639
LOC100421561,26,39,22,45,37,82
RPL3P6,3,1,3,3,5,12
C5orf64,16,29,22,34,17,34
LOC101928651,0,0,0,2,0,3
LOC100506526,0,0,0,0,0,0
KIF2A,9781,13367,13097,13567,13521,14723
DIMT1,2990,4229,3931,3623,3750,4125
IPO11,4135,6680,11767,11869,11390,12681
CKS1BP3,0,20,18,2,30,14
IPO11-LRRC70,151,410,906,991,1150,1307
LRRC70,26,27,36,54,44,40
ISCA1P1,1,3,0,7,2,0
HTR1A,76,170,134,70,99,84
RNF180,208,275,212,450,453,518
DMRTA2,1,1,1,3,3,2
RGS7BP,386,488,459,377,350,416
FAM159B,106,158,120,255,188,261
SREK1IP1,3176,3867,4069,6284,6274,7224
CWC27,2135,3772,6411,9551,9290,9897
LOC101928713,0,0,0,0,0,0
ADAMTS6,111,172,151,749,798,833
RPS2P23,2,0,2,3,3,4
FAF1,5718,8910,7084,10665,10234,10281
CENPK,2600,3482,3286,3809,3741,4241
PPWD1,3399,5227,5267,6263,6050,6749
TRIM23,1958,2641,2552,3152,3205,3543
TRAPPC13,2244,2778,2460,3123,2953,3253
SGTB,2102,3184,3493,3293,3198,3545
NLN,14207,21031,21341,28736,27339,30204
ERBB2IP,5389,7318,7146,10571,10414,11881
LOC100303749,5,6,4,7,6,11
SREK1,3649,5342,7573,10488,10414,11616
LOC101928741,1,3,3,0,0,3
LOC101928769,0,0,0,0,0,0
MAST4,590,837,888,970,973,1164
LOC101928794,44,32,27,58,52,74
CD180,0,0,1,0,0,0
LOC101928819,0,0,0,0,0,0
RPL21P55,0,0,0,0,0,0
LOC101928858,5,8,16,37,29,37
EEF1B2P2,1,0,0,2,1,0
PIK3R1,728,1157,2061,3907,3655,4239
LOC101928885,4,4,1,1,5,3
LOC100130639,0,0,0,0,0,0
SLC30A5,4534,6376,5583,7924,7551,8055
CCNB1,18747,27927,21233,38147,37400,39493
CENPH,6134,7797,6762,13458,12756,13238
MRPS36_variant1,1643,2291,1766,2425,2449,2625
CDKN2C,1,2,3,1,6,9
CDK7_variant2,2960,4119,3495,4125,4373,4567
CCDC125_variant1,54,49,75,170,204,199
CFL1P5_variant1,0,0,0,10,9,18
CHCHD2P2_variant2,14,20,16,9,12,16
TAF9_variant1,4994,7122,5936,6532,6098,6499
RAD17_variant1,1319,1890,2400,2893,2682,3159
MARVELD2_variant2,0,0,0,0,0,0
