Gene,24hrs.RNASeq_REPLICANT.1,24hrs.RNASeq_REPLICANT.2,24hrs.RNASeq_REPLICANT.3,72hrs.RNASeq_REPLICANT.1,72hrs.RNASeq_REPLICANT.2,72hrs.RNASeq_REPLICANT.3
LOC100310782,0,0,2,3,0,0
C5orf55,412,239,296,361,291,292
EXOC3,5301,3327,4107,5633,4723,4930
PP7080,1170,787,893,1647,1385,1430
MKNK1,1467,873,1157,2334,1817,1964
SLC9A3,208,108,171,169,150,140
LOC100288152,1445,962,1165,1294,1126,1037
MIR4456,0,0,0,0,0,0
LOC100996325,4,5,6,9,13,10
CEP72,3161,1878,2447,3732,3074,3234
TPPP,763,463,644,824,604,643
ZDHHC11B,92,51,85,81,83,82
LOC101928768,213,125,155,246,197,179
ZDHHC11,819,490,631,1069,850,788
SKI,6323,2116,6013,7143,5764,5719
LOC101929673,3,1,4,4,8,2
BRD9,5497,3414,4376,8697,7182,7238
TRIP13,4380,3164,3367,6429,5341,5535
LOC100506688,74,38,66,60,41,50
NKD2,409,233,335,669,557,494
SLC12A7,6872,2305,6560,8213,6667,7614
MIR4635,0,0,0,0,0,0
LOC101928793,473,202,334,463,336,420
LOC101928857,5,8,9,10,7,5
SLC6A19,1,0,0,2,0,0
SLC6A18,1,2,1,0,3,1
MOB3C,895,622,689,533,382,421
TERT,1367,934,1096,1989,1615,1625
MIR4457,0,0,0,0,0,0
CLPTM1L,8763,6084,6736,10837,8796,9145
LOC101928884,49,17,57,67,52,63
LOC100506791,0,1,2,0,1,2
SLC6A3,76,63,62,134,78,93
LPCAT1,39810,22087,31949,27063,23117,24024
SDHAP3,949,648,790,812,695,666
LOC728613,1027,787,862,1029,964,849
LOC100132773,8,4,14,12,12,10
ATPAF1,9989,7185,7409,9015,7931,8374
MIR4277,0,0,0,0,0,0
LOC101929003,1,0,2,0,1,3
MRPL36,1957,1439,1487,2008,1674,1753
NDUFS6,6722,3889,6065,9144,7641,8355
LOC101929034,0,0,1,0,0,0
IRX4,166,91,126,43,44,51
LOC101929056,7,3,0,0,1,1
LOC101929081,0,1,3,0,1,0
LOC101929108,29,12,19,25,21,15
LOC100506858,0,0,0,1,0,0
TEX38,8,1,0,6,6,6
IRX2,21758,16590,18518,21044,17972,16492
C5orf38,1088,791,782,1073,880,812
LINC01019,0,0,1,2,0,0
IRX1,4031,3245,3537,25770,20552,20478
LOC101929153,0,0,0,0,0,0
LINC01020,0,0,0,0,0,0
LOC101929176,83,49,65,134,100,84
ADAMTS16,598,399,386,582,472,454
EFCAB14-AS1,2,4,5,2,4,1
LOC101929200,70,73,36,93,60,74
KIAA0947,19867,13091,14814,23508,20075,20104
LOC101929214,0,0,0,0,0,0
FLJ33360,9,1,9,16,14,8
MED10,935,312,746,965,852,944
UBE2QL1,121,93,90,95,99,101
LINC01018,85,69,49,145,138,123
NSUN2,13577,8232,10423,12914,11444,11776
SRD5A1,5065,3844,3540,4138,3569,3433
EFCAB14,10870,8109,7325,8815,7337,7625
LOC100505625,2,2,2,5,3,1
PAPD7,3007,1575,2436,4739,3840,3836
MIR4278,0,0,0,0,0,0
LOC101929232,28,19,11,28,28,27
LOC442132,1,1,5,3,1,1
LOC101929261,0,0,0,0,1,0
ADCY2,2581,1590,1807,964,715,790
C5orf49,60,33,46,97,77,71
LOC101929349,1,2,2,2,1,1
MTRR,4615,3434,3267,4635,3947,4100
FASTKD3,1668,1321,1230,1827,1639,1562
LOC729506,0,0,0,0,0,0
MIR4458HG,0,1,1,1,0,4
MIR4458,0,0,0,0,0,0
LOC101929307,0,0,0,0,0,0
LOC101929284,1,1,0,0,0,0
SEMA5A,3664,2366,2755,9443,7309,7442
CYP4B1,2,4,3,3,3,4
MIR4636,0,0,0,0,0,0
LOC101929338,11,6,8,38,30,25
SNHG18,1446,1023,982,1560,1283,1369
SNORD123,0,0,0,0,0,0
LOC101929359,0,0,0,0,0,0
TAS2R1,1,0,2,0,3,0
LOC285692,4,0,1,1,0,1
FAM173B,1335,1003,1091,1613,1401,1481
CCT5,71367,60376,53814,79853,68982,70110
CMBL,1538,704,1490,2097,1693,2095
CYP4Z2P,0,0,0,0,0,1
MARCH6,25011,16602,20162,22854,20573,21228
ROPN1L-AS1,1,6,2,7,3,6
ROPN1L,20,16,6,8,5,10
LOC101929379,0,0,0,0,0,0
RPL30P7,0,0,0,0,0,0
LOC101929412,2,0,1,0,0,0
LOC389273,0,0,0,0,0,0
ANKRD33B,8369,3608,6687,3982,3371,3198
DAP,3015,974,3053,4257,3382,4082
LOC100533627,0,0,0,0,0,0
CTNND2,2916,1416,2459,4661,3780,3902
CT49,0,1,0,0,0,0
RPL29P13,2,0,0,0,0,0
DNAH5,1012,601,720,727,658,639
TRIO,21326,13301,15807,21349,18085,17151
FAM105A,1435,1072,1083,2123,1715,1761
MORN1,1332,1013,1013,1542,1355,1239
CYP4A11,44,14,32,34,47,31
FAM105B,5856,4444,4681,7962,6750,6963
ANKH,590,341,470,452,345,353
LOC100130744,224,170,174,199,135,167
MIR4637,0,0,0,0,0,0
LOC101929454,0,0,0,0,0,0
CYP4X1,397,293,275,161,144,145
FBXL7,3843,2383,2748,2520,1952,1966
LOC101929472,3,1,4,10,4,2
MIR887,0,0,0,0,0,0
MARCH11,63,35,38,77,61,56
LOC101929505,6,7,7,3,0,0
ZNF622,3824,2836,2872,3813,3213,3348
FAM134B,149,122,113,153,142,99
LOC101929524,327,227,228,409,332,263
MYO10,40275,20815,32260,55106,45077,45525
LOC285696,317,208,247,164,118,94
BASP1,23183,16870,17606,18203,16433,14704
CYP4Z1,5,1,6,1,5,1
LOC646012,0,0,0,0,1,0
FTH1P10,0,0,2,0,1,0
LOC401177,0,0,0,0,0,0
LOC101929544,1,1,0,0,0,0
gene10435,0,0,0,0,0,0
LOC100533626,0,0,1,0,4,2
LOC646241,0,0,0,0,0,0
CYP4A22,10,2,4,6,5,3
CDH18,21,18,19,10,8,14
GUSBP1,1332,1015,1050,1801,1514,1451
LOC100506217,258,165,197,348,272,260
CDH12,419,352,283,1339,1198,1159
HSPD1P1,22,11,8,11,14,12
PMCHL1,0,0,0,0,0,0
LOC101929617,2,2,3,2,1,2
PRDM9,0,0,0,1,3,0
LOC503540,2,1,1,0,0,0
CDH10,272,195,177,159,102,140
LOC340107,0,0,0,0,0,0
LINC00853,11,7,11,14,15,11
MSNP1,2,0,2,1,2,1
CDH9,1509,1003,1117,2657,2327,2511
LINC01021,920,590,745,899,774,681
LSP1P3,0,0,0,0,0,0
SUCLG2P4,0,0,0,0,0,0
LOC101929645,8,5,11,4,3,4
LOC101929660_variant1,0,0,0,0,0,0
PDZK1IP1,0,2,1,4,1,2
LOC101929681,0,0,0,0,0,0
RPL19P11,0,4,2,6,5,1
CDH6,133,121,133,2012,2022,1621
DROSHA,10589,5963,8293,11208,9072,9535
C5orf22,6686,4660,4920,7713,6731,6814
TAL1,35,20,32,13,20,19
PDZD2,2906,1531,2250,1077,857,818
RPL9P17,15,7,8,6,6,4
RPL21P56,9,14,1,9,8,7
RPL5P14,2,1,2,3,0,2
MIR4279,0,0,0,0,0,0
GOLPH3,14963,10214,11089,14677,13046,12309
RPL27P10,7,4,5,5,6,5
MTMR12,13852,7846,10435,9804,8313,8516
ZFR,28807,21457,21692,31320,27699,27811
LOC100129534,435,261,341,429,316,362
STIL,6390,5441,4567,7874,6571,6660
MIR579,0,0,0,0,0,0
SUB1,25051,21244,18354,24896,24002,23801
NPR3,9,5,8,15,7,7
LOC340113,0,0,0,0,0,0
RPS8P8,9,7,5,20,14,13
TARS,54789,41447,39005,26673,24036,24161
ADAMTS12,5832,3494,4311,4364,3695,3712
CMPK1,6137,4657,4624,7135,6579,6655
RXFP3,4,3,7,6,9,4
SLC45A2,4,3,3,3,0,3
PSMC6P3,0,0,0,0,0,1
C1QTNF3-AMACR,52,98,12,118,138,80
AMACR,2977,2198,2219,2966,2625,2732
C1QTNF3,126,119,103,203,159,155
LOC646652,1009,685,878,1752,1509,1292
RAI14,14448,9802,10649,13543,11849,11861
FOXE3,2,1,4,9,8,4
LOC101929704,161,90,120,188,149,161
TTC23L,72,54,57,99,95,100
RAD1,5699,4237,4232,6840,6080,6112
BRIX1,6892,4944,5066,8566,7730,7669
DNAJC21,10376,7137,7879,12857,11399,10984
AGXT2,0,0,0,0,0,0
PRLR,1199,941,825,580,543,450
SPEF2,287,216,238,474,443,372
IL7R,1,0,0,0,0,0
FOXD2-AS1,19,11,6,22,24,18
CAPSL,16,11,12,6,4,7
LOC100506406,0,0,0,0,0,0
UGT3A1,1117,819,766,1295,1122,1173
UGT3A2,2826,1929,2089,2591,2131,2168
LMBRD2,1554,1242,1178,1649,1532,1432
MIR580,0,0,0,0,0,0
SKP2,13198,9654,9038,19426,16518,17597
NADK2,5788,4267,4268,6789,6181,6251
RANBP3L,19,19,19,16,28,17
FOXD2,4,7,5,13,17,9
SLC1A3,2021,1566,1639,2542,1849,2185
LOC646719,2182,1775,1681,2825,2783,2440
NIPBL,13417,4238,14229,22134,19052,20384
KRT18P31,71,59,73,110,114,95
C5orf42,5831,4463,4265,6789,5928,5419
RPS4XP6,7,7,6,7,3,4
OFD1P17,19,10,13,25,22,22
NUP155,21051,17304,14710,23022,19132,19433
RPL21P24,0,0,0,0,0,0
WDR70,6923,5570,5134,8274,7044,7199
GDNF,165,90,135,104,78,87
GDNF-AS1,99,77,72,91,61,69
LOC101929745,0,0,0,0,0,0
EGFLAM,42,32,31,239,185,211
EGFLAM-AS4,4,3,5,4,3,3
EGFLAM-AS2,3,0,0,0,0,1
LIFR,8157,5804,5557,6470,5894,5461
LIFR-AS1,251,162,180,369,371,333
MIR3650,0,0,0,0,0,0
LOC101929768,0,0,0,1,0,0
LOC101926904,0,1,0,0,0,1
OSMR,330,177,242,241,183,199
RICTOR,10319,7846,7339,8076,7676,7472
FYB,0,0,0,0,0,0
C9,3,2,1,0,0,0
TRABD2B,384,182,353,693,549,622
DAB2,742,471,510,1564,1364,1340
LOC101926921,0,0,0,0,0,0
LOC101926940,0,0,0,0,1,0
PTGER4,84,52,44,26,17,25
TTC33,3531,2332,2539,4220,4055,3927
PRKAA1,5460,4139,3830,5821,5492,5093
LOC100506548,11599,7950,8579,13341,12155,12044
RPL37,111667,91845,85998,144324,119490,124046
SNORD72,0,0,0,0,0,0
CARD6,169,124,138,87,85,67
C7,14,9,12,14,8,6
MROH2B,0,0,0,0,0,0
C6,0,0,0,0,0,0
PLCXD3,5,2,11,5,5,4
OXCT1,9268,6681,7211,9284,8181,8272
C5orf51,5891,4842,4127,5833,4615,4535
SKINTL,3,4,5,9,12,8
FBXO4,106,86,71,154,133,169
LOC101926960,27,15,25,24,22,23
GHR,214,134,169,99,95,115
LOC101926985,0,1,4,4,1,0
CCDC152,4085,2860,3357,4815,4721,4579
RER1,8037,5790,6193,9474,7809,8490
SLC5A9,7,6,7,13,10,7
SEPP1,12417,8440,8101,1509,1395,1300
LOC648987,395,300,316,515,414,393
LOC101927030,1,2,6,5,3,3
ANXA2R,2,3,4,3,2,3
LOC153684,3,3,4,12,8,9
LOC100132356,147,91,98,181,180,154
LOC101929699,14,7,12,16,10,16
LOC100506639,519,324,366,654,558,538
ZNF131,6558,4999,5245,8976,8213,7956
NIM1,5,7,6,6,4,8
HMGCS1,16431,9179,13675,13068,11244,12195
CCL28,15,4,20,10,6,5
C5orf28,1150,798,920,1064,1062,960
C5orf34,1430,1260,1146,1466,1394,1369
SPATA6,2377,1554,1826,3148,2691,2639
PAIP1,15240,12609,11108,18469,17340,16798
NNT-AS1,817,555,606,1215,1076,1203
NNT,5756,3513,4322,6778,5867,6092
RPL29P12,4,0,1,4,4,1
FGF10,9,3,6,4,0,7
LOC101927075,0,0,0,0,0,0
LOC100506674,300,218,182,331,273,255
MRPS30,7449,6163,5689,6759,6104,5825
HCN1,747,448,502,94,89,82
EMB,8673,7018,6684,8255,7706,7527
LOC202319,1,1,0,2,4,4
PARP8,5456,3893,4287,7022,6121,6261
LOC100287592,0,0,0,0,1,0
RPS10P12,0,0,0,2,0,0
LOC642366,5,7,5,8,6,9
ISL1,12,5,9,8,3,9
LOC644462,39,48,30,53,44,39
PELO,3538,2790,2617,3759,3026,3148
ITGA1,747,515,509,662,545,611
ITGA2,2275,1516,1589,2018,1746,1804
MOCS2,2520,2076,1832,3049,2674,2817
LOC257396,510,356,352,578,533,547
FST,6366,5195,5258,22941,19364,19879
NDUFS4,7341,6496,5420,8416,7924,7596
ASS1P9,1,2,0,0,1,1
ARL15,1025,505,1080,1581,1496,1747
MIR581,0,0,0,0,0,0
MIR4459,0,0,0,0,0,0
HSPB3,0,1,0,0,0,0
SNX18,4806,3610,3726,6836,6294,5875
AGBL4,88,69,65,118,89,107
ESM1,0,0,0,0,0,0
GZMK,1,1,0,0,1,1
GZMA,0,0,1,0,0,0
CDC20B,7,4,3,3,0,0
GPX8,10351,8031,7460,13018,11663,12171
MIR449A,0,0,0,0,0,0
MIR449B,0,0,0,0,0,0
MIR449C,0,0,0,0,0,0
MCIDAS,3,4,3,2,2,5
CCNO,5,4,11,21,23,15
BEND5,1319,845,912,1587,1345,1402
DHX29,10769,8219,8008,10400,8936,9356
LOC101928366,3,3,3,1,2,3
SKIV2L2,29817,21788,21767,32036,27572,28973
PPAP2A,3457,2552,2511,1745,1543,1525
MIR5687,0,0,0,0,0,0
RNF138P1,398,321,336,304,276,252
SLC38A9,4125,3166,2828,3928,3542,3589
DDX4,2,2,2,5,0,2
LOC101929721,0,0,0,0,0,0
LOC101928393,0,0,0,0,0,0
IL31RA,13,19,20,12,9,7
IL6ST,5426,4310,4052,5315,4914,4731
FLJ31104,305,189,241,302,264,245
ANKRD55,0,0,1,0,0,0
LOC101928419,0,0,0,0,0,0
RPL17P22,5,11,2,11,17,11
PSMC1P4,0,0,0,0,0,0
RNU6ATAC2P,0,0,0,0,0,0
RPL26P19,0,1,1,0,0,2
LOC101928448,0,0,0,1,0,0
MAP3K1,8567,6271,6025,8296,7396,7326
SETD9,600,474,437,630,605,530
MIER3,10849,9058,8101,12434,11795,11461
PEX10,3340,2310,2609,4078,3309,3401
GPBP1,29853,23793,21535,34345,31064,30234
ACTBL2,0,0,0,0,0,0
LOC100996645,0,0,0,0,0,0
LOC101928505,0,0,2,0,0,0
LOC101928539,1,2,3,2,2,1
LOC101928569,0,0,0,0,0,0
PLK2,1132,860,817,1148,941,1004
ELAVL4,310,212,223,546,497,477
GAPT,0,0,1,0,0,1
MIR548AE2,0,0,0,0,0,0
LOC101928600,3330,2011,2804,2731,2318,2122
RAB3C,3221,2472,2366,2980,2495,2610
PDE4D,112,100,92,180,146,171
NDUFB4P2,1,3,1,0,1,2
MIR582,0,0,0,0,0,0
RPL31P8,2,0,1,0,0,0
RPS2P11,10,7,3,9,7,8
PART1,59,45,73,85,69,67
DEPDC1B,8840,5645,6688,13867,12839,12944
KRT8P31,9,2,6,2,1,1
ELOVL7,1458,1048,1095,809,757,757
ERCC8,2983,2564,2221,3002,2687,2848
NDUFAF2,1713,1280,1404,2418,2145,2317
SMIM15,6773,4756,5127,7337,7091,7214
LOC101928630,0,0,5,6,2,4
ZSWIM6,3171,1368,2743,6052,4937,5309
LOC100421561,63,42,46,88,102,54
RPL3P6,4,7,15,26,16,20
C5orf64,39,25,24,30,37,31
LOC101928651,0,0,1,0,0,0
LOC100506526,0,1,0,0,0,0
KIF2A,15145,10597,11902,15672,14319,14415
DIMT1,4122,3169,3064,4308,3901,3988
IPO11,10856,5779,8928,14314,13102,13514
CKS1BP3,5,15,14,1,31,18
IPO11-LRRC70,729,335,580,1298,1272,1224
LRRC70,62,47,66,131,135,129
ISCA1P1,4,8,0,8,0,1
HTR1A,722,449,603,774,467,579
RNF180,641,472,425,746,829,671
DMRTA2,2,3,0,8,3,9
RGS7BP,128,103,81,98,87,71
FAM159B,439,356,303,373,321,331
SREK1IP1,9101,6736,7188,9208,8872,8869
CWC27,8595,4323,7124,10687,10027,10307
LOC101928713,0,0,0,0,0,0
ADAMTS6,1377,1014,1030,1176,1120,1059
RPS2P23,4,4,6,2,10,9
FAF1,9088,6540,6605,10996,9524,9480
CENPK,3528,2941,2652,4907,4670,4753
PPWD1,6989,5029,5464,8343,7613,7676
TRIM23,4134,3199,3095,4321,3995,4032
TRAPPC13,2986,2731,2341,3872,3491,3490
SGTB,3287,2280,2563,2185,1997,1818
NLN,25379,17828,19140,17822,14587,15368
ERBB2IP,13930,10524,10280,18012,17013,16207
LOC100303749,11,8,9,16,10,1
SREK1,12388,7280,10163,17935,16243,15644
LOC101928741,0,0,0,1,0,0
LOC101928769,0,0,0,0,0,0
MAST4,1085,511,768,802,677,639
LOC101928794,20,20,22,12,9,11
CD180,0,0,0,0,0,0
LOC101928819,0,0,0,0,0,0
RPL21P55,0,0,0,0,0,0
LOC101928858,45,43,45,55,47,31
EEF1B2P2,0,1,0,2,2,1
PIK3R1,3613,1587,3032,4249,3852,3821
LOC101928885,0,3,2,0,2,1
LOC100130639,0,0,0,0,0,0
SLC30A5,7528,5696,5410,7899,7327,7031
CCNB1,27305,21444,20262,34386,29572,30776
CENPH,10614,9343,7864,16730,15989,15722
MRPS36_variant1,2581,2177,1872,2393,2233,2249
CDKN2C,3,3,3,5,8,13
CDK7_variant2,4680,3679,3123,3882,3969,4060
CCDC125_variant1,176,98,133,215,250,243
CFL1P5_variant1,0,0,0,0,0,0
CHCHD2P2_variant2,19,12,14,8,6,17
